TIMESTAMP,XPR_OPEN_PRICE_USD,XPR_HIGH_PRICE_USD,XPR_LOW_PRICE_USD,XPR_CLOSE_PRICE_USD,XPR_VOLUME_USD,XPR_DIVIDENDS_USD,XPR_STOCK_SPLITS_USD
2020-04-06 00:00:00+00:00,0.06534899771213531,0.07573699951171875,0.039138998836278915,0.04970800131559372,33251,0.0,0.0
2020-04-07 00:00:00+00:00,0.04984299838542938,0.06918700039386749,0.0371210016310215,0.04771900177001953,38642,0.0,0.0
2020-04-08 00:00:00+00:00,0.048618998378515244,0.054211001843214035,0.016200000420212746,0.03607200086116791,40831,0.0,0.0
2020-04-09 00:00:00+00:00,0.03606799989938736,0.041864000260829926,0.025371000170707703,0.025498999282717705,21278,0.0,0.0
2020-04-10 00:00:00+00:00,0.02549000084400177,0.0342940017580986,0.01410400029271841,0.02670699916779995,31758,0.0,0.0
2020-04-11 00:00:00+00:00,0.02670699916779995,0.032232001423835754,0.02121799997985363,0.028922000899910927,18507,0.0,0.0
2020-04-12 00:00:00+00:00,0.028728000819683075,0.03324899822473526,0.023926999419927597,0.03213600069284439,21725,0.0,0.0
2020-04-13 00:00:00+00:00,0.0321040004491806,0.03281499817967415,0.01438899990171194,0.021818000823259354,13809,0.0,0.0
2020-04-14 00:00:00+00:00,0.021818000823259354,0.0326169990003109,0.015099000185728073,0.025721000507473946,18359,0.0,0.0
2020-04-15 00:00:00+00:00,0.025690000504255295,0.033946000039577484,0.02082500047981739,0.029071999713778496,20539,0.0,0.0
2020-04-16 00:00:00+00:00,0.02907700091600418,0.03448500111699104,0.026252999901771545,0.030681999400258064,42124,0.0,0.0
2020-04-17 00:00:00+00:00,0.030691999942064285,0.032924000173807144,0.022739000618457794,0.031106000766158104,24582,0.0,0.0
2020-04-18 00:00:00+00:00,0.031106000766158104,0.037011001259088516,0.027820000424981117,0.03315199911594391,32696,0.0,0.0
2020-04-19 00:00:00+00:00,0.03169399872422218,0.039236001670360565,0.030122999101877213,0.033358000218868256,29632,0.0,0.0
