TIMESTAMP,EXS_OPEN_PRICE_USD,EXS_HIGH_PRICE_USD,EXS_LOW_PRICE_USD,EXS_CLOSE_PRICE_USD,EXS_VOLUME_USD,EXS_DIVIDENDS_USD,EXS_STOCK_SPLITS_USD
2025-01-25 00:00:00+00:00,0.0226879995316267,0.025700999423861504,0.021748000755906105,0.021835999563336372,172321,0.0,0.0
2025-01-26 00:00:00+00:00,0.021835999563336372,0.02578599937260151,0.02012700028717518,0.023384999483823776,193963,0.0,0.0
2025-01-27 00:00:00+00:00,0.023384999483823776,0.025731999427080154,0.020865000784397125,0.023478999733924866,103563,0.0,0.0
2025-01-28 00:00:00+00:00,0.023478999733924866,0.0253749992698431,0.02150999940931797,0.022175999358296394,94668,0.0,0.0
2025-01-29 00:00:00+00:00,0.022175999358296394,0.023926999419927597,0.020230000838637352,0.0205680001527071,98812,0.0,0.0
2025-01-30 00:00:00+00:00,0.0205680001527071,0.020907999947667122,0.013209999538958073,0.01321099977940321,70977,0.0,0.0
2025-01-31 00:00:00+00:00,0.01321099977940321,0.015503999777138233,0.010998999699950218,0.014574999921023846,84140,0.0,0.0
2025-02-01 00:00:00+00:00,0.014574999921023846,0.019395999610424042,0.014574999921023846,0.01657399907708168,98227,0.0,0.0
2025-02-02 00:00:00+00:00,0.01657399907708168,0.017045000568032265,0.013032999821007252,0.01307700015604496,86407,0.0,0.0
2025-02-03 00:00:00+00:00,0.01307700015604496,0.013113999739289284,0.012006999924778938,0.012195000424981117,80190,0.0,0.0
2025-02-04 00:00:00+00:00,0.012195000424981117,0.013531000353395939,0.012016999535262585,0.012021999806165695,93074,0.0,0.0
2025-02-05 00:00:00+00:00,0.012021999806165695,0.012027000077068806,0.011195999570190907,0.011327999643981457,73986,0.0,0.0
2025-02-06 00:00:00+00:00,0.011327999643981457,0.015995999798178673,0.010514000430703163,0.012143000029027462,50207,0.0,0.0
2025-02-07 00:00:00+00:00,0.012143000029027462,0.012306000106036663,0.011656999588012695,0.012025999836623669,49614,0.0,0.0
2025-02-08 00:00:00+00:00,0.012025999836623669,0.01208299957215786,0.011501000262796879,0.011602000333368778,42383,0.0,0.0
2025-02-09 00:00:00+00:00,0.011602000333368778,0.01448999997228384,0.007342000026255846,0.012671000324189663,51848,0.0,0.0
2025-02-10 00:00:00+00:00,0.012671000324189663,0.013523000292479992,0.01256099995225668,0.013098999857902527,40365,0.0,0.0
2025-02-11 00:00:00+00:00,0.013098999857902527,0.013101999647915363,0.010367999784648418,0.010888000018894672,38826,0.0,0.0
2025-02-12 00:00:00+00:00,0.010888000018894672,0.012107999995350838,0.010715000331401825,0.01144300028681755,29308,0.0,0.0
2025-02-13 00:00:00+00:00,0.01144300028681755,0.012083999812602997,0.011164000257849693,0.011700999923050404,43413,0.0,0.0
2025-02-14 00:00:00+00:00,0.011700999923050404,0.012141999788582325,0.011571000330150127,0.012120000086724758,44154,0.0,0.0
2025-02-15 00:00:00+00:00,0.012120000086724758,0.013763999566435814,0.011552000418305397,0.011629000306129456,63229,0.0,0.0
2025-02-16 00:00:00+00:00,0.011629000306129456,0.013144999742507935,0.010110000148415565,0.012436999939382076,45118,0.0,0.0
2025-02-17 00:00:00+00:00,0.012436999939382076,0.012597999535501003,0.01220299955457449,0.012299999594688416,43657,0.0,0.0
2025-02-18 00:00:00+00:00,0.012299999594688416,0.012304999865591526,0.012009000405669212,0.012172999791800976,34416,0.0,0.0
2025-02-19 00:00:00+00:00,0.012172999791800976,0.012626999989151955,0.012070000171661377,0.012299999594688416,36095,0.0,0.0
2025-02-20 00:00:00+00:00,0.012299999594688416,0.014430000446736813,0.011632000096142292,0.01228300016373396,40915,0.0,0.0
2025-02-21 00:00:00+00:00,0.01228300016373396,0.01323499996215105,0.012222000397741795,0.012533999979496002,36040,0.0,0.0
2025-02-22 00:00:00+00:00,0.012533999979496002,0.012656000442802906,0.01159099955111742,0.012191999703645706,37019,0.0,0.0
2025-02-23 00:00:00+00:00,0.012191999703645706,0.012198000214993954,0.011695999652147293,0.011789999902248383,22860,0.0,0.0
2025-02-24 00:00:00+00:00,0.011789999902248383,0.012178000062704086,0.01157199963927269,0.012125999666750431,30611,0.0,0.0
2025-02-25 00:00:00+00:00,0.012125999666750431,0.012165999971330166,0.011625000275671482,0.012147000059485435,36969,0.0,0.0
2025-02-26 00:00:00+00:00,0.012147000059485435,0.012168999761343002,0.011660999618470669,0.011943000368773937,25906,0.0,0.0
2025-02-27 00:00:00+00:00,0.011943000368773937,0.012159000150859356,0.011803999543190002,0.01182899996638298,45569,0.0,0.0
2025-02-28 00:00:00+00:00,0.01182899996638298,0.0119439996778965,0.006787000223994255,0.01043500006198883,75901,0.0,0.0
2025-03-01 00:00:00+00:00,0.01043500006198883,0.010436000302433968,0.00919399969279766,0.009205999784171581,36145,0.0,0.0
2025-03-02 00:00:00+00:00,0.009205999784171581,0.011679000221192837,0.00910400040447712,0.010463999584317207,69858,0.0,0.0
2025-03-03 00:00:00+00:00,0.010463999584317207,0.01489999983459711,0.005036999937146902,0.005386000033468008,85309,0.0,0.0
2025-03-04 00:00:00+00:00,0.005386000033468008,0.007189000025391579,0.005055000074207783,0.006328999996185303,57549,0.0,0.0
2025-03-05 00:00:00+00:00,0.006328999996185303,0.0066639999859035015,0.005748999770730734,0.005950000137090683,31634,0.0,0.0
2025-03-06 00:00:00+00:00,0.005950000137090683,0.006058999802917242,0.005840000230818987,0.005880000069737434,20291,0.0,0.0
2025-03-07 00:00:00+00:00,0.005880000069737434,0.006012000143527985,0.005810000002384186,0.005898000206798315,30125,0.0,0.0
2025-03-08 00:00:00+00:00,0.005898000206798315,0.005948000121861696,0.005508000031113625,0.005557999946177006,27833,0.0,0.0
2025-03-09 00:00:00+00:00,0.005557999946177006,0.005748999770730734,0.005278000142425299,0.005317999981343746,33362,0.0,0.0
2025-03-10 00:00:00+00:00,0.005317999981343746,0.005880000069737434,0.0052189999260008335,0.005266999825835228,23260,0.0,0.0
2025-03-11 00:00:00+00:00,0.005266999825835228,0.005659000016748905,0.00481700012460351,0.005379000212997198,46523,0.0,0.0
2025-03-12 00:00:00+00:00,0.005379000212997198,0.005489000119268894,0.0049600000493228436,0.005299000069499016,35321,0.0,0.0
2025-03-13 00:00:00+00:00,0.005299000069499016,0.005590999964624643,0.004695999901741743,0.004705000203102827,36781,0.0,0.0
2025-03-14 00:00:00+00:00,0.004705000203102827,0.005636999849230051,0.004339999984949827,0.0049749999307096004,42720,0.0,0.0
2025-03-15 00:00:00+00:00,0.0049749999307096004,0.006053999997675419,0.0044999998062849045,0.005508000031113625,42174,0.0,0.0
2025-03-16 00:00:00+00:00,0.005508000031113625,0.005518000107258558,0.004660999868065119,0.0047889999113976955,26355,0.0,0.0
2025-03-17 00:00:00+00:00,0.0047889999113976955,0.005985000170767307,0.004604999907314777,0.005417999811470509,19478,0.0,0.0
2025-03-18 00:00:00+00:00,0.005417999811470509,0.006130000110715628,0.004937999881803989,0.004958000034093857,20390,0.0,0.0
2025-03-19 00:00:00+00:00,0.004958000034093857,0.0049589998088777065,0.004889000207185745,0.004927999805659056,22359,0.0,0.0
2025-03-20 00:00:00+00:00,0.004927999805659056,0.004927999805659056,0.004927999805659056,0.004927999805659056,22342,0.0,0.0
2025-03-21 00:00:00+00:00,0.004927999805659056,0.005289999768137932,0.004927999805659056,0.005222000181674957,16665,0.0,0.0
2025-03-22 00:00:00+00:00,0.005222000181674957,0.0053980001248419285,0.004865000024437904,0.005022999830543995,12365,0.0,0.0
2025-03-23 00:00:00+00:00,0.005022999830543995,0.005568999797105789,0.005016000010073185,0.005148999858647585,11785,0.0,0.0
