TIMESTAMP,ELET_OPEN_PRICE_USD,ELET_HIGH_PRICE_USD,ELET_LOW_PRICE_USD,ELET_CLOSE_PRICE_USD,ELET_VOLUME_USD,ELET_DIVIDENDS_USD,ELET_STOCK_SPLITS_USD
2019-05-13 00:00:00+00:00,0.45206600427627563,0.566340982913971,0.36039599776268005,0.3931420147418976,15936,0.0,0.0
2019-05-14 00:00:00+00:00,0.39335501194000244,0.41947001218795776,0.07134199887514114,0.07601600140333176,2869,0.0,0.0
2019-05-15 00:00:00+00:00,0.07603900134563446,0.33577001094818115,0.07588999718427658,0.3136950135231018,8548,0.0,0.0
2019-05-16 00:00:00+00:00,0.3135890066623688,0.34290799498558044,0.1107809990644455,0.13197100162506104,2791,0.0,0.0
2019-05-17 00:00:00+00:00,0.13191699981689453,0.27652400732040405,0.111735999584198,0.23654699325561523,4917,0.0,0.0
2019-05-18 00:00:00+00:00,0.23654699325561523,0.23899799585342407,0.02332399971783161,0.14081299304962158,1738,0.0,0.0
2019-05-19 00:00:00+00:00,0.14060600101947784,0.20819200575351715,0.020395999774336815,0.15124499797821045,803,0.0,0.0
2019-05-20 00:00:00+00:00,0.15124499797821045,0.1513970047235489,0.10889899730682373,0.11331900209188461,2275,0.0,0.0
2019-05-21 00:00:00+00:00,0.1133359968662262,0.20726099610328674,0.11169099807739258,0.20187300443649292,3367,0.0,0.0
2019-05-22 00:00:00+00:00,0.20187300443649292,0.20466400682926178,0.19188399612903595,0.1934400051832199,849,0.0,0.0
2019-05-23 00:00:00+00:00,0.1934400051832199,0.19380299746990204,0.18286800384521484,0.1881130039691925,6328,0.0,0.0
2019-05-24 00:00:00+00:00,0.18801000714302063,0.19528700411319733,0.18140999972820282,0.1821800023317337,2746,0.0,0.0
2019-05-25 00:00:00+00:00,0.1821800023317337,0.18489199876785278,0.02512199990451336,0.025160999968647957,787,0.0,0.0
2019-05-26 00:00:00+00:00,0.025172000750899315,0.1911350041627884,0.02514900080859661,0.18974900245666504,3640,0.0,0.0
2019-05-27 00:00:00+00:00,0.1896830052137375,0.19492299854755402,0.02167299948632717,0.022112999111413956,422,0.0,0.0
2019-05-28 00:00:00+00:00,0.022089000791311264,0.1865600049495697,0.021839000284671783,0.17651599645614624,3187,0.0,0.0
2019-05-29 00:00:00+00:00,0.17651599645614624,0.1779319941997528,0.16944099962711334,0.16973300278186798,2376,0.0,0.0
2019-05-30 00:00:00+00:00,0.16973300278186798,0.18026100099086761,0.14839400351047516,0.15360599756240845,1244,0.0,0.0
2019-05-31 00:00:00+00:00,0.15360599756240845,0.15850700438022614,0.14949099719524384,0.15817700326442719,2373,0.0,0.0
2019-06-01 00:00:00+00:00,0.15817700326442719,0.1613589972257614,0.026489999145269394,0.026530999690294266,531,0.0,0.0
