TIMESTAMP,SRN_OPEN_PRICE_USD,SRN_HIGH_PRICE_USD,SRN_LOW_PRICE_USD,SRN_CLOSE_PRICE_USD,SRN_VOLUME_USD,SRN_DIVIDENDS_USD,SRN_STOCK_SPLITS_USD
2017-12-28 00:00:00+00:00,0.7426019906997681,0.8224179744720459,0.6443300247192383,0.7229080200195312,807338,0.0,0.0
2017-12-29 00:00:00+00:00,0.7327539920806885,0.8084629774093628,0.6357539892196655,0.6767600178718567,970610,0.0,0.0
2017-12-30 00:00:00+00:00,0.6770020127296448,1.5950299501419067,0.6046339869499207,0.8458229899406433,2463710,0.0,0.0
2017-12-31 00:00:00+00:00,0.8390570282936096,1.1384799480438232,0.8321930170059204,1.0045599937438965,1822440,0.0,0.0
2018-01-01 00:00:00+00:00,1.0069400072097778,1.077530026435852,0.8679180145263672,0.9308810234069824,860856,0.0,0.0
2018-01-02 00:00:00+00:00,0.9273589849472046,1.1307400465011597,0.8629670143127441,1.0742499828338623,3032790,0.0,0.0
2018-01-03 00:00:00+00:00,1.0690300464630127,1.370300054550171,1.0625799894332886,1.1997699737548828,2516980,0.0,0.0
2018-01-04 00:00:00+00:00,1.2035599946975708,1.3616199493408203,1.1782499551773071,1.2203099727630615,1963360,0.0,0.0
2018-01-05 00:00:00+00:00,1.2186100482940674,1.8568099737167358,1.1835600137710571,1.361590027809143,3755230,0.0,0.0
2018-01-06 00:00:00+00:00,1.3654600381851196,1.6927800178527832,1.3539999723434448,1.5970200300216675,2146630,0.0,0.0
2018-01-07 00:00:00+00:00,1.59853994846344,1.6906399726867676,1.589169979095459,1.5985100269317627,2199950,0.0,0.0
2018-01-08 00:00:00+00:00,1.6030900478363037,2.1257400512695312,1.529829978942871,2.1228299140930176,6012950,0.0,0.0
2018-01-09 00:00:00+00:00,2.117539882659912,2.8622798919677734,2.084739923477173,2.329279899597168,10702000,0.0,0.0
2018-01-10 00:00:00+00:00,2.3487000465393066,2.6052000522613525,2.03587007522583,2.2209599018096924,6472780,0.0,0.0
2018-01-11 00:00:00+00:00,2.2107200622558594,2.263550043106079,1.8962500095367432,1.904670000076294,5189330,0.0,0.0
2018-01-12 00:00:00+00:00,1.9169100522994995,2.107219934463501,1.8503999710083008,2.0092899799346924,8366370,0.0,0.0
2018-01-13 00:00:00+00:00,2.0136399269104004,2.265749931335449,1.7879999876022339,1.8262900114059448,10567000,0.0,0.0
2018-01-14 00:00:00+00:00,1.838129997253418,1.9472800493240356,1.5426299571990967,1.7413899898529053,10549400,0.0,0.0
2018-01-15 00:00:00+00:00,1.7252999544143677,2.0689799785614014,1.7059199810028076,1.9371999502182007,10366900,0.0,0.0
2018-01-16 00:00:00+00:00,1.9402300119400024,2.033289909362793,1.3691999912261963,1.5563299655914307,9758750,0.0,0.0
2018-01-17 00:00:00+00:00,1.55377995967865,1.7435799837112427,1.2742400169372559,1.5908499956130981,7401500,0.0,0.0
2018-01-18 00:00:00+00:00,1.6022900342941284,1.7225699424743652,1.551169991493225,1.5849699974060059,11912700,0.0,0.0
2018-01-19 00:00:00+00:00,1.5743600130081177,1.7130600214004517,1.5424100160598755,1.6222000122070312,8227090,0.0,0.0
2018-01-20 00:00:00+00:00,1.633739948272705,1.9120099544525146,1.633739948272705,1.8875199556350708,12286500,0.0,0.0
2018-01-21 00:00:00+00:00,1.893470048904419,2.669840097427368,1.8355300426483154,2.4570600986480713,14525400,0.0,0.0
