TIMESTAMP,ETL_OPEN_PRICE_USD,ETL_HIGH_PRICE_USD,ETL_LOW_PRICE_USD,ETL_CLOSE_PRICE_USD,ETL_VOLUME_USD,ETL_DIVIDENDS_USD,ETL_STOCK_SPLITS_USD
2021-07-11 00:00:00+00:00,0.05857099965214729,0.09021700173616409,0.05855799838900566,0.0895640030503273,330754,0.0,0.0
2021-07-12 00:00:00+00:00,0.08956000208854675,0.09017299860715866,0.07271800190210342,0.08602599799633026,255384,0.0,0.0
2021-07-13 00:00:00+00:00,0.0860230028629303,0.0860230028629303,0.06565999984741211,0.08045999705791473,251463,0.0,0.0
2021-07-14 00:00:00+00:00,0.08044900000095367,0.08044900000095367,0.06011199951171875,0.0633929967880249,241911,0.0,0.0
2021-07-15 00:00:00+00:00,0.06339800357818604,0.06900499761104584,0.055114999413490295,0.06163199990987778,213738,0.0,0.0
2021-07-16 00:00:00+00:00,0.0616380013525486,0.06399799883365631,0.04901700094342232,0.052365999668836594,156786,0.0,0.0
2021-07-17 00:00:00+00:00,0.05236399918794632,0.05431099981069565,0.041019000113010406,0.048712000250816345,144550,0.0,0.0
2021-07-18 00:00:00+00:00,0.048712000250816345,0.051026999950408936,0.041064001619815826,0.04131399840116501,133973,0.0,0.0
2021-07-19 00:00:00+00:00,0.04131300002336502,0.048427000641822815,0.03101300075650215,0.035826001316308975,211715,0.0,0.0
2021-07-20 00:00:00+00:00,0.03582800179719925,0.041999999433755875,0.03404900059103966,0.03762900084257126,105250,0.0,0.0
2021-07-21 00:00:00+00:00,0.03762900084257126,0.03797600045800209,0.032138001173734665,0.03308099880814552,110199,0.0,0.0
2021-07-22 00:00:00+00:00,0.03308099880814552,0.039027001708745956,0.03212299942970276,0.03644400089979172,138485,0.0,0.0
2021-07-23 00:00:00+00:00,0.03644400089979172,0.06085899844765663,0.03453899919986725,0.05712300166487694,311045,0.0,0.0
2021-07-24 00:00:00+00:00,0.05712499842047691,0.05712499842047691,0.03814899921417236,0.042876001447439194,143175,0.0,0.0
2021-07-25 00:00:00+00:00,0.042876001447439194,0.05000700056552887,0.042865999042987823,0.05000700056552887,116667,0.0,0.0
2021-07-26 00:00:00+00:00,0.05000799894332886,0.05000799894332886,0.044847000390291214,0.047214001417160034,122543,0.0,0.0
2021-07-27 00:00:00+00:00,0.04721900075674057,0.047235000878572464,0.040031999349594116,0.04249799996614456,120427,0.0,0.0
2021-07-28 00:00:00+00:00,0.04249199852347374,0.04350600019097328,0.03724899888038635,0.0399320013821125,118419,0.0,0.0
2021-07-29 00:00:00+00:00,0.03993399813771248,0.04149499908089638,0.03770200163125992,0.03949299827218056,110785,0.0,0.0
2021-07-30 00:00:00+00:00,0.039489999413490295,0.04056699946522713,0.03499700129032135,0.039420001208782196,117936,0.0,0.0
2021-07-31 00:00:00+00:00,0.03941499814391136,0.03960900008678436,0.03351400047540665,0.03401000052690506,131903,0.0,0.0
2021-08-01 00:00:00+00:00,0.03400599956512451,0.03881099820137024,0.03383399918675423,0.03647900000214577,105429,0.0,0.0
