TIMESTAMP,CO_OPEN_PRICE_USD,CO_HIGH_PRICE_USD,CO_LOW_PRICE_USD,CO_CLOSE_PRICE_USD,CO_VOLUME_USD,CO_DIVIDENDS_USD,CO_STOCK_SPLITS_USD
2022-09-28 00:00:00+00:00,0.07893600314855576,0.08973799645900726,0.06033499911427498,0.06936399638652802,4886624,0.0,0.0
2022-09-29 00:00:00+00:00,0.06936799734830856,0.07136300206184387,0.05559900030493736,0.05605600029230118,1380091,0.0,0.0
2022-09-30 00:00:00+00:00,0.05609000101685524,0.0580269992351532,0.04775800183415413,0.049720000475645065,770638,0.0,0.0
2022-10-01 00:00:00+00:00,0.04971500113606453,0.06309700012207031,0.04543500021100044,0.05028799921274185,683204,0.0,0.0
2022-10-02 00:00:00+00:00,0.050280001014471054,0.05549800023436546,0.04941299930214882,0.05315199866890907,360303,0.0,0.0
2022-10-03 00:00:00+00:00,0.05304500088095665,0.07422400265932083,0.05067100003361702,0.055351000279188156,732808,0.0,0.0
2022-10-04 00:00:00+00:00,0.055358000099658966,0.06025499850511551,0.054281000047922134,0.05881199985742569,360893,0.0,0.0
2022-10-05 00:00:00+00:00,0.05880200117826462,0.06264100223779678,0.05318399891257286,0.05558399856090546,475235,0.0,0.0
2022-10-06 00:00:00+00:00,0.05559400096535683,0.05854300037026405,0.052014999091625214,0.05285799875855446,357545,0.0,0.0
2022-10-07 00:00:00+00:00,0.05285700038075447,0.05485200136899948,0.0508279986679554,0.05241300165653229,375027,0.0,0.0
2022-10-08 00:00:00+00:00,0.05238800123333931,0.059007998555898666,0.04750800132751465,0.05482900142669678,753078,0.0,0.0
2022-10-09 00:00:00+00:00,0.05483299866318703,0.055045999586582184,0.05213399976491928,0.052340999245643616,304570,0.0,0.0
2022-10-10 00:00:00+00:00,0.052340999245643616,0.052719999104738235,0.04731300100684166,0.04811299964785576,243442,0.0,0.0
2022-10-11 00:00:00+00:00,0.04811200127005577,0.04876499995589256,0.03852099925279617,0.039889998733997345,422898,0.0,0.0
2022-10-12 00:00:00+00:00,0.039889998733997345,0.04005400091409683,0.03677299991250038,0.03761399909853935,546987,0.0,0.0
2022-10-13 00:00:00+00:00,0.03761399909853935,0.03778799995779991,0.03405899927020073,0.03490300104022026,167051,0.0,0.0
2022-10-14 00:00:00+00:00,0.03490300104022026,0.036430999636650085,0.03369800001382828,0.03589100018143654,110527,0.0,0.0
2022-10-15 00:00:00+00:00,0.03589000180363655,0.039218999445438385,0.033654000610113144,0.03544500097632408,229115,0.0,0.0
2022-10-16 00:00:00+00:00,0.03544599935412407,0.03613600134849548,0.035165999084711075,0.03564399853348732,53927,0.0,0.0
2022-10-17 00:00:00+00:00,0.03564399853348732,0.036024000495672226,0.03405100107192993,0.035374999046325684,95301,0.0,0.0
2022-10-18 00:00:00+00:00,0.03537600114941597,0.03646999970078468,0.029983000829815865,0.03527199849486351,243649,0.0,0.0
2022-10-19 00:00:00+00:00,0.03527199849486351,0.038986001163721085,0.03467100113630295,0.03681299835443497,99601,0.0,0.0
2022-10-20 00:00:00+00:00,0.03681100159883499,0.03711700066924095,0.03437900170683861,0.03565099835395813,25041,0.0,0.0
2022-10-21 00:00:00+00:00,0.035659998655319214,0.03570700064301491,0.03440900146961212,0.034414999186992645,13135,0.0,0.0
2022-10-22 00:00:00+00:00,0.034414999186992645,0.03442800045013428,0.0318790003657341,0.033392999321222305,31888,0.0,0.0
2022-10-23 00:00:00+00:00,0.033392999321222305,0.03350500017404556,0.02895200066268444,0.02896999940276146,29514,0.0,0.0
2022-10-24 00:00:00+00:00,0.02895900048315525,0.029273999854922295,0.026892000809311867,0.027098000049591064,27912,0.0,0.0
2022-10-25 00:00:00+00:00,0.027098000049591064,0.03753500059247017,0.026477999985218048,0.03441999852657318,186764,0.0,0.0
2022-10-26 00:00:00+00:00,0.03442300111055374,0.0351720005273819,0.03381500020623207,0.03465399891138077,68855,0.0,0.0
2022-10-27 00:00:00+00:00,0.03465399891138077,0.035461001098155975,0.0327019989490509,0.03454099968075752,80520,0.0,0.0
2022-10-28 00:00:00+00:00,0.03454099968075752,0.03615700080990791,0.03312499821186066,0.03581700101494789,50248,0.0,0.0
