,MSE,MAE,RMSE,MAPE,R2
0,16548.253043565644,109.18094429045253,128.62371345085626,0.0482955360397018,0.8123191215599991
1,7737.256891324653,69.33900061121868,87.96134652032227,0.03270466542039623,0.7739478707483928
2,15852.67743615318,101.62730596716689,125.90629702476514,0.0327950237773714,0.701013204419239
3,35630.09387682471,149.1206118386984,188.7433447553539,0.045594901765699435,0.7207966707021631
4,20356.03712183151,116.37399735430874,142.67328383959685,0.030342484812551168,0.8049684205380879
5,34585.20915431166,148.2502386448649,185.9696823789727,0.03405298506070967,0.2696260511520198
6,21676.88784504842,115.68744350782003,147.22959437717233,0.028785305253135635,0.5751349856316567
7,18232.80583864757,109.37706649206024,135.0288357501802,0.03702221846998833,0.9083636940938988
8,19592.811274193013,109.88482465675895,139.9736130721135,0.038058038388193965,0.5015166068996888
9,8025.583775726464,72.92263163638376,89.58542456795222,0.025890732321478233,0.8946178219470181
10,9938.977482675438,79.22525033268666,99.69243450761064,0.02578576104665223,0.7669386765158762
11,14085.884732916851,99.72215463146087,118.68103501562196,0.04595824754214653,0.8896949414162371
Mean,18521.873206101594,106.72595583032341,132.50571710504315,0.035440491658168725,0.718244838802023
