TIMESTAMP,BITS659_OPEN_PRICE_USD,BITS659_HIGH_PRICE_USD,BITS659_LOW_PRICE_USD,BITS659_CLOSE_PRICE_USD,BITS659_VOLUME_USD,BITS659_DIVIDENDS_USD,BITS659_STOCK_SPLITS_USD
2018-09-01 00:00:00+00:00,0.28703200817108154,0.3060309886932373,0.25972598791122437,0.30061399936676025,4671,0.0,0.0
2018-09-02 00:00:00+00:00,0.30075201392173767,0.30754798650741577,0.2759209871292114,0.2798439860343933,2602,0.0,0.0
2018-09-03 00:00:00+00:00,0.27977699041366577,0.29573899507522583,0.2707560062408447,0.27325400710105896,1804,0.0,0.0
2018-09-04 00:00:00+00:00,0.27325499057769775,0.2954609990119934,0.2677370011806488,0.27945300936698914,1263,0.0,0.0
2018-09-05 00:00:00+00:00,0.279682993888855,0.285863995552063,0.2524310052394867,0.2582789957523346,750,0.0,0.0
2018-09-06 00:00:00+00:00,0.2587360143661499,0.2587360143661499,0.21176199615001678,0.2151859998703003,1641,0.0,0.0
2018-09-07 00:00:00+00:00,0.21494999527931213,0.23534999787807465,0.20587199926376343,0.21908000111579895,3448,0.0,0.0
2018-09-08 00:00:00+00:00,0.21934999525547028,0.22527199983596802,0.19794000685214996,0.19903899729251862,87,0.0,0.0
2018-09-09 00:00:00+00:00,0.1989459991455078,0.2189760059118271,0.19656799733638763,0.19731000065803528,1140,0.0,0.0
2018-09-10 00:00:00+00:00,0.19720099866390228,0.21062399446964264,0.19026699662208557,0.20519199967384338,1168,0.0,0.0
2018-09-11 00:00:00+00:00,0.20553499460220337,0.21017900109291077,0.20237000286579132,0.20459400117397308,612,0.0,0.0
2018-09-12 00:00:00+00:00,0.20461900532245636,0.2058439999818802,0.18896600604057312,0.1901630014181137,1734,0.0,0.0
2018-09-13 00:00:00+00:00,0.1903270035982132,0.23642900586128235,0.18516400456428528,0.19544099271297455,1840,0.0,0.0
2018-09-14 00:00:00+00:00,0.1953209936618805,0.22955599427223206,0.18749499320983887,0.22735999524593353,936,0.0,0.0
2018-09-15 00:00:00+00:00,0.22705599665641785,0.22882899641990662,0.21540400385856628,0.2218099981546402,907,0.0,0.0
2018-09-16 00:00:00+00:00,0.22243300080299377,0.2563380002975464,0.20391499996185303,0.2446420043706894,977,0.0,0.0
2018-09-17 00:00:00+00:00,0.24524499475955963,0.25472700595855713,0.2210640013217926,0.22231699526309967,378,0.0,0.0
2018-09-18 00:00:00+00:00,0.22233900427818298,0.24956800043582916,0.22148700058460236,0.22779999673366547,4885,0.0,0.0
2018-09-19 00:00:00+00:00,0.22792799770832062,0.23548999428749084,0.22224299609661102,0.23005899786949158,87,0.0,0.0
