TIMESTAMP,STEMX_OPEN_PRICE_USD,STEMX_HIGH_PRICE_USD,STEMX_LOW_PRICE_USD,STEMX_CLOSE_PRICE_USD,STEMX_VOLUME_USD,STEMX_DIVIDENDS_USD,STEMX_STOCK_SPLITS_USD
2021-11-01 00:00:00+00:00,0.04325899854302406,0.050533000379800797,0.041019000113010406,0.04810599982738495,2253011,0.0,0.0
2021-11-02 00:00:00+00:00,0.048110999166965485,0.05488700047135353,0.040063999593257904,0.04466700181365013,3112884,0.0,0.0
2021-11-03 00:00:00+00:00,0.04466700181365013,0.04541200026869774,0.043191999197006226,0.044920001178979874,1783160,0.0,0.0
2021-11-04 00:00:00+00:00,0.04491899907588959,0.04491899907588959,0.04058999940752983,0.041822001338005066,136161,0.0,0.0
2021-11-05 00:00:00+00:00,0.04182799905538559,0.04402400180697441,0.04159000143408775,0.0422700010240078,172328,0.0,0.0
2021-11-06 00:00:00+00:00,0.04226699844002724,0.04441500082612038,0.04175899922847748,0.04402099922299385,215408,0.0,0.0
2021-11-07 00:00:00+00:00,0.04401300102472305,0.04405200108885765,0.04209500178694725,0.0420989990234375,211121,0.0,0.0
2021-11-08 00:00:00+00:00,0.04209500178694725,0.04368000105023384,0.04088899865746498,0.042263999581336975,141729,0.0,0.0
2021-11-09 00:00:00+00:00,0.04226300120353699,0.0432870015501976,0.042027998715639114,0.043278999626636505,75955,0.0,0.0
2021-11-10 00:00:00+00:00,0.04327499866485596,0.04346499964594841,0.04217800125479698,0.042222000658512115,62800,0.0,0.0
2021-11-11 00:00:00+00:00,0.04224500060081482,0.04567699879407883,0.041708000004291534,0.0433490015566349,145242,0.0,0.0
2021-11-12 00:00:00+00:00,0.04341299831867218,0.04349200055003166,0.03273399919271469,0.03419800102710724,403170,0.0,0.0
2021-11-13 00:00:00+00:00,0.03413400053977966,0.040681999176740646,0.03413400053977966,0.04060100018978119,362751,0.0,0.0
2021-11-14 00:00:00+00:00,0.04060300067067146,0.04081600159406662,0.04010099917650223,0.04039600118994713,82326,0.0,0.0
2021-11-15 00:00:00+00:00,0.04039100185036659,0.040470000356435776,0.0403130017220974,0.04033400118350983,0,0.0,0.0
2021-11-16 00:00:00+00:00,0.040337998420000076,0.04116300120949745,0.03954999893903732,0.03966100141406059,59891,0.0,0.0
2021-11-17 00:00:00+00:00,0.03965799883008003,0.04035799950361252,0.039159998297691345,0.03940900042653084,64399,0.0,0.0
2021-11-18 00:00:00+00:00,0.03942599892616272,0.03988099843263626,0.03920299932360649,0.03929600119590759,30181,0.0,0.0
2021-11-19 00:00:00+00:00,0.03928999975323677,0.03968999907374382,0.038736000657081604,0.039367999881505966,31122,0.0,0.0
2021-11-20 00:00:00+00:00,0.03936399891972542,0.0395050011575222,0.038892000913619995,0.038957998156547546,0,0.0,0.0
