TIMESTAMP,FABIENNE_OPEN_PRICE_USD,FABIENNE_HIGH_PRICE_USD,FABIENNE_LOW_PRICE_USD,FABIENNE_CLOSE_PRICE_USD,FABIENNE_VOLUME_USD,FABIENNE_DIVIDENDS_USD,FABIENNE_STOCK_SPLITS_USD
2025-05-02 00:00:00+00:00,3.400000059627928e-05,3.400000059627928e-05,3.300000025774352e-05,3.300000025774352e-05,0,0.0,0.0
2025-05-03 00:00:00+00:00,3.300000025774352e-05,3.300000025774352e-05,3.099999958067201e-05,3.099999958067201e-05,0,0.0,0.0
2025-05-04 00:00:00+00:00,3.099999958067201e-05,3.199999991920777e-05,3.099999958067201e-05,3.099999958067201e-05,0,0.0,0.0
2025-05-05 00:00:00+00:00,3.099999958067201e-05,3.099999958067201e-05,3.099999958067201e-05,3.099999958067201e-05,0,0.0,0.0
2025-05-06 00:00:00+00:00,3.099999958067201e-05,3.099999958067201e-05,2.9999999242136255e-05,2.9999999242136255e-05,0,0.0,0.0
2025-05-07 00:00:00+00:00,2.9999999242136255e-05,2.9999999242136255e-05,2.9000000722589903e-05,2.9000000722589903e-05,0,0.0,0.0
2025-05-08 00:00:00+00:00,2.9000000722589903e-05,3.7999998312443495e-05,2.9000000722589903e-05,3.7999998312443495e-05,0,0.0,0.0
2025-05-09 00:00:00+00:00,3.7999998312443495e-05,3.9999998989515007e-05,3.7999998312443495e-05,3.7999998312443495e-05,387,0.0,0.0
2025-05-10 00:00:00+00:00,3.7999998312443495e-05,4.099999932805076e-05,3.7999998312443495e-05,4.099999932805076e-05,16,0.0,0.0
2025-05-11 00:00:00+00:00,4.099999932805076e-05,4.3000000005122274e-05,3.7000001611886546e-05,3.9999998989515007e-05,2396,0.0,0.0
2025-05-12 00:00:00+00:00,3.9999998989515007e-05,4.099999932805076e-05,3.9999998989515007e-05,4.099999932805076e-05,0,0.0,0.0
2025-05-13 00:00:00+00:00,4.099999932805076e-05,7.100000220816582e-05,3.7999998312443495e-05,5.0999999075429514e-05,12266,0.0,0.0
2025-05-14 00:00:00+00:00,5.0999999075429514e-05,5.0999999075429514e-05,4.3000000005122274e-05,4.3000000005122274e-05,0,0.0,0.0
2025-05-15 00:00:00+00:00,4.3000000005122274e-05,4.3000000005122274e-05,3.9999998989515007e-05,3.9999998989515007e-05,0,0.0,0.0
2025-05-16 00:00:00+00:00,3.9999998989515007e-05,3.9999998989515007e-05,3.7999998312443495e-05,3.7999998312443495e-05,0,0.0,0.0
2025-05-17 00:00:00+00:00,3.7999998312443495e-05,4.099999932805076e-05,3.600000127335079e-05,3.600000127335079e-05,0,0.0,0.0
2025-05-18 00:00:00+00:00,3.600000127335079e-05,3.9999998989515007e-05,3.600000127335079e-05,3.7000001611886546e-05,0,0.0,0.0
2025-05-19 00:00:00+00:00,3.7000001611886546e-05,3.7999998312443495e-05,3.600000127335079e-05,3.7999998312443495e-05,0,0.0,0.0
2025-05-20 00:00:00+00:00,3.7999998312443495e-05,3.9999998989515007e-05,3.7999998312443495e-05,3.9999998989515007e-05,0,0.0,0.0
2025-05-21 00:00:00+00:00,3.9999998989515007e-05,4.199999966658652e-05,3.9999998989515007e-05,4.199999966658652e-05,0,0.0,0.0
2025-05-22 00:00:00+00:00,4.199999966658652e-05,4.5000000682193786e-05,4.199999966658652e-05,4.199999966658652e-05,0,0.0,0.0
2025-05-23 00:00:00+00:00,4.199999966658652e-05,4.199999966658652e-05,3.7000001611886546e-05,3.7000001611886546e-05,460,0.0,0.0
2025-05-24 00:00:00+00:00,3.7000001611886546e-05,3.7000001611886546e-05,3.7000001611886546e-05,3.7000001611886546e-05,0,0.0,0.0
2025-05-25 00:00:00+00:00,3.7000001611886546e-05,3.7000001611886546e-05,3.5000000934815034e-05,3.5000000934815034e-05,0,0.0,0.0
2025-05-26 00:00:00+00:00,3.5000000934815034e-05,3.7000001611886546e-05,3.199999991920777e-05,3.199999991920777e-05,0,0.0,0.0
2025-05-27 00:00:00+00:00,3.199999991920777e-05,3.400000059627928e-05,3.199999991920777e-05,3.400000059627928e-05,0,0.0,0.0
2025-05-28 00:00:00+00:00,3.400000059627928e-05,3.400000059627928e-05,3.199999991920777e-05,3.300000025774352e-05,0,0.0,0.0
2025-05-29 00:00:00+00:00,3.300000025774352e-05,3.300000025774352e-05,3.199999991920777e-05,3.199999991920777e-05,0,0.0,0.0
2025-05-30 00:00:00+00:00,3.199999991920777e-05,3.300000025774352e-05,3.099999958067201e-05,3.199999991920777e-05,0,0.0,0.0
2025-05-31 00:00:00+00:00,3.199999991920777e-05,3.199999991920777e-05,2.9999999242136255e-05,2.9999999242136255e-05,0,0.0,0.0
2025-06-01 00:00:00+00:00,3.004535028594546e-05,3.1077750463737175e-05,2.93396496999776e-05,3.1077750463737175e-05,115,0.0,0.0
