TIMESTAMP,XRP_OPEN_PRICE_USD,XRP_HIGH_PRICE_USD,XRP_LOW_PRICE_USD,XRP_CLOSE_PRICE_USD,XRP_MARKET_CAP_USD_PER_BIC,XRP_VOLUME_USD_PER_CMC,XRP_MARKET_CAP_USD_PER_CMC
2017-08-13,0.1716,0.1721,0.1587,0.1657,6455286612.0,110199000.0,6446772325.96
2017-08-14,0.1657,0.1801,0.1652,0.1683,6646973118.0,84388304.0,6518108025.53
2017-08-15,0.1683,0.1683,0.153,0.1577,6374356962.0,100614000.0,6181832532.22
2017-08-16,0.1577,0.1606,0.1489,0.1603,5986048875.0,107920000.0,6151540897.13
2017-08-17,0.1603,0.161,0.154,0.1578,6095213793.0,56084300.0,6039078408.89
2017-08-18,0.1578,0.1704,0.1518,0.1569,6033135113.0,146539008.0,6092184629.9
2017-08-19,0.1569,0.1616,0.1483,0.1526,6001079661.0,87062096.0,5945481090.85
2017-08-20,0.1526,0.1611,0.1494,0.1587,5918180275.0,68542800.0,6086509741.3
2017-08-21,0.1587,0.2081,0.1523,0.1958,6008326647.0,447088992.0,7358873446.5
2017-08-22,0.1958,0.2598,0.1715,0.2421,6692917600.0,1450040064.0,9175144548.82
2017-08-23,0.2421,0.2977,0.2169,0.2457,11208058357.0,1770400000.0,9464295460.46
2017-08-24,0.2457,0.2862,0.2124,0.2173,10030940755.0,1342360064.0,8395690931.02
2017-08-25,0.2173,0.2309,0.2029,0.2167,8754704322.0,504484000.0,8352362389.69
2017-08-26,0.2167,0.2308,0.2069,0.2097,8337139884.0,184120992.0,8151018875.96
2017-08-27,0.2097,0.2104,0.193,0.2017,7937903802.0,193971008.0,7783608183.04
2017-08-28,0.2017,0.242,0.1947,0.2252,7688400423.0,542467968.0,8608499253.47
2017-08-29,0.2252,0.2262,0.2125,0.2199,8374563474.0,269769984.0,8380583457.32
2017-08-30,0.2199,0.2332,0.2175,0.2319,8439901380.0,181186000.0,8742626012.38
2017-08-31,0.2319,0.2648,0.2275,0.2593,8710263809.0,432574016.0,9801836300.55
2017-09-01,0.2593,0.2604,0.2444,0.2529,9696850861.0,283576000.0,9527639487.25
2017-09-02,0.2529,0.2538,0.2185,0.2252,8881469063.0,329928000.0,8691360295.78
2017-09-03,0.2252,0.2381,0.2168,0.2303,8834612889.0,186526000.0,8773492805.09
2017-09-04,0.2303,0.2306,0.1901,0.2045,7936331705.0,239612992.0,7859260583.07
2017-09-05,0.2045,0.2204,0.1917,0.2168,7918770225.0,242636000.0,8251172990.96
2017-09-06,0.2168,0.2329,0.2162,0.2314,8474104087.0,163296992.0,8672840220.15
2017-09-07,0.2314,0.2318,0.2216,0.2271,8442585449.0,103080000.0,8575216798.71
2017-09-08,0.2271,0.2295,0.2026,0.2122,8600332015.0,151328992.0,8110412747.41
2017-09-09,0.2122,0.2145,0.2075,0.213,8021876816.0,51185500.0,8052015076.22
2017-09-10,0.213,0.2243,0.1993,0.2173,7740317985.0,117091000.0,8168426980.18
2017-09-11,0.2173,0.2216,0.2087,0.2143,8206195664.0,138339008.0,8222491797.23
2017-09-12,0.2143,0.2242,0.206,0.2095,8371074184.0,94519504.0,8025481137.64
2017-09-13,0.2095,0.2099,0.1904,0.1983,7824099280.0,105471000.0,7698599885.58
2017-09-14,0.1983,0.2007,0.1663,0.1711,7574174118.0,152532992.0,6294793490.41
2017-09-15,0.1711,0.1917,0.1483,0.1846,6452578399.0,289414016.0,6953962476.22
2017-09-16,0.1846,0.1918,0.1741,0.1828,7092537120.0,84495200.0,6866691892.09
2017-09-17,0.1828,0.1846,0.1717,0.1814,6639351253.0,49161100.0,6840272985.03
2017-09-18,0.1814,0.1946,0.1814,0.1933,7124055758.0,88397904.0,7276434186.45
2017-09-19,0.1933,0.1945,0.1831,0.1848,7051662585.0,54046100.0,7056839003.99
2017-09-20,0.1848,0.1886,0.1808,0.1817,7067882030.0,34521600.0,6981570042.37
2017-09-21,0.1817,0.1831,0.1703,0.171,6914084880.0,43583200.0,6585708218.77
2017-09-22,0.171,0.177,0.1675,0.1728,6644335953.0,37244700.0,6653040005.12
2017-09-23,0.1728,0.1803,0.1701,0.1791,6718492943.0,32476700.0,6820679281.83
2017-09-24,0.1791,0.1799,0.1733,0.1757,6718071160.0,20566500.0,6740348933.09
2017-09-25,0.1757,0.1869,0.1748,0.1846,6796752724.0,35622600.0,6958908831.82
2017-09-26,0.1846,0.194,0.1809,0.1892,6994491917.0,70000704.0,7136517507.42
2017-09-27,0.1892,0.2146,0.1874,0.2099,7413283358.0,249934000.0,7795264710.97
2017-09-28,0.2099,0.2102,0.1968,0.2023,7643959910.0,117962000.0,7520416052.35
2017-09-29,0.2023,0.2025,0.188,0.1967,7366887309.0,72291200.0,7423597851.6
2017-09-30,0.1967,0.2051,0.1955,0.1999,7575746216.0,54729300.0,7574020743.31
2017-10-01,0.1999,0.2085,0.1965,0.2083,7582916514.0,51345500.0,7919230351.78
2017-10-02,0.2083,0.2092,0.2001,0.2031,7808685055.0,77412304.0,7771376497.48
2017-10-03,0.2031,0.2062,0.198,0.2033,7717618431.0,48703100.0,7795993243.97
2017-10-04,0.2033,0.217,0.2012,0.2135,7816583887.0,123573000.0,8235260296.58
2017-10-05,0.2135,0.2442,0.2134,0.238,8504088972.0,404299008.0,9088104027.74
2017-10-06,0.238,0.2444,0.2332,0.2334,9141516999.0,167492000.0,9033236633.32
2017-10-07,0.2334,0.2411,0.2324,0.2397,9095648212.0,77950200.0,9209664171.69
2017-10-08,0.2397,0.2811,0.2385,0.2799,9336532979.0,529838016.0,10805038459.7
2017-10-09,0.2799,0.2802,0.234,0.2501,10277261133.0,610110016.0,9719725409.81
2017-10-10,0.2501,0.2666,0.2406,0.2582,9668602477.0,384048992.0,10064411506.9
2017-10-11,0.2582,0.2656,0.2553,0.2632,10229891642.0,161206000.0,10207464779.9
2017-10-12,0.2632,0.2652,0.2461,0.2464,10058968843.0,245004000.0,9588892545.51
2017-10-13,0.2464,0.2651,0.233,0.2602,9613288030.0,398688992.0,10037042042.3
2017-10-14,0.2602,0.2685,0.2542,0.2556,10207312912.0,211160000.0,9914935595.41
2017-10-15,0.2556,0.2691,0.2482,0.2652,9937283887.0,280211008.0,10171671239.2
2017-10-16,0.2652,0.2977,0.2523,0.2579,10457844978.0,963158016.0,9873013281.06
2017-10-17,0.2579,0.2654,0.214,0.2295,9929307859.0,411264992.0,8941783048.4
2017-10-18,0.2295,0.2344,0.2016,0.217,8631450033.0,354224992.0,8419911885.24
2017-10-19,0.217,0.232,0.2064,0.2139,8208604925.0,304542016.0,8290060599.07
2017-10-20,0.2141,0.2234,0.2056,0.2082,8326280245.0,182704000.0,8112776988.49
2017-10-21,0.2081,0.2107,0.1971,0.2097,7915071662.0,116807000.0,8130771217.16
2017-10-22,0.2097,0.2114,0.1954,0.2014,7871531023.0,75849504.0,7867254022.48
2017-10-23,0.2015,0.202,0.1845,0.1917,7523282974.0,99914800.0,7587938896.83
2017-10-24,0.1917,0.2169,0.183,0.2038,7993560407.0,220080992.0,7962311329.0
2017-10-25,0.2038,0.2047,0.1961,0.2023,7950443615.0,75017504.0,7883706989.6
2017-10-26,0.2023,0.2046,0.1999,0.2019,7904552552.0,38193100.0,7846100207.61
2017-10-27,0.2019,0.2027,0.198,0.2001,7835889349.0,29623000.0,7813618120.3
2017-10-28,0.2001,0.2008,0.1974,0.1982,7833230673.0,26864900.0,7777013158.32
2017-10-29,0.1981,0.2053,0.1966,0.2015,7771349022.0,62511100.0,7813618120.3
2017-10-30,0.2015,0.2044,0.2001,0.2024,7835773755.0,34835100.0,7810766786.42
2017-10-31,0.2024,0.2034,0.1975,0.1975,7817163021.0,43875700.0,7727808383.12
2017-11-01,0.1975,0.2006,0.1896,0.1903,7740562322.0,67921000.0,7479896461.69
2017-11-02,0.191,0.2065,0.1755,0.2003,7229672647.0,197770000.0,7932141134.02
2017-11-03,0.2003,0.2263,0.1961,0.2059,7983619270.0,373401984.0,8019684790.45
2017-11-04,0.2059,0.2061,0.2001,0.2015,7894457288.0,74013200.0,7850801055.36
2017-11-05,0.2014,0.2033,0.1984,0.1997,7845984612.0,46959000.0,7785490096.88
2017-11-06,0.1997,0.2067,0.1981,0.2013,7807337479.0,102233000.0,7937111702.54
2017-11-07,0.2013,0.2065,0.1993,0.2055,7959575589.0,114073000.0,8105263338.4
2017-11-08,0.2055,0.2235,0.2031,0.2167,8111505447.0,156959008.0,8378182228.58
2017-11-09,0.2167,0.2218,0.2126,0.2154,8465533227.0,147916992.0,8380147337.07
2017-11-10,0.2154,0.2185,0.1988,0.2033,8344582726.0,141032992.0,7956107751.23
2017-11-11,0.2033,0.2147,0.2016,0.2092,8131965694.0,134503008.0,8108191735.36
2017-11-12,0.2092,0.2094,0.1861,0.1915,7566322703.0,251175008.0,7603775359.33
2017-11-13,0.1915,0.2001,0.1906,0.2001,7757824451.0,132567000.0,7857514002.15
2017-11-14,0.2001,0.2103,0.1995,0.205,8000302754.0,127361000.0,8104043783.99
2017-11-15,0.205,0.2101,0.2037,0.2083,8168080503.0,100294000.0,8224976686.5
2017-11-16,0.2083,0.2809,0.2058,0.2269,8157579739.0,1022579968.0,8771529237.69
2017-11-17,0.227,0.2376,0.2174,0.2239,8799067360.0,397071008.0,8751213596.25
2017-11-18,0.2239,0.2293,0.2191,0.2275,8770100190.0,144298000.0,8830236034.22
2017-11-19,0.2275,0.237,0.2231,0.2321,8759478895.0,193808000.0,8922506124.31
2017-11-20,0.2322,0.2462,0.2315,0.2406,9100480412.0,214663008.0,9221563180.62
2017-11-21,0.2409,0.2444,0.2292,0.2318,9130335908.0,217851008.0,9009595603.64
2017-11-22,0.2321,0.2417,0.2317,0.2385,9115962988.0,167078000.0,9225420203.5
2017-11-23,0.2385,0.2503,0.2357,0.24,9234651069.0,240684992.0,9362261033.37
2017-11-24,0.24,0.2443,0.2312,0.241,9219588150.0,211486000.0,9448776263.09
2017-11-25,0.241,0.2531,0.2394,0.2488,9507096797.0,212592992.0,9748142131.64
2017-11-26,0.2489,0.2492,0.2412,0.245,9690941660.0,133297000.0,9610065369.92
2017-11-27,0.2445,0.2497,0.2403,0.247,9771586213.0,196735008.0,9807389614.85
2017-11-28,0.247,0.2806,0.2467,0.2795,10335711859.0,720742976.0,11554108929.2
2017-11-29,0.2796,0.2797,0.2128,0.2353,10847580760.0,541177984.0,9387829373.58
2017-11-30,0.2356,0.2468,0.22,0.2356,9653863704.0,270907008.0,9689628482.97
2017-12-01,0.2369,0.2511,0.2259,0.2473,9418843538.0,182992000.0,9875829341.22
2017-12-02,0.2473,0.2494,0.2403,0.2441,9968408361.0,118250000.0,9867834407.05
2017-12-03,0.2441,0.2586,0.2354,0.2449,9907191111.0,134710000.0,9754514905.26
2017-12-04,0.2449,0.2486,0.2354,0.2462,9842188821.0,104650000.0,9814930419.61
2017-12-05,0.2462,0.2469,0.2305,0.2337,9708834989.0,174591008.0,9533742325.86
2017-12-06,0.2337,0.234,0.2099,0.2182,9394939969.0,274526016.0,9008555736.97
2017-12-07,0.2182,0.2197,0.2009,0.2035,8819315013.0,275204992.0,8631972508.34
2017-12-08,0.2037,0.253,0.2005,0.2337,9715273959.0,660172032.0,9767106894.55
2017-12-09,0.2337,0.2446,0.2295,0.2353,9730769576.0,205288992.0,9479778657.22
2017-12-10,0.2353,0.2366,0.2223,0.2271,9024671183.0,198174000.0,9194077463.97
2017-12-11,0.2271,0.247,0.227,0.2451,9455682909.0,176100992.0,9750294105.69
2017-12-12,0.2451,0.4369,0.2442,0.3555,10370159162.0,1555040000.0,14470658905.3
2017-12-13,0.3555,0.5006,0.3388,0.4584,18479308135.0,2738759936.0,18248577789.1
2017-12-14,0.4582,0.8809,0.4527,0.8507,21483412601.0,6358700032.0,33480809542.9
2017-12-15,0.8507,0.8523,0.6183,0.7377,30430179364.0,3194210048.0,29293805289.5
2017-12-16,0.7375,0.8122,0.7177,0.7397,29668257863.0,1334770048.0,29389142325.0
2017-12-17,0.7397,0.7524,0.7016,0.7114,29223183828.0,805200000.0,28216275975.6
2017-12-18,0.7118,0.7912,0.6651,0.7558,29103712305.0,1342720000.0,30154821522.9
2017-12-19,0.7558,0.8402,0.7019,0.7344,32400219836.0,1449670016.0,30652619534.2
2017-12-20,0.7344,0.7426,0.6568,0.7144,29758132679.0,1007420032.0,30060181792.1
2017-12-21,0.7144,1.13,0.7128,1.12,38762388333.0,3626109952.0,46218124151.2
2017-12-22,1.12,1.24,0.6203,1.0,42284163991.0,4644700160.0,44095993796.4
2017-12-23,1.0,1.07,0.9263,1.01,44037885079.0,1497590016.0,45492927359.6
2017-12-24,1.01,1.01,0.8253,0.9782,42391858814.0,754958976.0,40441730263.0
2017-12-25,0.9782,1.02,0.9236,0.9805,40729562109.0,686014016.0,43477717044.7
2017-12-26,0.9805,1.09,0.9712,1.07,43618727531.0,938846976.0,46079825404.1
2017-12-27,1.07,1.28,1.07,1.21,48765610316.0,2854259968.0,54220856693.7
2017-12-28,1.21,1.31,1.1,1.26,52348206431.0,2843300096.0,55431067578.7
2017-12-29,1.26,1.97,1.25,1.93,62191048354.0,7545739776.0,85791710178.2
2017-12-30,1.93,2.44,1.77,1.86,96786654268.0,8108389888.0,83638588507.6
2017-12-31,1.86,2.09,1.61,1.98,85587167493.0,4642079744.0,89122114460.7
2018-01-01,1.98,2.09,1.81,2.05,87787550920.0,1894230016.0,92626457503.5
2018-01-02,2.05,2.21,1.89,2.19,90668581122.0,3171010048.0,96107944450.9
2018-01-03,2.19,2.85,2.15,2.73,106451683516.0,6635879936.0,120299378234.0
2018-01-04,2.73,3.29,2.58,2.73,141363013461.0,8103660032.0,123834712592.0
2018-01-05,2.73,3.05,2.24,2.51,128715070060.0,6288500224.0,118104418286.0
2018-01-06,2.51,2.85,2.46,2.65,119207709131.0,2777560064.0,119857751982.0
2018-01-07,2.65,2.82,2.58,2.78,125247529204.0,2395150080.0,130853470856.0
2018-01-08,2.78,2.78,1.93,2.41,99609963145.0,3315259904.0,95151474964.6
2018-01-09,2.26936,2.28746,1.98827,2.1219,94466566883.0,3694700032.0,81421159856.5
2018-01-10,2.1219,2.1822,1.6817,1.99901,73839517937.0,4833639936.0,76506707920.3
2018-01-11,2.00062,2.19216,1.64395,1.94728,70561411673.0,6296119808.0,75572319795.7
2018-01-12,1.94897,2.12478,1.85842,2.02243,78385943738.0,3330810112.0,79152978765.7
2018-01-13,2.02184,2.11762,1.9881,2.04008,80431757869.0,2130169984.0,78305366321.0
2018-01-14,2.0399,2.04136,1.82547,1.88429,73488541303.0,1978200064.0,72100905208.4
2018-01-15,1.88429,1.92504,1.67782,1.70757,71252130589.0,1838460032.0,64955082925.5
2018-01-16,1.70878,1.73382,0.90028,1.19846,52272662352.0,5687960064.0,45682746768.4
2018-01-17,1.1979,1.42809,0.88529,1.34068,43838763570.0,7251210240.0,50606491819.7
2018-01-18,1.34073,1.75914,1.25973,1.60697,55039024540.0,9110439936.0,61850140629.2
2018-01-19,1.60712,1.7128,1.50367,1.57155,64625025428.0,3697430016.0,60125086599.8
2018-01-20,1.57383,1.65727,1.52065,1.60149,61338009161.0,2346449920.0,61154385624.3
2018-01-21,1.60096,1.60199,1.35002,1.39464,54088365975.0,2840750080.0,53461566644.9
2018-01-22,1.39622,1.44513,1.1701,1.37243,54314602569.0,2642510080.0,52582575494.5
2018-01-23,1.37198,1.46006,1.21422,1.36019,50332218688.0,2977080064.0,51796945678.3
2018-01-24,1.36125,1.44365,1.321,1.38162,52950209959.0,1853440000.0,52574827665.9
2018-01-25,1.38152,1.40163,1.28565,1.30863,51869387875.0,986067968.0,50834665370.9
2018-01-26,1.30864,1.32551,1.12097,1.21363,45730008522.0,2037570048.0,47155996369.5
2018-01-27,1.21363,1.24298,1.18317,1.22142,47020021978.0,689100992.0,47227276392.3
2018-01-28,1.22147,1.39393,1.21828,1.3632,50047485988.0,1327360000.0,54219304278.3
2018-01-29,1.36329,1.37075,1.25299,1.271,51340211184.0,1073680000.0,51289462907.5
2018-01-30,1.27101,1.27281,1.09043,1.11266,48838824733.0,1134640000.0,44106838438.9
2018-01-31,1.11594,1.14804,1.02701,1.13931,43318496882.0,1264029952.0,45029992212.1
2018-02-01,1.13627,1.14261,0.89933,0.95131,42213656529.0,1410419968.0,37547540520.6
2018-02-02,0.95131,0.96437,0.66529,0.8993,28143900932.0,3529760000.0,34514730026.0
2018-02-03,0.90083,1.01952,0.7825,0.95978,33835540569.0,1988960000.0,36046192830.6
2018-02-04,0.95985,0.96898,0.78294,0.81795,35767159909.0,1190960000.0,31819934386.7
2018-02-05,0.8179,0.83638,0.64196,0.68132,31239399236.0,1286179968.0,26986536507.5
2018-02-06,0.68136,0.77926,0.5746,0.76185,25677426233.0,2361139968.0,30286482112.1
2018-02-07,0.76286,0.81291,0.69687,0.71781,30091592069.0,1133369984.0,28238576299.0
2018-02-08,0.71783,0.79002,0.71286,0.78213,29795434103.0,947315008.0,31412678173.4
2018-02-09,0.78205,0.92851,0.74203,0.92043,31275053659.0,1690339968.0,37231487853.8
2018-02-10,0.9202,1.22864,0.90687,1.02892,43162527048.0,4682010112.0,41768727766.4
2018-02-11,1.02856,1.03859,0.8941,0.96074,38681460406.0,2555310080.0,39171494175.9
2018-02-12,0.96117,1.07547,0.95916,1.0427,42928861845.0,1756290048.0,42169352413.0
2018-02-13,1.0427,1.04843,0.96758,0.98725,39984836326.0,921100032.0,40078458444.1
2018-02-14,0.98734,1.15377,0.98113,1.12865,40816902899.0,1457600000.0,44533700985.0
2018-02-15,1.1283,1.14278,1.07074,1.10821,44395608360.0,1188530048.0,44738109276.0
2018-02-16,1.10797,1.11712,1.06601,1.11358,43876395698.0,568339008.0,44393657900.1
2018-02-17,1.11358,1.20265,1.10391,1.17811,44402630019.0,1186729984.0,47005324900.5
2018-02-18,1.17809,1.17907,1.04427,1.07052,42651116228.0,1113650048.0,43708265977.8
2018-02-19,1.06984,1.13353,1.06949,1.10954,45207780234.0,556304000.0,44642926789.3
2018-02-20,1.10954,1.13297,1.01181,1.02735,44695199138.0,806673024.0,42498980286.9
2018-02-21,1.02801,1.04072,0.94058,0.95247,41845575921.0,871526016.0,39609567669.7
2018-02-22,0.95243,1.00433,0.86399,0.89144,37897843278.0,889707008.0,36738411365.6
2018-02-23,0.89144,0.98311,0.85367,0.94178,38762457278.0,896403968.0,39050038643.5
2018-02-24,0.94109,0.96733,0.87252,0.90218,37009876391.0,489920000.0,37312157401.6
2018-02-25,0.90218,0.92479,0.88094,0.9026,37137638204.0,360271008.0,36885437635.7
2018-02-26,0.90303,0.94378,0.8773,0.92937,36410826737.0,458612992.0,37408213330.6
2018-02-27,0.92978,0.95805,0.91822,0.92968,37491837112.0,312712992.0,37034701590.5
2018-02-28,0.92939,0.94707,0.88353,0.88692,35932970969.0,329529984.0,35364493451.2
2018-03-01,0.88692,0.94714,0.87629,0.91533,35814396434.0,475256992.0,36293542330.5
2018-03-02,0.91533,0.92145,0.88771,0.89935,35466921832.0,271036000.0,35579309844.2
2018-03-03,0.89921,0.92053,0.8923,0.89855,35611091605.0,280852992.0,35487834665.5
2018-03-04,0.89849,1.02711,0.88572,1.0043,35215090083.0,797225984.0,39308526146.2
2018-03-05,1.00421,1.08514,0.94342,0.94569,41204876965.0,1706819968.0,37503572321.1
2018-03-06,0.94401,0.9798,0.89676,0.90345,36951711168.0,875180032.0,36077458648.5
2018-03-07,0.90367,0.91412,0.79199,0.85192,36030079197.0,809598016.0,34057303601.8
2018-03-08,0.85212,0.87251,0.79771,0.80642,34053003486.0,499496000.0,32284366089.3
2018-03-09,0.80633,0.84138,0.73363,0.82457,31152067563.0,989203008.0,33218820222.4
2018-03-10,0.82449,0.84073,0.77066,0.77546,32699131749.0,402670016.0,31141708194.8
2018-03-11,0.77546,0.82985,0.7523,0.81652,31939457755.0,472972000.0,32490185241.4
2018-03-12,0.8169,0.82695,0.76613,0.78325,32705269187.0,355031008.0,31314533735.4
2018-03-13,0.78325,0.79943,0.76337,0.77825,30723150614.0,279679008.0,30871158541.6
2018-03-14,0.77825,0.79079,0.65633,0.68783,29495442853.0,479148992.0,27438554006.0
2018-03-15,0.68784,0.72309,0.63136,0.68468,28173478276.0,888345024.0,27257442083.4
2018-03-16,0.68468,0.71019,0.66083,0.67874,27096462394.0,502740000.0,26944356525.8
2018-03-17,0.6782,0.68321,0.6172,0.62952,26732049413.0,319824000.0,24934885930.0
2018-03-18,0.62944,0.68163,0.53945,0.65043,23813031849.0,923606016.0,25752723731.3
2018-03-19,0.65052,0.72417,0.62823,0.72155,25935790239.0,1096930048.0,29284604562.7
2018-03-20,0.72095,0.72095,0.65919,0.70026,27168089362.0,814275968.0,27749301270.2
