,MSE,RMSE,MAE,MAPE,R2
0,0.01533481655466843,0.12383382204841413,0.10305378005070394,0.1466505729688811,-0.16092964685241692
1,0.004562739291477724,0.06754804736178908,0.054356204290444084,0.08326932050540971,-0.5496799189114284
2,0.0326612194028638,0.18070421137343526,0.12660132455271614,0.11779693193466195,0.17586142651706663
3,0.018418172775191356,0.13570964732129473,0.11145574624956439,0.1036090681052142,-0.06360121940574959
4,0.0050087374629054745,0.07077243363769796,0.05337908837693766,0.04942168511065206,-2.748132007916949
5,0.009361699879538743,0.09675587488180837,0.08531264516965553,0.0777651180756499,-0.097881775303528
6,0.009982220500256102,0.09991106291336237,0.08177066052491394,0.09467184339580563,-1.703707197947048
7,0.0055593141693528955,0.07456080824109433,0.05702258487507094,0.08291815247037575,0.20109232638639654
8,0.01130113879070773,0.106306814369112,0.0761813983869238,0.09734765358294334,-0.8989533753586295
9,0.0017584489463397205,0.04193386384544168,0.035663407484268835,0.04550600923628086,0.12342627301049099
10,0.00499634252605194,0.07068481092658797,0.06278580466784552,0.0890953026815516,-0.2062254783147861
11,0.005895492158971859,0.07678209952810837,0.05236490663664139,0.11645199149532838,0.1828106330271204
Mean,0.010403361871527149,0.09545862470401219,0.07499562927214053,0.09204197079689623,-0.4788266634224551
