,MSE,MAE,RMSE,MAPE,R2
0,0.0005993240603867,0.0188191862936982,0.024481095980097234,0.0537689505647587,0.8115057289249169
1,0.0001263279969969,0.0088896680468493,0.011239572812029202,0.0309087135938276,0.812555538203645
2,0.00038790262578970003,0.015537219429613202,0.0196952437352208,0.0389840057648813,0.7624628757470169
3,0.0010983125964813,0.0221273425918501,0.0331407995751659,0.0524371229674536,0.7121675173311335
4,0.0003913104007284,0.015826785108538,0.0197815671959638,0.035649628908356,0.49193517142028204
5,0.0015040951824332,0.028191205222269405,0.0387826660047143,0.0507798176905066,0.6697484878377362
6,0.00045232781195983333,0.014733544327036533,0.021267999716942234,0.03986712255507369,0.7363137911390685
7,0.0002298442206756,0.0116251542200632,0.015160614125941501,0.04002599241818,0.8788538388003729
8,0.00026327602668503337,0.013204464180871333,0.016225782775724267,0.0503228508719881,0.7066008288331607
9,0.0001139060855884,0.008536797448537999,0.010672679400622767,0.035353302493611495,0.8485465571626843
10,0.000138465484189,0.0093188645317165,0.011767135768274298,0.0399445842074828,0.7237048078786694
11,0.00024685996702056664,0.010838913357256398,0.01571177797133767,0.07817662403692373,0.8228949789057655
Mean,0.00046266270491121937,0.014804095396525016,0.01982724458850283,0.0455182263394203,0.7481075101820377
