TIMESTAMP,CHATGPT_OPEN_PRICE_USD,CHATGPT_HIGH_PRICE_USD,CHATGPT_LOW_PRICE_USD,CHATGPT_CLOSE_PRICE_USD,CHATGPT_VOLUME_USD,CHATGPT_DIVIDENDS_USD,CHATGPT_STOCK_SPLITS_USD
2024-02-27 00:00:00+00:00,1.4000000192027073e-05,3.400000059627928e-05,1.4000000192027073e-05,2.9000000722589903e-05,307961,0.0,0.0
2024-02-28 00:00:00+00:00,2.9000000722589903e-05,3.5000000934815034e-05,2.5999999706982635e-05,3.099999958067201e-05,393750,0.0,0.0
2024-02-29 00:00:00+00:00,3.099999958067201e-05,4.3000000005122274e-05,2.8000000384054147e-05,3.199999991920777e-05,234778,0.0,0.0
2024-03-01 00:00:00+00:00,3.199999991920777e-05,3.7000001611886546e-05,2.9999999242136255e-05,3.300000025774352e-05,164491,0.0,0.0
2024-03-02 00:00:00+00:00,3.300000025774352e-05,3.400000059627928e-05,2.4000000848900527e-05,2.4000000848900527e-05,96722,0.0,0.0
2024-03-03 00:00:00+00:00,2.4000000848900527e-05,2.9999999242136255e-05,2.4000000848900527e-05,2.9000000722589903e-05,85784,0.0,0.0
2024-03-04 00:00:00+00:00,2.9000000722589903e-05,4.8999998398358e-05,2.9000000722589903e-05,4.70000013592653e-05,206213,0.0,0.0
2024-03-05 00:00:00+00:00,4.70000013592653e-05,5.6000000768108293e-05,4.3000000005122274e-05,4.70000013592653e-05,146419,0.0,0.0
2024-03-06 00:00:00+00:00,4.70000013592653e-05,0.00010399999882793054,4.70000013592653e-05,0.00010399999882793054,403480,0.0,0.0
2024-03-07 00:00:00+00:00,0.00010399999882793054,0.0001740000006975606,9.999999747378752e-05,0.0001230000052601099,782435,0.0,0.0
2024-03-08 00:00:00+00:00,0.0001230000052601099,0.00014800000644754618,0.00011600000289035961,0.0001230000052601099,267340,0.0,0.0
2024-03-09 00:00:00+00:00,0.0001230000052601099,0.00013000000035390258,7.100000220816582e-05,8.399999933317304e-05,464116,0.0,0.0
2024-03-10 00:00:00+00:00,8.399999933317304e-05,0.00012199999764561653,8.399999933317304e-05,0.00011700000322889537,206562,0.0,0.0
2024-03-11 00:00:00+00:00,0.00011700000322889537,0.00013499999477062374,9.600000339560211e-05,0.00010199999815085903,427196,0.0,0.0
2024-03-12 00:00:00+00:00,0.00010199999815085903,0.00011600000289035961,9.300000237999484e-05,0.00010299999848939478,172847,0.0,0.0
2024-03-13 00:00:00+00:00,0.00010199999815085903,0.00012799999967683107,0.00010099999781232327,0.00011800000356743112,148916,0.0,0.0
2024-03-14 00:00:00+00:00,0.00011800000356743112,0.00011999999696854502,9.7999996796716e-05,0.00010800000018207356,161481,0.0,0.0
2024-03-15 00:00:00+00:00,0.00010800000018207356,0.00010900000052060932,7.300000288523734e-05,8.199999865610152e-05,297453,0.0,0.0
2024-03-16 00:00:00+00:00,8.199999865610152e-05,0.0001049999991664663,8.199999865610152e-05,8.800000068731606e-05,186488,0.0,0.0
2024-03-17 00:00:00+00:00,8.800000068731606e-05,9.200000204145908e-05,7.599999662488699e-05,8.600000001024455e-05,104056,0.0,0.0
2024-03-18 00:00:00+00:00,8.299999899463728e-05,9.40000027185306e-05,7.79999973019585e-05,7.79999973019585e-05,190408,0.0,0.0
2024-03-19 00:00:00+00:00,7.699999696342275e-05,7.899999764049426e-05,6.399999983841553e-05,6.600000051548705e-05,164567,0.0,0.0
2024-03-20 00:00:00+00:00,6.600000051548705e-05,7.400000322377309e-05,5.999999848427251e-05,7.100000220816582e-05,192924,0.0,0.0
2024-03-21 00:00:00+00:00,7.100000220816582e-05,7.100000220816582e-05,6.199999916134402e-05,6.399999983841553e-05,201441,0.0,0.0
2024-03-22 00:00:00+00:00,6.399999983841553e-05,6.900000153109431e-05,5.700000110664405e-05,6.900000153109431e-05,265802,0.0,0.0
2024-03-23 00:00:00+00:00,6.900000153109431e-05,8.900000102585182e-05,6.800000119255856e-05,8.199999865610152e-05,192311,0.0,0.0
2024-03-24 00:00:00+00:00,8.199999865610152e-05,0.00010800000018207356,8.199999865610152e-05,0.00010699999984353781,161848,0.0,0.0
2024-03-25 00:00:00+00:00,0.00010699999984353781,0.00012399999832268804,0.00010699999984353781,0.00010800000018207356,409403,0.0,0.0
2024-03-26 00:00:00+00:00,0.00010800000018207356,0.00011999999696854502,0.00010599999950500205,0.00011100000119768083,277872,0.0,0.0
2024-03-27 00:00:00+00:00,0.00011100000119768083,0.00011300000187475234,9.899999713525176e-05,0.00010299999848939478,369041,0.0,0.0
2024-03-28 00:00:00+00:00,0.00010299999848939478,0.00010599999950500205,9.40000027185306e-05,0.00010299999848939478,385995,0.0,0.0
2024-03-29 00:00:00+00:00,0.00010299999848939478,0.00011999999696854502,9.899999713525176e-05,0.00011700000322889537,662396,0.0,0.0
2024-03-30 00:00:00+00:00,0.00011700000322889537,0.0001289999927394092,0.00011100000119768083,0.00012399999832268804,461386,0.0,0.0
2024-03-31 00:00:00+00:00,0.00012399999832268804,0.00013000000035390258,0.0001140000022132881,0.00012099999730708078,483865,0.0,0.0
2024-04-01 00:00:00+00:00,0.00012099999730708078,0.0001250000059371814,0.00010800000018207356,0.00011300000187475234,436985,0.0,0.0
2024-04-02 00:00:00+00:00,0.00011300000187475234,0.00011300000187475234,9.500000305706635e-05,0.00010099999781232327,481847,0.0,0.0
2024-04-03 00:00:00+00:00,0.00010099999781232327,0.00012599999899975955,9.500000305706635e-05,9.7999996796716e-05,1070553,0.0,0.0
2024-04-04 00:00:00+00:00,9.7999996796716e-05,9.999999747378752e-05,8.499999967170879e-05,8.70000003487803e-05,659014,0.0,0.0
