TIMESTAMP,FRA_OPEN_PRICE_USD,FRA_HIGH_PRICE_USD,FRA_LOW_PRICE_USD,FRA_CLOSE_PRICE_USD,FRA_VOLUME_USD,FRA_DIVIDENDS_USD,FRA_STOCK_SPLITS_USD
2021-04-11 00:00:00+00:00,0.07602500170469284,0.07716900110244751,0.06859199702739716,0.07186400145292282,1183998,0.0,0.0
2021-04-12 00:00:00+00:00,0.07187499850988388,0.07276400178670883,0.06270399689674377,0.06641700118780136,834491,0.0,0.0
2021-04-13 00:00:00+00:00,0.06639999896287918,0.06722400337457657,0.061760999262332916,0.06287699937820435,464197,0.0,0.0
2021-04-14 00:00:00+00:00,0.06286399811506271,0.06447900086641312,0.05350099876523018,0.05609000101685524,879877,0.0,0.0
2021-04-15 00:00:00+00:00,0.05628800019621849,0.061230000108480453,0.05369900166988373,0.0568850003182888,415329,0.0,0.0
2021-04-16 00:00:00+00:00,0.056839000433683395,0.05697600170969963,0.05113400146365166,0.053043000400066376,749411,0.0,0.0
2021-04-17 00:00:00+00:00,0.052942000329494476,0.05783199891448021,0.04967400059103966,0.04979899898171425,451484,0.0,0.0
2021-04-18 00:00:00+00:00,0.0496940016746521,0.05071000009775162,0.039115000516176224,0.04908699914813042,358806,0.0,0.0
2021-04-19 00:00:00+00:00,0.04939400032162666,0.04949900135397911,0.0410429984331131,0.04336399957537651,150988,0.0,0.0
2021-04-20 00:00:00+00:00,0.04337799921631813,0.044861000031232834,0.03688399866223335,0.041531000286340714,232024,0.0,0.0
2021-04-21 00:00:00+00:00,0.04151599854230881,0.044144999235868454,0.03975500166416168,0.041051000356674194,175777,0.0,0.0
2021-04-22 00:00:00+00:00,0.040897998958826065,0.0553940013051033,0.040001001209020615,0.041395001113414764,318198,0.0,0.0
2021-04-23 00:00:00+00:00,0.041398998349905014,0.04347199946641922,0.033677998930215836,0.04093899950385094,197782,0.0,0.0
2021-04-24 00:00:00+00:00,0.04101699963212013,0.0410350002348423,0.037043001502752304,0.03773599863052368,94717,0.0,0.0
2021-04-25 00:00:00+00:00,0.03764000162482262,0.044854000210762024,0.037282999604940414,0.04005900025367737,183395,0.0,0.0
2021-04-26 00:00:00+00:00,0.040063999593257904,0.05484800040721893,0.03947100043296814,0.04416700080037117,281307,0.0,0.0
2021-04-27 00:00:00+00:00,0.044422999024391174,0.04829299822449684,0.04228999838232994,0.04398300126194954,201960,0.0,0.0
