,MSE,RMSE,MAE,MAPE,R2
0,3489788.4083422073,1868.097537159719,1446.124870848436,0.040697182314839445,0.36439209677151807
1,1184078.092075572,1088.153524129556,880.1047236651865,0.025388077011951164,0.8762229538886893
2,2368441.374752488,1538.9741306313397,1315.7856856793496,0.02889544996331046,0.7697824285386357
3,3646370.6760236775,1909.5472437265535,1397.9448457272135,0.03095348627167443,0.6175773532950473
4,4033476.9825176056,2008.35180745745,1614.7801466231522,0.027910725562949663,0.8368246155000973
5,3381315.2896432704,1838.835307917289,1388.0976581403813,0.023178164692136356,0.7379946130057067
6,2556133.9652275015,1598.7914076662726,1163.4333186723543,0.023841551963423368,0.6402726988332754
7,1296349.9772956711,1138.5736591436107,779.5265808872322,0.01913342797192714,0.8888371861202132
8,2794650.047840874,1671.7206847559416,1194.3724817277548,0.02937999922088353,0.5523680753483126
9,1673166.5483099176,1293.5093924320447,990.6690455556231,0.02386674382369434,0.8000982901251638
10,1074142.0530558259,1036.4082463275877,838.9958720394653,0.02051791022518403,0.8282187855164139
11,1904346.5333980669,1379.9806279068075,1093.371162699602,0.03445383777365238,0.8491967152453185
Mean,2450188.3290402233,1530.9119641045143,1175.2671993554793,0.02735137973296885,0.7301488176823661
