TIMESTAMP,FCON_OPEN_PRICE_USD,FCON_HIGH_PRICE_USD,FCON_LOW_PRICE_USD,FCON_CLOSE_PRICE_USD,FCON_VOLUME_USD,FCON_DIVIDENDS_USD,FCON_STOCK_SPLITS_USD
2022-01-26 00:00:00+00:00,0.005501999985426664,0.005545999854803085,0.0038159999530762434,0.003897000104188919,9745966,0.0,0.0
2022-01-27 00:00:00+00:00,0.003930000122636557,0.0061900001019239426,0.0039049999322742224,0.005324000027030706,8669349,0.0,0.0
2022-01-28 00:00:00+00:00,0.005291000008583069,0.005594000220298767,0.004259999841451645,0.004575999919325113,7218638,0.0,0.0
2022-01-29 00:00:00+00:00,0.004608999937772751,0.004681000020354986,0.003920000046491623,0.004215000197291374,2373646,0.0,0.0
2022-01-30 00:00:00+00:00,0.004215999972075224,0.004370000213384628,0.0037239999510347843,0.003746999893337488,892188,0.0,0.0
2022-01-31 00:00:00+00:00,0.003756999969482422,0.004162999801337719,0.003639000002294779,0.004025000147521496,840366,0.0,0.0
2022-02-01 00:00:00+00:00,0.004033000208437443,0.004191999789327383,0.003930000122636557,0.003990999888628721,373402,0.0,0.0
2022-02-02 00:00:00+00:00,0.0039809998124837875,0.004149999935179949,0.0037690000608563423,0.003882999997586012,329707,0.0,0.0
2022-02-03 00:00:00+00:00,0.0038799999747425318,0.0039160000160336494,0.0036009999457746744,0.0036830001045018435,438567,0.0,0.0
2022-02-04 00:00:00+00:00,0.0036830001045018435,0.003965999931097031,0.0036830001045018435,0.003955000080168247,743343,0.0,0.0
2022-02-05 00:00:00+00:00,0.003957000095397234,0.003984000068157911,0.0036780000664293766,0.0037330000195652246,596383,0.0,0.0
2022-02-06 00:00:00+00:00,0.003727999981492758,0.0038079998921602964,0.0036069999914616346,0.00369199994020164,401899,0.0,0.0
2022-02-07 00:00:00+00:00,0.00369199994020164,0.0037819999270141125,0.0034209999721497297,0.003438000101596117,661711,0.0,0.0
2022-02-08 00:00:00+00:00,0.0034580000210553408,0.0034910000395029783,0.0030559999868273735,0.003155000042170286,718605,0.0,0.0
2022-02-09 00:00:00+00:00,0.003154000034555793,0.0031659998930990696,0.0029780000913888216,0.0030529999639838934,337657,0.0,0.0
2022-02-10 00:00:00+00:00,0.0030620000325143337,0.0030690000858157873,0.002882000058889389,0.002896999940276146,151731,0.0,0.0
2022-02-11 00:00:00+00:00,0.002896999940276146,0.0028979999478906393,0.0027089999057352543,0.0027149999514222145,170491,0.0,0.0
2022-02-12 00:00:00+00:00,0.0027149999514222145,0.0031049998942762613,0.0026390000712126493,0.0028210000600665808,309849,0.0,0.0
2022-02-13 00:00:00+00:00,0.002822000067681074,0.003200999926775694,0.00279300007969141,0.0028540000785142183,424405,0.0,0.0
2022-02-14 00:00:00+00:00,0.002848000032827258,0.002979000099003315,0.0028089999686926603,0.002873999997973442,162884,0.0,0.0
2022-02-15 00:00:00+00:00,0.002873999997973442,0.003358999965712428,0.0028540000785142183,0.0031560000497847795,352597,0.0,0.0
2022-02-16 00:00:00+00:00,0.0031649998854845762,0.005704999901354313,0.003155000042170286,0.005357999820262194,7280634,0.0,0.0
2022-02-17 00:00:00+00:00,0.005357999820262194,0.006227000150829554,0.0041680000722408295,0.004257999826222658,4669566,0.0,0.0
2022-02-18 00:00:00+00:00,0.004265000112354755,0.004499000031501055,0.003965999931097031,0.004112999886274338,740559,0.0,0.0
2022-02-19 00:00:00+00:00,0.004112000111490488,0.004906999878585339,0.004077000077813864,0.004211000166833401,1130341,0.0,0.0
2022-02-20 00:00:00+00:00,0.004211000166833401,0.004220000002533197,0.003731000004336238,0.003782999934628606,370575,0.0,0.0
