TIMESTAMP,DRIP_OPEN_PRICE_USD,DRIP_HIGH_PRICE_USD,DRIP_LOW_PRICE_USD,DRIP_CLOSE_PRICE_USD,DRIP_VOLUME_USD,DRIP_DIVIDENDS_USD,DRIP_STOCK_SPLITS_USD
2021-07-29 00:00:00+00:00,29.96529769897461,37.455108642578125,29.95798110961914,32.373497009277344,60542,0.0,0.0
2021-07-30 00:00:00+00:00,32.37387466430664,32.90925979614258,31.458032608032227,31.54150390625,59898,0.0,0.0
2021-07-31 00:00:00+00:00,31.553022384643555,31.69829750061035,29.372068405151367,29.372068405151367,17747,0.0,0.0
2021-08-01 00:00:00+00:00,29.377483367919922,29.646224975585938,24.05463409423828,24.0654354095459,27553,0.0,0.0
2021-08-02 00:00:00+00:00,24.06498146057129,24.06498146057129,22.143020629882812,22.28040313720703,24867,0.0,0.0
2021-08-03 00:00:00+00:00,22.277629852294922,22.299020767211914,21.141660690307617,21.21771812438965,12128,0.0,0.0
2021-08-04 00:00:00+00:00,21.2156925201416,21.2156925201416,20.77467918395996,20.78257942199707,6230,0.0,0.0
2021-08-05 00:00:00+00:00,20.782188415527344,20.90774154663086,19.244014739990234,19.24831199645996,7521,0.0,0.0
2021-08-06 00:00:00+00:00,19.24793815612793,19.956314086914062,19.24723243713379,19.695119857788086,12877,0.0,0.0
2021-08-07 00:00:00+00:00,19.699424743652344,20.876161575317383,19.6663875579834,20.876161575317383,14161,0.0,0.0
2021-08-08 00:00:00+00:00,20.867616653442383,21.0354061126709,20.335439682006836,20.394670486450195,12870,0.0,0.0
2021-08-09 00:00:00+00:00,20.388410568237305,25.710561752319336,20.05315589904785,25.710561752319336,29762,0.0,0.0
2021-08-10 00:00:00+00:00,25.70707893371582,29.956167221069336,25.696210861206055,28.29663848876953,49180,0.0,0.0
2021-08-11 00:00:00+00:00,28.29437828063965,28.799163818359375,27.717702865600586,28.103715896606445,26862,0.0,0.0
2021-08-12 00:00:00+00:00,28.105222702026367,28.237545013427734,26.34383201599121,26.34746551513672,7096,0.0,0.0
2021-08-13 00:00:00+00:00,26.348047256469727,26.510469436645508,25.696008682250977,25.735471725463867,10958,0.0,0.0
2021-08-14 00:00:00+00:00,25.76117515563965,25.887901306152344,24.509540557861328,24.74334144592285,4303,0.0,0.0
2021-08-15 00:00:00+00:00,24.716123580932617,24.716123580932617,24.044267654418945,24.151073455810547,4077,0.0,0.0
2021-08-16 00:00:00+00:00,24.149524688720703,24.15355682373047,21.400423049926758,21.59497833251953,29903,0.0,0.0
2021-08-17 00:00:00+00:00,21.591413497924805,25.296873092651367,21.51031494140625,23.934309005737305,43575,0.0,0.0
2021-08-18 00:00:00+00:00,23.940048217773438,24.114036560058594,22.8620548248291,22.86302947998047,18144,0.0,0.0
2021-08-19 00:00:00+00:00,22.863872528076172,23.146881103515625,22.64023780822754,23.13964080810547,0,0.0,0.0
2021-08-20 00:00:00+00:00,23.152612686157227,23.47328758239746,22.055816650390625,22.80462646484375,4200,0.0,0.0
2021-08-21 00:00:00+00:00,22.8271484375,23.04698371887207,21.720666885375977,21.961288452148438,4630,0.0,0.0
2021-08-22 00:00:00+00:00,21.95905303955078,21.97210121154785,21.601478576660156,21.939279556274414,0,0.0,0.0
2021-08-23 00:00:00+00:00,21.94023895263672,23.545927047729492,21.907169342041016,22.46521759033203,0,0.0,0.0
2021-08-24 00:00:00+00:00,22.46547508239746,22.918155670166016,18.14194679260254,19.09836769104004,33951,0.0,0.0
2021-08-25 00:00:00+00:00,19.072927474975586,19.76521110534668,19.05567169189453,19.671247482299805,33725,0.0,0.0
2021-08-26 00:00:00+00:00,19.667224884033203,19.71037483215332,18.68022346496582,18.800561904907227,0,0.0,0.0
2021-08-27 00:00:00+00:00,18.7863826751709,19.52629280090332,18.43623924255371,19.202770233154297,3773,0.0,0.0
2021-08-28 00:00:00+00:00,19.204349517822266,19.204349517822266,17.797222137451172,18.040206909179688,6291,0.0,0.0
