TIMESTAMP,PHR_OPEN_PRICE_USD,PHR_HIGH_PRICE_USD,PHR_LOW_PRICE_USD,PHR_CLOSE_PRICE_USD,PHR_VOLUME_USD,PHR_DIVIDENDS_USD,PHR_STOCK_SPLITS_USD
2017-11-07 00:00:00+00:00,0.24600400030612946,0.30694299936294556,0.24534399807453156,0.30694299936294556,31763,0.0,0.0
2017-11-08 00:00:00+00:00,0.3195140063762665,0.49796101450920105,0.2312300056219101,0.30274999141693115,101343,0.0,0.0
2017-11-09 00:00:00+00:00,0.30243799090385437,3.668869972229004,0.29885798692703247,0.373106986284256,39960,0.0,0.0
2017-11-10 00:00:00+00:00,0.3742150068283081,0.38287800550460815,0.25732699036598206,0.27383100986480713,39523,0.0,0.0
2017-11-11 00:00:00+00:00,0.27285701036453247,0.3060150146484375,0.03186799958348274,0.24190300703048706,51411,0.0,0.0
2017-11-12 00:00:00+00:00,0.24172499775886536,0.24671299755573273,0.20356400310993195,0.2139730006456375,37621,0.0,0.0
2017-11-13 00:00:00+00:00,0.2142850011587143,0.34121400117874146,0.18431299924850464,0.34018999338150024,48257,0.0,0.0
2017-11-14 00:00:00+00:00,0.3585439920425415,0.36759400367736816,0.26036500930786133,0.280800998210907,129625,0.0,0.0
2017-11-15 00:00:00+00:00,0.2809930145740509,0.35566601157188416,0.2621450126171112,0.286967009305954,103588,0.0,0.0
2017-11-16 00:00:00+00:00,0.28847000002861023,0.28847000002861023,0.2820110023021698,0.284155011177063,102573,0.0,0.0
2017-11-20 00:00:00+00:00,0.32571300864219666,0.4293549954891205,0.32571300864219666,0.4284510016441345,11450,0.0,0.0
2017-11-21 00:00:00+00:00,0.4285300076007843,0.43014198541641235,0.33313098549842834,0.35713401436805725,79802,0.0,0.0
2017-11-22 00:00:00+00:00,0.37057098746299744,0.5786880254745483,0.3165920078754425,0.5101320147514343,111890,0.0,0.0
2017-11-23 00:00:00+00:00,0.567454993724823,0.5701940059661865,0.38060399889945984,0.3951590061187744,57994,0.0,0.0
2017-11-24 00:00:00+00:00,0.3946189880371094,0.43347999453544617,0.37451300024986267,0.3992919921875,49922,0.0,0.0
2017-11-25 00:00:00+00:00,0.398485004901886,0.5344690084457397,0.30156001448631287,0.464495986700058,61380,0.0,0.0
2017-11-26 00:00:00+00:00,0.46434101462364197,0.5002689957618713,0.3754979968070984,0.44745099544525146,57962,0.0,0.0
2017-11-27 00:00:00+00:00,0.44753700494766235,0.6465349793434143,0.3845289945602417,0.5561140179634094,146609,0.0,0.0
2017-11-28 00:00:00+00:00,0.5575550198554993,0.6085739731788635,0.4908359944820404,0.5482730269432068,114503,0.0,0.0
2017-11-29 00:00:00+00:00,0.5515480041503906,0.5840989947319031,0.3983139991760254,0.45924699306488037,107628,0.0,0.0
2017-11-30 00:00:00+00:00,0.465503990650177,0.5111460089683533,0.3629179894924164,0.40544500946998596,19134,0.0,0.0
2017-12-01 00:00:00+00:00,0.4367710053920746,0.49124500155448914,0.322750985622406,0.3935970067977905,62498,0.0,0.0
2017-12-02 00:00:00+00:00,0.39327800273895264,0.45129600167274475,0.2803710103034973,0.3676440119743347,119032,0.0,0.0
2017-12-03 00:00:00+00:00,0.3679949939250946,0.41183599829673767,0.33007699251174927,0.37849000096321106,46651,0.0,0.0
2017-12-04 00:00:00+00:00,0.3797439932823181,0.40801501274108887,0.32665300369262695,0.3807460069656372,68187,0.0,0.0
2017-12-05 00:00:00+00:00,0.3814939856529236,0.5155730247497559,0.3577210009098053,0.510237991809845,58335,0.0,0.0
2017-12-06 00:00:00+00:00,0.5085899829864502,0.663008987903595,0.4508250057697296,0.6553990244865417,82851,0.0,0.0
2017-12-07 00:00:00+00:00,0.6549100279808044,0.7643319964408875,0.49803999066352844,0.5613240003585815,106004,0.0,0.0
2017-12-08 00:00:00+00:00,0.5626450181007385,0.6380919814109802,0.46347498893737793,0.63406902551651,93116,0.0,0.0
2017-12-09 00:00:00+00:00,0.6014789938926697,0.6596279740333557,0.4871160089969635,0.6095179915428162,91303,0.0,0.0
2017-12-10 00:00:00+00:00,0.5869569778442383,0.6760939955711365,0.5214769840240479,0.6441450119018555,108377,0.0,0.0
2017-12-11 00:00:00+00:00,0.639494001865387,0.905256986618042,0.6366750001907349,0.7273460030555725,259779,0.0,0.0
2017-12-12 00:00:00+00:00,0.7296810150146484,0.8195649981498718,0.693340003490448,0.7446600198745728,162758,0.0,0.0
2017-12-13 00:00:00+00:00,0.7452830076217651,0.7860829830169678,0.6610910296440125,0.7615299820899963,79918,0.0,0.0
2017-12-14 00:00:00+00:00,0.759086012840271,0.8147479891777039,0.6991379857063293,0.7657690048217773,113719,0.0,0.0
2017-12-15 00:00:00+00:00,0.7670810222625732,0.9425529837608337,0.7193570137023926,0.9425529837608337,281206,0.0,0.0
2017-12-16 00:00:00+00:00,0.9621229767799377,2.3967599868774414,0.9439910054206848,2.13457989692688,1911040,0.0,0.0
2017-12-17 00:00:00+00:00,2.1349899768829346,3.751879930496216,1.9169299602508545,3.241640090942383,2074470,0.0,0.0
2017-12-18 00:00:00+00:00,3.2512400150299072,3.781589984893799,2.7368199825286865,3.4550700187683105,1447320,0.0,0.0
2017-12-19 00:00:00+00:00,3.434880018234253,3.5193300247192383,2.194430112838745,2.5846099853515625,916786,0.0,0.0
2017-12-20 00:00:00+00:00,2.6032400131225586,2.6538798809051514,1.8317999839782715,2.257050037384033,547494,0.0,0.0
2017-12-21 00:00:00+00:00,2.262860059738159,3.820420026779175,2.2393100261688232,3.215130090713501,839572,0.0,0.0
2017-12-22 00:00:00+00:00,3.2262399196624756,3.4068799018859863,2.0563700199127197,2.6499099731445312,350689,0.0,0.0
2017-12-23 00:00:00+00:00,2.6639299392700195,4.343259811401367,2.513200044631958,3.914210081100464,777025,0.0,0.0
2017-12-24 00:00:00+00:00,3.958889961242676,4.162099838256836,2.9805500507354736,3.9164299964904785,889004,0.0,0.0
2017-12-25 00:00:00+00:00,3.9562199115753174,7.008440017700195,3.8310298919677734,5.32328987121582,1194360,0.0,0.0
2017-12-26 00:00:00+00:00,5.089540004730225,6.174149990081787,4.40500020980835,5.638760089874268,898814,0.0,0.0
2017-12-27 00:00:00+00:00,5.642660140991211,6.365409851074219,4.080820083618164,5.556220054626465,870367,0.0,0.0
2017-12-28 00:00:00+00:00,5.637519836425781,5.637519836425781,4.6559600830078125,5.129350185394287,498053,0.0,0.0
2017-12-29 00:00:00+00:00,5.3029398918151855,5.879159927368164,4.7430500984191895,4.8061699867248535,537257,0.0,0.0
2017-12-30 00:00:00+00:00,4.939990043640137,5.169760227203369,3.801609992980957,4.767640113830566,717214,0.0,0.0
2017-12-31 00:00:00+00:00,4.83827018737793,5.193840026855469,4.216179847717285,4.58827018737793,346586,0.0,0.0
2018-01-01 00:00:00+00:00,4.603280067443848,4.872879981994629,4.270909786224365,4.305240154266357,276005,0.0,0.0
2018-01-02 00:00:00+00:00,4.470600128173828,5.088870048522949,3.9215099811553955,4.645110130310059,714277,0.0,0.0
2018-01-03 00:00:00+00:00,4.6294097900390625,5.034910202026367,4.132900238037109,4.460400104522705,604704,0.0,0.0
2018-01-04 00:00:00+00:00,4.377419948577881,4.778840065002441,4.119639873504639,4.4037699699401855,642202,0.0,0.0
2018-01-05 00:00:00+00:00,4.301390171051025,4.884119987487793,4.177730083465576,4.884119987487793,482909,0.0,0.0
2018-01-06 00:00:00+00:00,4.9208598136901855,6.124239921569824,4.567580223083496,5.730350017547607,792773,0.0,0.0
2018-01-07 00:00:00+00:00,5.869279861450195,7.752570152282715,5.5796098709106445,7.420030117034912,1211770,0.0,0.0
2018-01-08 00:00:00+00:00,7.4096598625183105,7.8521599769592285,5.853419780731201,6.691860198974609,674288,0.0,0.0
2018-01-09 00:00:00+00:00,6.673329830169678,7.2265801429748535,5.990920066833496,6.563399791717529,1457370,0.0,0.0
2018-01-10 00:00:00+00:00,6.484379768371582,6.552509784698486,5.892149925231934,6.16855001449585,621204,0.0,0.0
2018-01-11 00:00:00+00:00,6.141439914703369,6.35476016998291,5.290629863739014,5.4985198974609375,619965,0.0,0.0
2018-01-12 00:00:00+00:00,5.403619766235352,8.222519874572754,5.342529773712158,7.540349960327148,1076840,0.0,0.0
2018-01-13 00:00:00+00:00,7.298270225524902,9.45695972442627,7.133120059967041,8.339019775390625,1453100,0.0,0.0
2018-01-14 00:00:00+00:00,8.477860450744629,8.48904037475586,6.805540084838867,7.171919822692871,541201,0.0,0.0
2018-01-15 00:00:00+00:00,7.093870162963867,8.142350196838379,6.598849773406982,7.912059783935547,637564,0.0,0.0
2018-01-16 00:00:00+00:00,7.988900184631348,7.988900184631348,4.488550186157227,5.061669826507568,448224,0.0,0.0
