,MSE,RMSE,MAE,MAPE,R2
0,0.0009193423195426555,0.030320658296657338,0.024772119096052782,0.046228719619120444,0.8256082281102841
1,0.0004832194902941525,0.021982253985752973,0.017732886615234644,0.03562889858063709,0.7638723242144254
2,0.0009286347981553322,0.030473509777433454,0.024370502739049515,0.033077193187736935,0.7070623432675434
3,0.0019681248578667346,0.04436355326015641,0.03535510962686939,0.04546463753931787,0.7420490471700474
4,0.0012458182486189068,0.035296150620413365,0.028481638363235525,0.030881908030194558,0.800360140481191
5,0.001965813829271237,0.04433749913190004,0.03502161133507061,0.033625907937368436,0.30565051517687647
6,0.0012969688563431807,0.036013453824136066,0.028380679203780654,0.0295264901877029,0.5748282004223185
7,0.0010090480606677957,0.03176551684874332,0.024494905134224823,0.03459085102818614,0.9151783371776443
8,0.0010974255732377754,0.03312741422504593,0.025649345654639968,0.03738547859812798,0.5330075284071762
9,0.00046586644097545656,0.021583939422066968,0.017903541652478348,0.02675950357602472,0.8976865266214729
10,0.0005663736101517584,0.023798605214418733,0.018552449309191577,0.025441157214811376,0.7778673616459477
11,0.0008685937410154216,0.02947191444435569,0.024464072098103664,0.04708833408667061,0.8837134426136857
Mean,0.001067935818845034,0.03187787242092336,0.02543157173566096,0.03547492329882492,0.7272403329423844
