,MSE,RMSE,MAE,MAPE,R2
0,82140.83434023477,286.60222319485723,239.31991428571436,0.11340083808135511,-0.1450785087080877
1,59073.241702670384,243.04987492831668,218.89655529953927,0.10262767292040534,-0.7258871272137999
2,71301.05730133315,267.02257826133945,212.64649769585262,0.07040135166857943,-0.34476177477934433
3,209720.7254384482,457.952754592052,391.85482142857137,0.11729406794422598,-0.6434064127812673
4,94966.52341934248,308.16638917854505,261.9580069124424,0.06983960799552812,0.09012392993638896
5,85524.10887512751,292.4450527451738,247.37561904761895,0.056420719861391445,-0.80610679097322
6,66589.85627347349,258.0501041919446,206.81650921658988,0.05196307197638644,-0.30515507782533513
7,183110.05553924057,427.91360756493896,338.9100806451614,0.1193620344993126,0.07970669943131226
8,85792.33551936495,292.9032869726199,243.1373086734693,0.08524447367031159,-1.1827421248130627
9,69669.6481567561,263.950086487495,225.58981566820276,0.07745753986824602,0.08518315027129675
10,31848.81663718961,178.46236756579694,146.45391666666663,0.047249219686045826,0.2531699191586767
11,90620.16136831796,301.0318278327359,208.63691244239624,0.09927781099376183,0.290363197049075
Mean,94196.44704762493,298.12917945965125,245.1329964985188,0.08421153409712913,-0.2795492434372806
