,MSE,RMSE,MAE,MAPE,R2
0,13645878.266406745,3694.029227102476,2966.352693333333,0.08470483203592534,-1.3295003649386596
1,12624166.823413098,3553.0300283855104,2581.44576344086,0.07099502208896781,-0.3196613377749688
2,8563758.29482299,2926.38111994035,2244.2016989247313,0.048962393579974554,0.1675843623436545
3,13178976.290413944,3630.283294758317,3061.0883222222214,0.06761377060393897,-0.38217955376328105
4,29597639.8486473,5440.362418440821,4505.623795698925,0.08027748892977542,-0.19738039501049368
5,12824839.415163914,3581.1715671197294,2953.8324666666667,0.0491031375315541,0.006251494972482452
6,15340659.917617688,3916.6897736339547,3150.761709677418,0.06401734356639156,-1.1589064835222767
7,12724963.674398815,3567.1967082482242,2901.6371397849457,0.07320689931749913,-0.09117352052964496
8,12158948.656989962,3486.96800192565,2688.594678571428,0.06583646525560617,-0.9475546118106924
9,11098896.360594649,3331.492841062481,2694.780107526882,0.06348588679455398,-0.3260415482532724
10,5438537.23959789,2332.020297135715,1848.6462666666664,0.04484026169068888,0.1302467589137574
11,11496417.25110796,3390.6277984437534,2379.5875913978493,0.07689962883567233,-0.011485214611684983
Mean,13224473.503264582,3570.8544230164152,2831.3793528259944,0.06582859418587902,-0.3716500344987567
