,MSE,RMSE,MAE,MAPE,R2
0,13368233.448168203,3656.2594886260745,2951.870946983554,0.08447925200815176,-1.2821033639700796
1,12340553.774030548,3512.912434722868,2576.278957658427,0.07097414883251944,-0.29001398113005505
2,8458517.161428561,2908.3529980778744,2257.3275952512904,0.049303978478052075,0.17781402578653327
3,13098809.34339589,3619.227727484952,3066.2591452423267,0.06776777855365804,-0.37377183584845564
4,28687334.97548229,5356.055916015281,4444.937647584353,0.07920412512627287,-0.16055376916518616
5,13176448.747689934,3629.937843502273,2998.7956824144057,0.04984604441623998,-0.02099338796447814
6,15509687.187990522,3938.2340189468837,3174.726590399878,0.06451806560169293,-1.1826938611096582
7,12734847.456138501,3568.591802957926,2903.2640466364305,0.07319060117509903,-0.09202106093863938
8,12096656.973961461,3478.02486678308,2694.6500917363715,0.0660485127447549,-0.9375770670424726
9,11181653.513883512,3343.897952073824,2699.612176568906,0.06353146104491893,-0.3359289658947069
10,5104810.803458641,2259.3828368513914,1782.82826686843,0.04323685620427699,0.18361766301548843
11,11747163.582832437,3427.413541262921,2410.1345896773123,0.07785258089446184,-0.033546540468049724
Mean,13125393.08070504,3558.1909522754454,2830.057144751807,0.06582945042334155,-0.36231434539414664
