,MSE,MAE,RMSE,MAPE,R2
0,0.00042124400590020007,0.015318683414452,0.0205242297273304,0.0671157902675902,0.8403304049393953
1,0.0001017236483249,0.0075365871838156,0.0100858142122958,0.040434521771182,0.7583823141237195
2,0.0007474047624804,0.0213784980163714,0.027338704476994897,0.0611169754916026,0.8681093072883437
3,0.0007088918623452,0.0180019095026916,0.0266250232365203,0.051478960096663105,0.7137122820591143
4,0.0002017044919543,0.0099620910476101,0.014202270661915798,0.0279156510593648,-0.055583569540398094
5,0.0002550971184491,0.0123203502339267,0.0159717600297895,0.0335598612583068,0.7907830549210001
6,0.0002288674060296,0.0115709949819048,0.015128364287973798,0.0424186907875082,0.5664822464377859
7,0.00010404396081210001,0.0074582323565658,0.0102001941556116,0.0347388522459919,0.8954358783674068
8,0.0003337087095631,0.0140958053611963,0.018267695792387,0.0590814976233631,0.6078519348496154
9,9.553521935907901e-05,0.0077626057574917,0.0097742119559112,0.0319428669571882,0.6669475499578822
10,0.0001182699144701,0.0084648688441695,0.0108751972152297,0.0385224118833102,0.80031703431131
11,0.0001466627878886,0.0082792893633704,0.012110441275554001,0.0683169088725176,0.8578283450039853
Mean,0.0002885961572980566,0.011845826338630494,0.015925325585626163,0.04638691569288239,0.6925497318932634
