TIMESTAMP,WSG29648_OPEN_PRICE_USD,WSG29648_HIGH_PRICE_USD,WSG29648_LOW_PRICE_USD,WSG29648_CLOSE_PRICE_USD,WSG29648_VOLUME_USD,WSG29648_DIVIDENDS_USD,WSG29648_STOCK_SPLITS_USD
2024-03-06 00:00:00+00:00,0.11552499979734421,0.1722790002822876,0.023262999951839447,0.10186800360679626,6390420,0.0,0.0
2024-03-07 00:00:00+00:00,0.10186800360679626,0.17101900279521942,0.09813199937343597,0.17027400434017181,2773947,0.0,0.0
2024-03-08 00:00:00+00:00,0.17027400434017181,0.1724720001220703,0.12046600133180618,0.1245110034942627,1163667,0.0,0.0
2024-03-09 00:00:00+00:00,0.1245110034942627,0.14292599260807037,0.0979899987578392,0.12280000001192093,1216116,0.0,0.0
2024-03-10 00:00:00+00:00,0.12280000001192093,0.1507280021905899,0.11008600145578384,0.1499820053577423,1251814,0.0,0.0
2024-03-11 00:00:00+00:00,0.1499820053577423,0.20468099415302277,0.1344970017671585,0.1682180017232895,1689987,0.0,0.0
2024-03-12 00:00:00+00:00,0.1682180017232895,0.20340299606323242,0.15868699550628662,0.16673600673675537,1259009,0.0,0.0
2024-03-13 00:00:00+00:00,0.16673600673675537,0.1691019982099533,0.1266629993915558,0.1430159956216812,1127932,0.0,0.0
2024-03-14 00:00:00+00:00,0.1430159956216812,0.15873999893665314,0.1295119971036911,0.14309200644493103,844931,0.0,0.0
2024-03-15 00:00:00+00:00,0.14309200644493103,0.14494100213050842,0.11808499693870544,0.12424799799919128,635143,0.0,0.0
2024-03-16 00:00:00+00:00,0.12424799799919128,0.12801100313663483,0.0954039990901947,0.10058599710464478,658890,0.0,0.0
2024-03-17 00:00:00+00:00,0.10058599710464478,0.1373019963502884,0.09129399806261063,0.12862999737262726,1421956,0.0,0.0
2024-03-18 00:00:00+00:00,0.12271200120449066,0.12868399918079376,0.10079500079154968,0.1029290035367012,410124,0.0,0.0
2024-03-19 00:00:00+00:00,0.10525699704885483,0.11422400176525116,0.08919999748468399,0.09612900018692017,633085,0.0,0.0
2024-03-20 00:00:00+00:00,0.09612900018692017,0.115386001765728,0.08396600186824799,0.10298900306224823,1045237,0.0,0.0
2024-03-21 00:00:00+00:00,0.10298900306224823,0.11777699738740921,0.0960640013217926,0.09858699887990952,1167131,0.0,0.0
2024-03-22 00:00:00+00:00,0.09858699887990952,0.1001259982585907,0.08736299723386765,0.09291400015354156,510790,0.0,0.0
2024-03-23 00:00:00+00:00,0.09291400015354156,0.09751400351524353,0.08439099788665771,0.08542300015687943,348443,0.0,0.0
2024-03-24 00:00:00+00:00,0.08542300015687943,0.09534099698066711,0.07413899898529053,0.0923679992556572,570372,0.0,0.0
2024-03-25 00:00:00+00:00,0.0923679992556572,0.11142300069332123,0.08118200302124023,0.09303899854421616,591959,0.0,0.0
2024-03-26 00:00:00+00:00,0.09303899854421616,0.09602099657058716,0.08366700261831284,0.08391200006008148,265725,0.0,0.0
2024-03-27 00:00:00+00:00,0.08391200006008148,0.08718299865722656,0.06839200109243393,0.07797200232744217,510844,0.0,0.0
2024-03-28 00:00:00+00:00,0.07797200232744217,0.08001799881458282,0.069862000644207,0.07338500022888184,421025,0.0,0.0
2024-03-29 00:00:00+00:00,0.07338500022888184,0.07516500353813171,0.06279099732637405,0.0728129968047142,322797,0.0,0.0
2024-03-30 00:00:00+00:00,0.0728129968047142,0.08244699984788895,0.06907700002193451,0.0695979967713356,228491,0.0,0.0
2024-03-31 00:00:00+00:00,0.0695979967713356,0.07470300048589706,0.0636110007762909,0.0659089982509613,221782,0.0,0.0
2024-04-01 00:00:00+00:00,0.0659089982509613,0.06732799857854843,0.05111199989914894,0.06146400049328804,418897,0.0,0.0
2024-04-02 00:00:00+00:00,0.06146400049328804,0.06146400049328804,0.050689999014139175,0.05211300030350685,248357,0.0,0.0
2024-04-03 00:00:00+00:00,0.05211300030350685,0.0546719990670681,0.03445399925112724,0.049306001514196396,706751,0.0,0.0
2024-04-04 00:00:00+00:00,0.049306001514196396,0.0514490008354187,0.03650100156664848,0.046275001019239426,557550,0.0,0.0
2024-04-05 00:00:00+00:00,0.046275001019239426,0.05698300153017044,0.04548399895429611,0.05482799932360649,337468,0.0,0.0
2024-04-06 00:00:00+00:00,0.05482799932360649,0.05482799932360649,0.04467200115323067,0.04667999967932701,194420,0.0,0.0
2024-04-07 00:00:00+00:00,0.04667999967932701,0.047933999449014664,0.04228900000452995,0.044002000242471695,166014,0.0,0.0
2024-04-08 00:00:00+00:00,0.044002000242471695,0.04673599824309349,0.04202999919652939,0.04327499866485596,203221,0.0,0.0
2024-04-09 00:00:00+00:00,0.04327499866485596,0.045513998717069626,0.03999599814414978,0.04189400002360344,130189,0.0,0.0
2024-04-10 00:00:00+00:00,0.04189400002360344,0.04224399849772453,0.03520600125193596,0.03796299919486046,143312,0.0,0.0
2024-04-11 00:00:00+00:00,0.03796299919486046,0.03806399926543236,0.028164999559521675,0.0339060015976429,290785,0.0,0.0
2024-04-12 00:00:00+00:00,0.0339060015976429,0.03485200181603432,0.024212999269366264,0.027963999658823013,176612,0.0,0.0
2024-04-13 00:00:00+00:00,0.027963999658823013,0.028745999559760094,0.015930000692605972,0.02257400006055832,191981,0.0,0.0
