,MSE,RMSE,MAE,MAPE,R2
0,13368232.520217543,3656.259361727166,2951.8708714285713,0.08447924931628126,-1.2821032055587733
1,12340554.771524616,3512.9125766982324,2576.278963133641,0.07097414833846305,-0.2900140854026281
2,8458518.725679096,2908.353267001637,2257.327753456223,0.04930398167481592,0.1778138737380328
3,13098807.813384036,3619.2275161122484,3066.259130952381,0.06776777768849959,-0.3737716753844669
4,28687339.265139546,5356.056316464526,4444.937937788017,0.0792041304515601,-0.1605539427044118
5,13176447.21002187,3629.937631698632,2998.7956666666682,0.04984604378793251,-0.02099326881637098
6,15509684.733790772,3938.2337073605436,3174.726290322581,0.06451805931384565,-1.182693515727662
7,12734844.998450696,3568.591458608101,2903.2638133640567,0.07319059558258653,-0.0920208501903872
8,12096657.101334974,3478.024885094265,2694.650076530612,0.06604851190110274,-0.9375770874444727
9,11181654.940403817,3343.8981653758265,2699.612430875576,0.0635314666392924,-0.33592913632833676
10,5104809.05218242,2259.3824492950325,1782.8279166666664,0.043236847721723155,0.1836179430867838
11,11747161.809854425,3427.4132826162686,2410.134412442396,0.07785257510604197,-0.03354638447675229
Mean,13125392.745165316,3558.190884837706,2830.057105302282,0.06582944896017874,-0.36231427793412047
