,MSE,RMSE,MAE,MAPE,R2
0,85019.87190828983,291.5816727921867,238.66960001395015,0.11320512084623598,-0.18521352890142695
1,54272.97958090519,232.96561888163924,203.88209727095713,0.09565848128528033,-0.585642401100656
2,75451.58803150931,274.6845245577357,220.7341804821597,0.07292179957193301,-0.42304217176419456
3,221785.35275789135,470.9409227895696,405.53930316707266,0.12254185596127995,-0.7379468348742098
4,101244.25735277712,318.1890277064517,264.863768702831,0.07042200344907106,0.029976841524652076
5,87078.30042582728,295.09032587637853,248.8037796841111,0.05666766977685801,-0.8389283655106474
6,70975.25808962174,266.4118204765354,214.4057970390424,0.05386283689117356,-0.3911085513565644
7,182388.89600058884,427.07013007302305,342.0693410763984,0.1199963307971427,0.08333117701725334
8,85356.24390269547,292.15790919072424,241.78484546277832,0.08481614522494547,-1.1716470131551282
9,73199.98132363522,270.5549506544562,232.74591236570134,0.07994900136446048,0.038827120756829814
10,34113.7718765889,184.69913880846576,148.93837275891255,0.048056644988751576,0.20005847317272585
11,90592.49716912273,300.98587536481296,214.41878337863767,0.10164805849856863,0.2905798324376758
Mean,96789.9165349544,302.11099309766496,248.07131511687933,0.08497882905464173,-0.3075629518128076
