TIMESTAMP,LTC_OPEN_PRICE_USD,LTC_HIGH_PRICE_USD,LTC_LOW_PRICE_USD,LTC_CLOSE_PRICE_USD
2017-12-18,324.74,366.9,305.77,359.4
2017-12-19,359.4,380.0,324.67,350.79
2017-12-20,350.79,350.79,275.0,305.59
2017-12-21,305.59,327.99,291.01,311.0
2017-12-22,311.0,311.89,144.0,267.79
2017-12-23,267.79,321.85,261.0,293.03
2017-12-24,293.03,295.99,254.0,278.81
2017-12-25,278.81,287.4,271.12,273.52
2017-12-26,273.52,286.99,273.17,280.1
2017-12-27,280.1,286.46,252.81,264.4
2017-12-28,264.4,266.0,223.59,251.18
2017-12-29,251.18,259.5,236.5,245.79
2017-12-30,245.79,246.0,206.0,216.03
2017-12-31,216.03,237.88,210.0,227.17
2018-01-01,227.17,232.29,217.66,225.22
2018-01-02,225.22,262.0,225.21,253.31
2018-01-03,253.31,258.54,240.72,244.99
2018-01-04,244.99,245.0,226.79,238.91
2018-01-05,238.91,251.97,236.24,246.23
2018-01-06,246.23,304.0,245.0,279.42
2018-01-07,279.42,286.95,265.24,272.06
2018-01-08,272.08,273.67,231.64,255.35
2018-01-09,255.21,258.75,238.75,246.79
2018-01-10,246.9,249.67,232.52,248.5
2018-01-11,249.01,253.0,220.0,226.91
2018-01-12,226.9,241.97,220.52,235.52
2018-01-13,235.52,263.0,235.51,258.02
2018-01-14,258.44,267.98,233.82,237.89
2018-01-15,237.89,244.2,231.11,232.51
2018-01-16,232.51,233.21,147.0,191.13
2018-01-17,191.13,214.89,135.0,189.0
2018-01-18,189.0,211.0,176.31,192.6
2018-01-19,192.57,203.0,187.1,192.5
2018-01-20,192.5,214.88,192.5,210.91
2018-01-21,210.91,211.09,183.12,191.25
2018-01-22,191.25,194.7,165.5,179.42
2018-01-23,179.42,186.03,165.01,178.27
2018-01-24,178.27,184.69,172.23,180.6
2018-01-25,180.59,184.78,175.0,178.86
2018-01-26,178.86,181.71,166.15,175.71
2018-01-27,175.71,182.0,173.96,179.65
2018-01-28,179.65,192.47,178.65,191.12
2018-01-29,191.12,191.12,175.56,179.57
2018-01-30,181.3,181.37,161.05,166.37
2018-01-31,166.36,167.22,157.32,163.88
2018-02-01,163.88,166.25,130.04,142.53
2018-02-02,142.5,142.95,104.91,131.62
2018-02-03,131.58,166.18,121.01,160.97
2018-02-04,160.96,174.55,137.77,147.89
2018-02-05,147.95,154.09,116.37,125.29
2018-02-06,125.19,146.86,106.39,142.22
2018-02-07,142.02,158.5,130.96,137.99
2018-02-08,137.97,150.38,137.91,148.9
2018-02-09,148.93,164.18,142.12,164.0
2018-02-10,163.96,169.12,148.09,155.03
2018-02-11,155.02,155.81,141.68,148.81
2018-02-12,148.91,163.3,148.91,161.46
2018-02-13,161.51,162.21,152.87,159.27
2018-02-14,159.26,217.09,159.26,212.08
2018-02-15,212.02,236.51,207.04,221.34
2018-02-16,221.31,234.72,209.85,228.22
2018-02-17,228.14,232.49,223.86,228.44
2018-02-18,228.75,231.33,211.39,213.82
2018-02-19,214.01,226.46,213.27,222.1
2018-02-20,222.09,251.12,221.66,228.7
2018-02-21,228.88,231.86,204.72,210.01
2018-02-22,209.98,221.21,188.98,193.05
2018-02-23,193.09,215.31,182.44,206.94
2018-02-24,206.67,217.99,194.57,206.41
2018-02-25,206.41,222.78,199.69,217.7
2018-02-26,217.86,231.2,215.03,218.44
2018-02-27,218.46,223.11,212.81,215.14
2018-02-28,215.07,223.22,201.84,202.01
2018-03-01,202.23,214.85,200.55,209.63
2018-03-02,209.63,213.22,204.31,212.4
2018-03-03,212.43,217.88,209.23,210.27
2018-03-04,210.27,214.31,205.3,213.33
2018-03-05,213.3,215.75,209.41,211.24
2018-03-06,211.25,211.38,190.4,196.18
2018-03-07,196.19,200.53,177.5,184.91
2018-03-08,184.92,188.72,174.75,176.18
2018-03-09,176.17,188.2,141.51,142.03
2018-03-10,142.02,190.63,138.59,176.75
2018-03-11,176.8,191.98,172.59,187.85
2018-03-12,187.87,196.49,174.95,177.5
2018-03-13,177.51,189.24,172.55,175.45
2018-03-14,175.43,176.84,120.08,160.59
2018-03-15,160.52,166.3,151.08,163.69
2018-03-16,163.66,171.69,157.78,166.01
2018-03-17,165.94,166.33,150.57,152.04
2018-03-18,152.02,155.34,139.18,152.4
2018-03-19,152.39,161.83,150.58,160.61
2018-03-20,159.82,171.53,156.39,169.25
2018-03-21,169.26,176.18,165.13,168.3
2018-03-22,168.3,171.01,160.58,163.47
2018-03-23,163.47,178.7,158.31,167.14
2018-03-24,167.08,167.67,159.04,159.23
2018-03-25,159.24,162.08,154.56,160.39
2018-03-26,160.38,160.75,144.73,150.72
2018-03-27,148.24,149.48,134.46,134.64
2018-03-28,134.97,139.67,130.47,131.63
2018-03-29,131.63,132.55,112.92,114.67
2018-03-30,114.66,126.34,109.97,118.52
2018-03-31,118.52,124.54,115.78,116.34
2018-04-01,116.33,118.1,109.88,115.17
2018-04-02,115.1,121.57,114.42,119.18
2018-04-03,119.18,137.02,118.38,134.26
2018-04-04,134.25,134.64,115.61,118.28
2018-04-05,118.31,122.42,114.02,118.66
2018-04-06,118.65,120.36,112.11,113.09
2018-04-07,113.08,119.68,112.8,116.09
2018-04-08,116.09,118.53,115.65,117.84
2018-04-09,117.84,122.89,112.94,114.98
2018-04-10,114.99,115.35,111.73,114.32
2018-04-11,114.32,119.75,113.22,118.33
2018-04-12,118.33,130.85,113.27,129.66
2018-04-13,129.68,133.65,124.1,125.39
2018-04-14,125.39,129.65,124.48,126.51
2018-04-15,126.52,132.71,126.52,132.53
2018-04-16,132.52,133.23,125.18,128.72
2018-04-17,128.77,140.32,128.74,132.31
2018-04-18,132.2,141.34,132.1,140.43
2018-04-19,140.43,147.47,138.87,146.44
2018-04-20,146.44,156.3,143.44,155.66
2018-04-21,155.65,156.82,141.03,148.69
2018-04-22,148.61,152.94,144.85,146.58
2018-04-23,146.55,153.22,146.3,152.59
2018-04-24,152.59,166.03,152.53,164.65
2018-04-25,164.71,164.74,141.79,144.85
2018-04-26,144.83,154.42,142.34,153.67
2018-04-27,153.64,153.7,145.37,145.98
2018-04-28,146.02,153.42,144.98,152.14
2018-04-29,152.14,156.39,148.05,153.48
2018-04-30,153.5,154.48,147.29,148.33
2018-05-01,148.3,148.72,142.92,148.21
2018-05-02,148.16,153.52,146.48,151.72
2018-05-03,151.72,164.61,150.77,161.25
2018-05-04,161.25,171.3,157.61,169.04
2018-05-05,169.14,183.51,168.25,178.53
2018-05-06,178.61,183.88,165.4,172.24
2018-05-07,172.19,172.56,157.85,166.02
2018-05-08,166.33,166.71,157.55,159.08
2018-05-09,159.09,160.09,151.18,156.9
2018-05-10,156.91,160.62,148.06,148.44
2018-05-11,148.42,148.61,133.7,136.21
2018-05-12,136.31,144.51,131.07,141.54
2018-05-13,141.8,146.77,136.79,144.46
2018-05-14,144.46,152.63,134.68,147.4
2018-05-15,147.4,149.55,137.95,139.5
2018-05-16,139.49,140.92,134.72,139.26
2018-05-17,139.26,141.44,131.64,132.63
2018-05-18,132.65,137.51,129.18,136.06
2018-05-19,136.07,137.66,133.07,135.16
2018-05-20,135.16,140.57,132.77,139.79
2018-05-21,139.72,140.26,134.03,134.13
2018-05-22,134.13,135.9,127.74,128.16
2018-05-23,128.16,129.42,116.67,118.61
2018-05-24,118.55,124.84,115.18,122.99
2018-05-25,122.98,124.46,117.08,119.1
2018-05-26,119.1,122.32,117.64,118.63
2018-05-27,118.63,119.08,116.98,117.96
2018-05-28,117.97,119.18,110.59,111.18
2018-05-29,111.17,122.64,110.03,119.54
2018-05-30,119.54,122.7,115.41,117.47
2018-05-31,117.47,120.91,116.5,118.46
2018-06-01,118.46,120.47,117.09,120.33
2018-06-02,120.33,124.32,118.95,123.49
2018-06-03,123.48,127.86,122.4,125.17
2018-06-04,125.2,126.86,118.41,119.88
2018-06-05,119.88,122.49,116.31,122.21
2018-06-06,122.21,122.71,118.43,121.39
2018-06-07,121.39,123.66,119.58,121.58
2018-06-08,121.58,122.27,118.22,120.0
2018-06-09,120.0,120.99,117.31,117.6
2018-06-10,117.6,117.61,103.12,106.7
2018-06-11,106.7,108.51,103.16,107.16
2018-06-12,107.17,107.81,97.91,100.05
2018-06-13,100.04,100.44,89.35,93.71
2018-06-14,93.7,102.72,92.83,100.95
2018-06-15,100.95,100.98,94.85,95.71
2018-06-16,95.71,97.57,92.97,96.72
2018-06-17,96.72,98.11,94.81,95.07
2018-06-18,95.07,99.71,93.19,98.76
2018-06-19,98.76,101.45,97.08,98.81
2018-06-20,98.8,98.99,95.5,97.79
2018-06-21,97.79,99.2,96.13,96.81
2018-06-22,96.82,96.92,80.53,84.79
2018-06-23,84.81,86.55,81.66,82.82
2018-06-24,82.82,83.66,73.43,80.56
2018-06-25,80.53,87.95,78.59,81.49
2018-06-26,81.49,82.46,75.52,75.84
2018-06-27,75.84,81.72,75.15,80.78
2018-06-28,80.78,81.42,74.27,74.33
2018-06-29,74.32,80.46,72.67,79.02
2018-06-30,79.02,83.92,79.01,81.27
2018-07-01,81.28,81.58,78.14,80.04
2018-07-02,80.04,86.5,78.54,85.46
2018-07-03,85.47,89.59,84.42,84.92
2018-07-04,84.92,88.9,83.66,85.36
2018-07-05,85.37,86.78,82.11,83.39
2018-07-06,83.39,84.19,80.83,83.24
2018-07-07,83.24,85.38,79.84,85.04
2018-07-08,85.05,85.66,82.04,82.39
2018-07-09,82.39,83.01,80.21,80.56
2018-07-10,80.56,80.68,74.76,76.04
2018-07-11,76.03,81.28,75.71,78.71
2018-07-12,78.71,78.75,74.77,76.92
2018-07-13,76.93,78.72,75.47,76.83
2018-07-14,76.84,77.57,75.79,76.54
2018-07-15,76.54,79.95,75.66,79.08
2018-07-16,79.08,84.57,78.4,84.33
2018-07-17,84.32,90.37,82.5,89.47
2018-07-18,89.47,94.66,85.66,86.74
2018-07-19,86.74,89.08,85.48,86.53
2018-07-20,86.54,87.13,81.82,82.5
2018-07-21,82.5,85.3,80.25,84.2
2018-07-22,84.19,84.75,82.64,82.89
2018-07-23,82.89,86.25,81.64,81.79
2018-07-24,81.8,89.75,81.2,89.52
2018-07-25,89.53,90.7,85.01,86.77
2018-07-26,86.75,87.92,82.97,83.55
2018-07-27,83.54,85.19,81.69,84.71
2018-07-28,84.71,84.9,82.6,84.33
2018-07-29,84.33,85.46,83.37,83.97
2018-07-30,83.97,84.61,79.91,82.32
2018-07-31,82.31,82.58,76.27,78.96
2018-08-01,78.97,79.1,76.19,77.74
2018-08-02,77.74,78.52,75.64,76.25
2018-08-03,76.25,77.79,74.96,77.69
2018-08-04,77.69,78.04,72.29,72.97
2018-08-05,72.97,74.69,72.48,74.59
2018-08-06,74.58,76.71,72.61,73.78
2018-08-07,73.78,75.29,66.83,67.41
2018-08-08,67.4,67.55,61.09,62.2
2018-08-09,62.22,64.99,60.2,63.17
2018-08-10,63.02,63.29,58.6,59.28
2018-08-11,59.27,59.88,55.12,57.75
2018-08-12,57.75,61.54,57.59,59.36
2018-08-13,59.36,60.55,55.82,56.53
2018-08-14,56.53,56.53,48.93,54.34
2018-08-15,54.34,59.18,54.01,54.36
2018-08-16,54.36,57.44,54.21,55.31
2018-08-17,55.3,61.68,55.16,61.57
2018-08-18,61.57,62.21,55.31,57.18
2018-08-19,57.18,58.91,56.33,57.83
2018-08-20,57.83,58.59,53.44,53.52
2018-08-21,53.53,56.75,53.33,56.48
2018-08-22,56.48,59.19,54.05,55.11
2018-08-23,55.11,57.84,54.88,57.21
2018-08-24,57.21,58.26,55.68,57.86
2018-08-25,57.86,58.3,57.11,57.89
2018-08-26,57.89,58.03,55.88,57.02
2018-08-27,57.02,61.04,56.61,60.58
2018-08-28,60.58,63.67,59.77,63.23
2018-08-29,63.23,63.35,60.38,61.51
2018-08-30,61.51,61.62,58.65,60.15
2018-08-31,60.15,63.5,59.64,62.03
2018-09-01,62.03,67.82,62.02,66.51
2018-09-02,66.51,67.05,64.39,66.19
2018-09-03,66.18,66.5,64.41,65.44
2018-09-04,65.44,69.38,65.42,67.59
2018-09-05,67.68,68.25,57.93,58.0
2018-09-06,57.98,58.03,54.2,57.52
2018-09-07,57.53,58.44,55.15,55.72
2018-09-08,55.72,57.18,52.07,53.08
2018-09-09,53.08,56.63,52.36,54.69
2018-09-10,54.69,56.46,53.14,54.38
2018-09-11,54.38,54.75,50.17,52.05
2018-09-12,52.05,52.12,47.34,51.7
2018-09-13,51.72,55.27,51.72,54.51
2018-09-14,54.5,58.87,52.95,56.27
2018-09-15,56.26,58.74,55.74,56.43
2018-09-16,56.43,57.49,54.6,56.76
2018-09-17,56.76,57.81,51.49,52.12
2018-09-18,52.12,55.42,50.62,54.09
2018-09-19,54.08,54.97,51.74,54.32
2018-09-20,54.32,57.16,53.44,56.55
2018-09-21,56.55,62.61,56.49,60.93
2018-09-22,60.92,61.87,58.08,60.63
2018-09-23,60.63,63.7,59.96,61.41
2018-09-24,61.41,61.54,57.22,57.98
2018-09-25,57.98,58.08,54.43,57.56
2018-09-26,57.57,59.84,56.58,57.26
2018-09-27,57.26,65.49,56.75,63.27
2018-09-28,63.27,64.9,60.34,61.95
2018-09-29,61.94,62.32,59.08,61.7
2018-09-30,61.7,63.03,59.81,61.22
2018-10-01,61.22,62.14,59.47,60.4
2018-10-02,60.39,61.84,59.23,59.61
2018-10-03,59.61,59.7,56.74,57.54
2018-10-04,57.56,60.08,57.46,58.41
2018-10-05,58.41,59.82,57.67,59.0
2018-10-06,59.06,59.17,56.69,57.95
2018-10-07,57.95,58.53,56.99,58.27
2018-10-08,58.27,60.16,57.69,59.66
2018-10-09,59.66,59.89,58.52,58.97
2018-10-10,58.97,59.09,57.55,58.37
2018-10-11,58.33,58.37,49.43,51.25
2018-10-12,51.26,54.15,50.97,53.81
2018-10-13,53.81,54.93,53.55,54.06
2018-10-14,54.06,54.5,51.84,52.55
2018-10-15,52.55,61.17,52.23,55.95
2018-10-16,55.95,56.81,54.62,55.41
2018-10-17,55.42,55.57,54.34,55.48
2018-10-18,55.48,55.71,52.82,53.43
2018-10-19,53.43,54.47,52.97,53.64
2018-10-20,53.63,54.87,53.34,54.23
2018-10-21,54.23,54.75,53.48,53.72
2018-10-22,53.69,54.18,52.78,53.1
2018-10-23,53.12,54.69,50.65,53.32
2018-10-24,53.33,53.93,52.89,53.09
2018-10-25,53.09,53.29,52.68,53.0
2018-10-26,53.0,53.45,52.38,52.61
2018-10-27,52.61,53.2,51.99,52.36
2018-10-28,52.36,52.46,51.81,51.98
2018-10-29,51.96,52.5,48.16,49.31
2018-10-30,49.31,50.07,48.91,49.31
2018-10-31,49.32,50.65,48.21,49.94
2018-11-01,49.95,50.78,49.85,50.6
2018-11-02,50.59,52.11,48.24,51.72
2018-11-03,51.72,51.79,50.43,51.12
2018-11-04,51.11,56.25,48.44,54.57
2018-11-05,54.57,55.13,52.94,53.57
2018-11-06,53.57,56.48,51.26,56.4
2018-11-07,56.41,56.8,53.13,54.44
2018-11-08,54.44,54.92,52.41,52.65
2018-11-09,52.65,53.05,48.98,52.09
2018-11-10,52.2,52.92,50.62,52.48
2018-11-11,52.47,52.56,49.0,50.54
2018-11-12,50.56,51.9,49.82,50.76
2018-11-13,50.76,51.6,49.73,50.37
2018-11-14,50.37,51.27,41.48,44.61
2018-11-15,44.63,45.2,40.95,44.61
2018-11-16,44.62,44.65,41.87,42.79
2018-11-17,42.8,42.84,41.42,42.38
2018-11-18,42.39,44.13,41.17,43.15
2018-11-19,43.15,43.24,35.91,36.98
2018-11-20,36.98,38.74,31.45,33.73
2018-11-21,33.74,35.17,32.21,35.05
2018-11-22,35.05,35.54,32.11,32.16
2018-11-23,32.17,33.74,31.18,32.71
2018-11-24,32.71,33.98,29.11,29.68
2018-11-25,29.67,32.64,27.67,31.45
2018-11-26,31.42,32.67,28.73,30.08
2018-11-27,30.08,32.01,28.8,31.56
2018-11-28,31.57,36.31,30.98,34.71
2018-11-29,34.71,35.73,33.24,33.87
2018-11-30,33.87,34.49,31.34,32.23
2018-12-01,32.18,35.1,31.41,34.21
2018-12-02,34.2,35.18,33.18,33.77
2018-12-03,33.77,60.67,30.15,31.0
2018-12-04,31.02,32.26,30.09,31.13
2018-12-05,31.17,31.54,29.23,29.26
2018-12-06,29.26,30.47,26.37,26.73
2018-12-07,26.73,26.89,22.36,25.0
2018-12-08,25.0,26.67,23.0,24.39
2018-12-09,24.39,26.81,24.39,25.47
2018-12-10,25.48,25.94,23.84,24.23
2018-12-11,24.23,24.72,23.07,23.6
2018-12-12,23.54,25.1,23.54,24.25
2018-12-13,24.25,24.51,23.01,23.12
2018-12-14,23.12,23.88,22.61,23.46
2018-12-15,23.46,24.24,23.19,23.65
2018-12-16,23.65,26.95,23.64,25.54
2018-12-17,25.54,30.38,25.54,29.02
2018-12-18,29.01,30.16,27.92,30.07
2018-12-19,30.07,31.6,28.76,29.02
2018-12-20,29.02,32.94,28.85,32.38
2018-12-21,32.38,33.05,29.72,30.38
2018-12-22,30.38,31.55,29.92,31.53
2018-12-23,31.53,33.84,31.49,33.12
2018-12-24,33.13,36.32,32.43,32.89
2018-12-25,32.85,32.98,29.61,30.63
2018-12-26,30.62,31.85,28.94,30.44
2018-12-27,30.44,31.05,27.41,27.67
2018-12-28,27.67,33.19,27.67,32.0
2018-12-29,31.99,32.86,30.29,30.31
2018-12-30,30.37,31.79,30.03,31.44
2018-12-31,31.44,31.57,29.48,29.89
2019-01-01,29.9,31.79,29.78,31.56
2019-01-02,31.54,33.31,31.39,32.78
2019-01-03,32.77,32.93,30.84,31.45
2019-01-04,31.45,32.67,30.84,31.9
2019-01-05,31.9,35.98,31.9,34.44
2019-01-06,34.44,39.71,34.14,38.58
2019-01-07,38.58,39.22,37.12,37.46
2019-01-08,37.47,40.8,37.47,38.93
2019-01-09,38.93,39.84,38.23,38.35
2019-01-10,38.36,38.96,31.85,33.01
2019-01-11,33.02,33.45,31.08,31.64
2019-01-12,31.64,32.35,31.26,31.77
2019-01-13,31.77,32.75,29.38,29.71
2019-01-14,29.71,32.5,29.7,31.84
2019-01-15,31.84,32.25,30.28,30.89
2019-01-16,30.89,31.84,30.59,31.31
2019-01-17,31.31,31.52,30.16,31.45
2019-01-18,31.44,31.53,30.55,30.87
2019-01-19,30.87,32.91,30.87,32.09
2019-01-20,32.08,33.04,30.3,30.61
2019-01-21,30.64,31.18,30.48,30.84
2019-01-22,30.84,31.97,29.66,31.49
2019-01-23,31.5,32.2,31.35,31.76
