TIMESTAMP,ETH_OPEN_PRICE_USDT,ETH_HIGH_PRICE_USDT,ETH_LOW_PRICE_USDT,ETH_CLOSE_PRICE_USDT
2017-08-17 04:00:00,301.13,312.0,298.0,310.0
2017-08-17 10:00:00,310.0,310.97,303.56,307.06
2017-08-17 16:00:00,307.06,312.18,298.21,307.44
2017-08-17 22:00:00,307.44,310.85,295.19,301.4
2017-08-18 04:00:00,301.4,310.85,298.41,304.71
2017-08-18 10:00:00,304.71,311.79,296.32,298.8
2017-08-18 16:00:00,298.8,301.11,283.94,286.3
2017-08-18 22:00:00,286.3,299.84,284.02,293.22
2017-08-19 04:00:00,293.22,299.9,287.0,290.3
2017-08-19 10:00:00,290.3,292.24,278.0,288.64
2017-08-19 16:00:00,288.64,295.0,284.16,293.25
2017-08-19 22:00:00,293.25,294.9,285.96,292.41
2017-08-20 04:00:00,292.41,293.15,285.39,292.17
2017-08-20 06:00:00,292.17,296.89,282.85,295.0
2017-08-20 12:00:00,295.0,298.79,292.28,296.88
2017-08-20 18:00:00,296.88,300.53,294.51,299.1
2017-08-21 00:00:00,299.1,314.28,294.6,314.05
2017-08-21 06:00:00,314.05,333.66,312.6,331.53
2017-08-21 12:00:00,331.53,346.52,325.42,332.33
2017-08-21 18:00:00,332.33,333.63,316.12,323.29
2017-08-22 00:00:00,323.29,330.41,144.21,279.96
2017-08-22 06:00:00,279.96,313.16,279.96,308.03
2017-08-22 12:00:00,308.03,320.76,301.48,312.07
2017-08-22 18:00:00,312.07,315.25,305.08,309.8
2017-08-23 00:00:00,309.8,324.99,309.41,316.74
2017-08-23 06:00:00,316.74,324.51,315.35,319.2
2017-08-23 12:00:00,319.2,322.0,313.75,318.47
2017-08-23 18:00:00,318.47,322.34,312.05,315.74
2017-08-24 00:00:00,315.74,322.36,314.01,318.0
2017-08-24 06:00:00,318.0,323.61,316.14,323.61
2017-08-24 12:00:00,323.61,328.04,317.9,322.45
2017-08-24 18:00:00,322.45,326.33,318.97,323.42
2017-08-25 00:00:00,323.42,335.0,323.42,331.73
2017-08-25 06:00:00,331.73,335.41,327.4,331.26
2017-08-25 12:00:00,331.26,338.28,328.72,332.01
2017-08-25 18:00:00,332.01,336.49,324.9,327.24
2017-08-26 00:00:00,327.24,332.27,323.41,326.23
2017-08-26 06:00:00,326.23,331.25,324.06,327.89
2017-08-26 12:00:00,327.89,335.44,324.06,331.04
2017-08-26 18:00:00,331.04,334.17,327.03,330.79
2017-08-27 00:00:00,330.79,338.29,330.79,335.0
2017-08-27 06:00:00,335.0,338.42,330.73,333.94
2017-08-27 12:00:00,333.94,339.14,331.88,337.56
2017-08-27 18:00:00,337.56,348.13,336.02,348.13
2017-08-28 00:00:00,348.13,351.0,331.95,336.01
2017-08-28 06:00:00,336.01,342.86,336.01,341.9
2017-08-28 12:00:00,341.9,347.41,339.34,340.49
2017-08-28 18:00:00,340.49,348.5,340.49,346.0
2017-08-29 00:00:00,346.0,355.0,346.0,355.0
2017-08-29 06:00:00,355.0,367.13,350.72,356.75
2017-08-29 12:00:00,356.75,373.66,356.75,370.43
2017-08-29 18:00:00,370.43,377.6,365.65,374.7
2017-08-30 00:00:00,374.7,381.13,367.37,381.13
2017-08-30 06:00:00,381.13,393.71,362.05,375.9
2017-08-30 12:00:00,375.9,386.96,370.49,384.95
2017-08-30 18:00:00,384.95,389.8,380.74,385.93
2017-08-31 00:00:00,385.93,385.94,377.78,382.16
2017-08-31 06:00:00,382.16,387.42,378.85,387.42
2017-08-31 12:00:00,387.42,389.36,383.13,385.67
2017-08-31 18:00:00,385.67,388.25,383.13,384.79
2017-09-01 00:00:00,384.79,394.39,384.79,384.88
2017-09-01 06:00:00,384.88,393.08,383.18,389.64
2017-09-01 12:00:00,389.64,392.3,385.88,392.29
2017-09-01 18:00:00,392.29,394.02,387.11,388.46
2017-09-02 00:00:00,388.46,394.32,347.61,347.61
2017-09-02 06:00:00,347.61,375.0,347.0,357.0
2017-09-02 12:00:00,357.0,360.28,327.09,341.63
2017-09-02 18:00:00,341.63,345.27,320.08,343.14
2017-09-03 00:00:00,343.14,365.73,340.2,363.55
2017-09-03 06:00:00,363.55,367.28,334.75,336.54
2017-09-03 12:00:00,336.54,348.22,320.08,343.99
2017-09-03 18:00:00,343.99,347.68,337.35,341.77
2017-09-04 00:00:00,341.77,344.55,327.35,334.99
2017-09-04 06:00:00,334.99,335.5,270.0,289.93
2017-09-04 12:00:00,289.93,298.18,267.94,271.33
2017-09-04 18:00:00,271.33,312.92,271.33,283.77
2017-09-05 00:00:00,283.77,298.74,235.55,271.51
2017-09-05 06:00:00,271.51,299.64,271.51,295.98
2017-09-05 12:00:00,295.98,309.82,285.94,305.0
2017-09-05 18:00:00,305.0,321.52,303.16,312.09
2017-09-06 00:00:00,312.09,333.12,312.09,320.36
2017-09-06 06:00:00,320.36,335.02,314.76,335.02
2017-09-06 12:00:00,335.02,335.24,321.01,335.0
2017-09-06 18:00:00,335.0,336.34,335.0,335.0
2017-09-07 00:00:00,335.0,335.01,320.35,328.02
2017-09-07 06:00:00,328.02,332.53,320.17,329.94
2017-09-07 12:00:00,329.94,342.5,327.79,332.79
2017-09-07 18:00:00,332.79,338.35,329.15,334.49
2017-09-08 00:00:00,334.49,335.1,326.79,330.58
2017-09-08 06:00:00,330.58,333.76,324.72,331.53
2017-09-08 12:00:00,331.53,331.57,272.0,288.3
2017-09-08 18:00:00,288.3,306.9,281.52,302.99
2017-09-09 00:00:00,302.99,306.42,281.66,306.42
2017-09-09 06:00:00,306.42,306.42,295.0,303.0
2017-09-09 12:00:00,303.0,307.0,288.72,288.72
2017-09-09 18:00:00,288.72,302.77,285.17,296.74
2017-09-10 00:00:00,296.74,299.0,275.6,280.6
2017-09-10 06:00:00,280.6,287.05,261.03,280.22
2017-09-10 12:00:00,280.22,300.0,279.98,298.36
2017-09-10 18:00:00,298.36,302.78,291.87,293.5
2017-09-11 00:00:00,293.5,304.98,285.21,291.0
2017-09-11 06:00:00,291.0,297.36,288.0,294.46
2017-09-11 12:00:00,294.46,301.99,292.16,299.0
2017-09-11 18:00:00,299.0,300.6,293.38,297.3
2017-09-12 00:00:00,297.3,308.84,297.3,308.84
2017-09-12 06:00:00,308.84,316.46,302.32,310.95
2017-09-12 12:00:00,310.95,311.81,298.34,298.34
2017-09-12 18:00:00,298.34,298.34,286.01,293.96
2017-09-13 00:00:00,293.96,294.5,267.0,275.6
2017-09-13 06:00:00,275.6,283.74,262.0,263.84
2017-09-13 12:00:00,263.84,278.24,257.05,275.11
2017-09-13 18:00:00,275.11,282.77,265.5,276.91
2017-09-14 00:00:00,276.91,283.77,270.0,271.03
2017-09-14 06:00:00,271.03,273.0,238.34,238.39
2017-09-14 12:00:00,238.39,253.01,227.03,227.03
2017-09-14 18:00:00,227.03,244.99,215.0,215.21
2017-09-15 00:00:00,215.21,243.96,212.11,228.92
2017-09-15 06:00:00,228.92,234.27,192.0,199.28
2017-09-15 12:00:00,199.28,270.93,195.09,246.27
2017-09-15 18:00:00,246.27,263.4,241.88,253.0
2017-09-16 00:00:00,253.0,271.81,250.0,260.5
2017-09-16 06:00:00,260.5,268.72,235.51,249.99
2017-09-16 12:00:00,249.99,258.19,242.3,247.02
2017-09-16 18:00:00,247.02,257.0,245.75,249.31
2017-09-17 00:00:00,249.31,252.54,243.0,243.9
2017-09-17 06:00:00,243.9,246.9,239.02,242.84
2017-09-17 12:00:00,242.84,260.0,240.05,260.0
2017-09-17 18:00:00,260.0,264.39,257.0,257.55
2017-09-18 00:00:00,257.55,293.83,257.11,290.0
2017-09-18 06:00:00,290.0,299.0,279.61,288.88
2017-09-18 12:00:00,288.88,306.22,285.06,289.0
2017-09-18 18:00:00,289.0,296.0,287.99,294.57
2017-09-19 00:00:00,294.57,300.0,278.0,279.0
2017-09-19 06:00:00,279.0,294.99,277.41,289.0
2017-09-19 12:00:00,289.0,290.0,284.0,288.0
2017-09-19 18:00:00,288.0,289.63,278.0,284.0
2017-09-20 00:00:00,284.0,284.96,275.91,280.03
2017-09-20 06:00:00,280.03,288.0,280.0,284.05
2017-09-20 12:00:00,284.05,294.0,283.99,291.12
2017-09-20 18:00:00,291.12,292.0,282.0,282.0
2017-09-21 00:00:00,282.0,286.0,278.05,280.9
2017-09-21 06:00:00,280.9,287.0,280.9,282.83
2017-09-21 12:00:00,282.83,284.11,263.0,264.0
2017-09-21 18:00:00,264.0,266.0,252.1,257.0
2017-09-22 00:00:00,257.0,272.97,257.0,267.0
2017-09-22 06:00:00,267.0,270.0,253.5,254.22
2017-09-22 12:00:00,254.22,262.01,253.01,258.0
2017-09-22 18:00:00,258.0,266.61,254.9,264.0
2017-09-23 00:00:00,264.0,268.0,255.11,265.0
2017-09-23 06:00:00,265.0,282.83,263.98,282.8
2017-09-23 12:00:00,282.8,283.09,275.55,281.48
2017-09-23 18:00:00,281.48,286.23,278.07,285.93
2017-09-24 00:00:00,285.93,294.61,280.43,282.46
2017-09-24 06:00:00,282.46,284.0,275.0,280.47
2017-09-24 12:00:00,280.47,288.18,280.4,285.0
2017-09-24 18:00:00,285.0,287.0,277.06,282.0
2017-09-25 00:00:00,282.0,291.3,281.34,288.44
2017-09-25 06:00:00,288.44,290.9,286.47,288.13
2017-09-25 12:00:00,288.13,299.0,287.0,292.69
2017-09-25 18:00:00,292.69,297.51,291.03,294.42
2017-09-26 00:00:00,294.42,296.81,287.94,287.94
2017-09-26 06:00:00,287.94,294.99,287.94,292.82
2017-09-26 12:00:00,292.82,295.52,286.46,289.14
2017-09-26 18:00:00,289.14,290.99,286.24,287.9
2017-09-27 00:00:00,287.9,292.88,286.13,291.0
2017-09-27 06:00:00,291.0,299.0,287.78,295.77
2017-09-27 12:00:00,295.77,303.49,294.02,298.44
2017-09-27 18:00:00,298.44,313.0,298.41,309.74
2017-09-28 00:00:00,309.74,311.81,303.05,308.0
2017-09-28 06:00:00,308.0,310.63,300.0,300.7
2017-09-28 12:00:00,300.7,304.5,297.73,301.65
2017-09-28 18:00:00,301.65,304.06,296.89,302.44
2017-09-29 00:00:00,302.44,303.0,274.0,283.0
2017-09-29 06:00:00,283.0,299.11,280.26,297.01
2017-09-29 12:00:00,297.01,302.97,290.11,291.44
2017-09-29 18:00:00,291.44,297.1,290.5,292.22
2017-09-30 00:00:00,292.22,306.5,292.22,298.61
2017-09-30 06:00:00,298.61,307.47,298.21,303.57
2017-09-30 12:00:00,303.57,307.49,301.18,305.0
2017-09-30 18:00:00,305.0,307.49,302.01,304.36
2017-10-01 00:00:00,304.36,305.5,298.08,299.84
2017-10-01 06:00:00,299.84,302.85,298.08,300.35
2017-10-01 12:00:00,300.35,302.92,294.0,300.56
2017-10-01 18:00:00,300.56,306.0,299.83,303.95
2017-10-02 00:00:00,303.95,305.0,300.2,303.55
2017-10-02 06:00:00,303.55,304.87,300.0,300.41
2017-10-02 12:00:00,300.41,301.99,295.43,295.46
2017-10-02 18:00:00,295.46,299.92,295.0,296.5
2017-10-03 00:00:00,296.5,301.99,292.01,294.32
2017-10-03 06:00:00,294.32,295.61,283.18,291.0
2017-10-03 12:00:00,291.0,292.99,285.8,290.46
2017-10-03 18:00:00,290.46,293.7,287.14,292.48
2017-10-04 00:00:00,292.48,297.26,291.02,296.43
2017-10-04 06:00:00,296.43,297.97,290.55,292.58
2017-10-04 12:00:00,292.58,294.39,288.0,291.94
2017-10-04 18:00:00,291.94,293.0,288.0,291.99
2017-10-05 00:00:00,291.99,294.8,286.0,286.37
2017-10-05 06:00:00,286.37,292.76,285.53,289.72
2017-10-05 12:00:00,289.72,297.0,289.29,295.37
2017-10-05 18:00:00,295.37,297.44,294.0,294.81
2017-10-06 00:00:00,294.81,299.25,293.78,298.62
2017-10-06 06:00:00,298.62,302.9,297.5,301.22
2017-10-06 12:00:00,301.22,303.99,298.24,303.5
2017-10-06 18:00:00,303.5,310.8,300.45,310.8
2017-10-07 00:00:00,310.8,314.28,309.0,310.72
2017-10-07 06:00:00,310.72,311.83,303.6,306.0
2017-10-07 12:00:00,306.0,311.89,304.99,309.82
2017-10-07 18:00:00,309.82,318.5,306.34,311.01
2017-10-08 00:00:00,311.01,314.46,311.01,312.45
2017-10-08 06:00:00,312.45,314.0,309.5,310.43
2017-10-08 12:00:00,310.43,317.07,309.5,312.66
2017-10-08 18:00:00,312.66,314.17,309.0,311.07
2017-10-09 00:00:00,311.07,312.13,303.0,308.69
2017-10-09 06:00:00,308.69,310.0,302.32,305.63
2017-10-09 12:00:00,305.63,309.31,293.01,293.01
2017-10-09 18:00:00,293.01,300.0,286.65,297.19
2017-10-10 00:00:00,297.19,299.78,293.55,299.77
2017-10-10 06:00:00,299.77,301.48,293.0,299.21
2017-10-10 12:00:00,299.21,308.56,299.21,302.03
2017-10-10 18:00:00,302.03,308.4,297.9,298.64
2017-10-11 00:00:00,298.64,305.5,298.61,304.56
2017-10-11 06:00:00,304.56,305.48,298.02,301.73
2017-10-11 12:00:00,301.73,303.99,299.2,301.99
2017-10-11 18:00:00,301.99,304.77,300.59,304.01
2017-10-12 00:00:00,304.01,309.35,303.6,307.0
2017-10-12 06:00:00,307.0,310.0,303.8,306.0
2017-10-12 12:00:00,306.0,308.73,302.71,304.01
2017-10-12 18:00:00,304.01,308.02,302.75,303.99
2017-10-13 00:00:00,303.99,318.88,297.0,315.37
2017-10-13 06:00:00,315.37,339.5,315.2,330.44
2017-10-13 12:00:00,330.44,353.96,328.01,346.46
2017-10-13 18:00:00,346.46,349.98,333.15,337.96
2017-10-14 00:00:00,337.96,345.59,335.0,342.22
2017-10-14 06:00:00,342.22,349.8,340.11,341.91
2017-10-14 12:00:00,341.91,349.79,340.17,345.42
2017-10-14 18:00:00,345.42,349.7,340.0,342.0
2017-10-15 00:00:00,342.0,348.0,337.62,339.91
2017-10-15 06:00:00,339.91,341.98,316.17,318.06
2017-10-15 12:00:00,318.06,335.27,318.06,330.09
2017-10-15 18:00:00,330.09,337.99,326.97,337.96
2017-10-16 00:00:00,337.96,354.0,336.01,350.6
2017-10-16 06:00:00,350.6,351.99,336.05,340.99
2017-10-16 12:00:00,340.99,346.92,337.0,338.66
2017-10-16 18:00:00,338.66,338.66,332.78,335.19
2017-10-17 00:00:00,335.19,336.58,326.0,326.91
2017-10-17 06:00:00,326.91,333.55,321.24,323.35
2017-10-17 12:00:00,323.35,327.66,317.01,320.92
2017-10-17 18:00:00,320.92,323.0,312.65,315.19
2017-10-18 00:00:00,315.19,318.0,301.71,311.01
2017-10-18 06:00:00,311.01,312.2,295.2,297.25
2017-10-18 12:00:00,297.25,307.5,284.68,303.01
2017-10-18 18:00:00,303.01,313.98,300.02,309.7
2017-10-19 00:00:00,309.7,315.0,307.0,307.61
2017-10-19 06:00:00,307.61,309.94,301.22,307.01
2017-10-19 12:00:00,307.01,313.93,300.0,307.98
2017-10-19 18:00:00,307.98,311.35,305.78,308.66
2017-10-20 00:00:00,308.66,308.69,305.48,305.49
2017-10-20 06:00:00,305.49,306.87,302.01,303.27
2017-10-20 12:00:00,303.27,311.18,303.0,304.35
2017-10-20 18:00:00,304.35,308.83,302.0,304.51
2017-10-21 00:00:00,304.51,305.34,294.2,298.5
2017-10-21 06:00:00,298.5,302.13,294.66,295.48
2017-10-21 12:00:00,295.48,298.0,290.0,296.01
2017-10-21 18:00:00,296.01,302.25,293.31,298.94
2017-10-22 00:00:00,298.94,306.99,295.0,295.41
2017-10-22 06:00:00,295.41,297.96,290.0,292.52
2017-10-22 12:00:00,292.52,297.96,290.01,294.01
2017-10-22 18:00:00,294.01,295.81,290.01,293.79
2017-10-23 00:00:00,293.79,294.6,290.0,290.01
2017-10-23 06:00:00,290.01,290.02,280.97,286.9
2017-10-23 12:00:00,286.9,288.73,272.2,280.01
2017-10-23 18:00:00,280.01,284.48,277.16,281.09
2017-10-24 00:00:00,281.09,310.0,275.5,308.23
2017-10-24 06:00:00,308.23,308.28,302.0,308.19
2017-10-24 12:00:00,308.19,309.0,303.22,303.93
2017-10-24 18:00:00,303.93,306.8,293.99,297.38
2017-10-25 00:00:00,297.38,297.38,281.0,293.0
2017-10-25 06:00:00,293.0,300.0,288.42,291.01
2017-10-25 12:00:00,291.01,295.23,288.49,293.25
2017-10-25 18:00:00,293.25,298.14,293.19,294.49
2017-10-26 00:00:00,294.49,297.95,293.85,294.91
2017-10-26 06:00:00,294.91,299.76,294.0,298.3
2017-10-26 12:00:00,298.3,299.2,294.01,294.02
2017-10-26 18:00:00,294.02,296.85,291.03,294.71
2017-10-27 00:00:00,294.71,298.1,294.5,296.21
2017-10-27 06:00:00,296.21,297.35,295.21,296.79
2017-10-27 12:00:00,296.79,297.36,292.03,293.92
2017-10-27 18:00:00,293.92,296.36,293.91,296.33
2017-10-28 00:00:00,296.33,297.0,292.8,293.48
2017-10-28 06:00:00,293.48,296.1,292.06,292.97
2017-10-28 12:00:00,292.97,296.7,290.1,292.02
2017-10-28 18:00:00,292.02,295.4,291.0,291.87
2017-10-29 00:00:00,291.87,295.42,291.86,294.57
2017-10-29 06:00:00,294.57,308.0,294.54,304.59
2017-10-29 12:00:00,304.59,309.4,303.0,304.56
2017-10-29 18:00:00,304.56,308.12,300.85,305.0
2017-10-30 00:00:00,305.0,316.0,302.1,307.99
2017-10-30 06:00:00,307.99,311.29,307.5,307.62
2017-10-30 12:00:00,307.62,310.0,304.85,305.16
