TIMESTAMP,B2M_OPEN_PRICE_USD,B2M_HIGH_PRICE_USD,B2M_LOW_PRICE_USD,B2M_CLOSE_PRICE_USD,B2M_VOLUME_USD,B2M_DIVIDENDS_USD,B2M_STOCK_SPLITS_USD
2021-11-04 00:00:00+00:00,0.13087700307369232,0.18460600078105927,0.13087700307369232,0.181659996509552,8781153,0.0,0.0
2021-11-05 00:00:00+00:00,0.18186600506305695,0.3003399968147278,0.15692299604415894,0.2871930003166199,24653777,0.0,0.0
2021-11-06 00:00:00+00:00,0.2768990099430084,0.28170499205589294,0.23187699913978577,0.2620239853858948,6302483,0.0,0.0
2021-11-07 00:00:00+00:00,0.2614290118217468,0.26360100507736206,0.17127500474452972,0.24270300567150116,9320796,0.0,0.0
2021-11-08 00:00:00+00:00,0.24257299304008484,0.25022900104522705,0.16588899493217468,0.18460699915885925,9088814,0.0,0.0
2021-11-09 00:00:00+00:00,0.18490199744701385,0.18945899605751038,0.14221100509166718,0.1759919971227646,6969490,0.0,0.0
2021-11-10 00:00:00+00:00,0.1760060042142868,0.2047490030527115,0.1647610068321228,0.17420600354671478,5705238,0.0,0.0
2021-11-11 00:00:00+00:00,0.1734369993209839,0.179284006357193,0.15370100736618042,0.1614769995212555,2482308,0.0,0.0
2021-11-12 00:00:00+00:00,0.1612740010023117,0.18161700665950775,0.15299099683761597,0.1664160043001175,2519739,0.0,0.0
2021-11-13 00:00:00+00:00,0.16701899468898773,0.179748997092247,0.16379700601100922,0.17374899983406067,1337586,0.0,0.0
2021-11-14 00:00:00+00:00,0.17364700138568878,0.2025579959154129,0.16600599884986877,0.19832399487495422,2989754,0.0,0.0
2021-11-15 00:00:00+00:00,0.19752199947834015,0.22101199626922607,0.1815129965543747,0.1863200068473816,5032294,0.0,0.0
2021-11-16 00:00:00+00:00,0.18659600615501404,0.22482000291347504,0.16555599868297577,0.16779300570487976,2480950,0.0,0.0
