TIMESTAMP,WEAR_OPEN_PRICE_USD,WEAR_HIGH_PRICE_USD,WEAR_LOW_PRICE_USD,WEAR_CLOSE_PRICE_USD,WEAR_VOLUME_USD,WEAR_DIVIDENDS_USD,WEAR_STOCK_SPLITS_USD
2022-03-22 00:00:00+00:00,0.024658000096678734,0.043825000524520874,0.021531999111175537,0.02223300002515316,15841657,0.0,0.0
2022-03-23 00:00:00+00:00,0.02223300002515316,0.022453999146819115,0.012961000204086304,0.0160520002245903,14699465,0.0,0.0
2022-03-24 00:00:00+00:00,0.0160520002245903,0.0160520002245903,0.011223999783396721,0.012644000351428986,2888006,0.0,0.0
2022-03-25 00:00:00+00:00,0.012644000351428986,0.012678000144660473,0.010394000448286533,0.010906999930739403,959304,0.0,0.0
2022-03-26 00:00:00+00:00,0.010906999930739403,0.016448000445961952,0.010645000264048576,0.013261999934911728,1668551,0.0,0.0
2022-03-27 00:00:00+00:00,0.013271000236272812,0.015496999956667423,0.01293100044131279,0.01420500036329031,1573474,0.0,0.0
2022-03-28 00:00:00+00:00,0.01420500036329031,0.01576099917292595,0.013922000303864479,0.0139340003952384,917947,0.0,0.0
2022-03-29 00:00:00+00:00,0.013930999673902988,0.014259999617934227,0.012718000449240208,0.012899000197649002,778020,0.0,0.0
2022-03-30 00:00:00+00:00,0.012900000438094139,0.01333600003272295,0.01152500044554472,0.012157999910414219,831896,0.0,0.0
2022-03-31 00:00:00+00:00,0.012157999910414219,0.016798999160528183,0.011611999943852425,0.014582999981939793,849712,0.0,0.0
2022-04-01 00:00:00+00:00,0.01458400022238493,0.01897300034761429,0.013794000260531902,0.014325999654829502,1598301,0.0,0.0
2022-04-02 00:00:00+00:00,0.014326999895274639,0.014636999927461147,0.01319199986755848,0.01398400031030178,1115721,0.0,0.0
2022-04-03 00:00:00+00:00,0.013981999829411507,0.014014000073075294,0.012330000288784504,0.01294500008225441,229253,0.0,0.0
2022-04-04 00:00:00+00:00,0.012938999570906162,0.013136000372469425,0.012106000445783138,0.012842999771237373,460144,0.0,0.0
2022-04-05 00:00:00+00:00,0.01284400001168251,0.014840999618172646,0.012821000069379807,0.013363000005483627,629963,0.0,0.0
2022-04-06 00:00:00+00:00,0.013322999700903893,0.014055999927222729,0.012659999541938305,0.01324199978262186,424663,0.0,0.0
2022-04-07 00:00:00+00:00,0.01324199978262186,0.013664999976754189,0.012782000005245209,0.01312899962067604,288063,0.0,0.0
2022-04-08 00:00:00+00:00,0.013128000311553478,0.013168999925255775,0.011884000152349472,0.01207400020211935,195217,0.0,0.0
