TIMESTAMP,ROCK_OPEN_PRICE_USD,ROCK_HIGH_PRICE_USD,ROCK_LOW_PRICE_USD,ROCK_CLOSE_PRICE_USD,ROCK_VOLUME_USD,ROCK_DIVIDENDS_USD,ROCK_STOCK_SPLITS_USD
2021-12-09 00:00:00+00:00,0.24534699320793152,0.2562139928340912,0.24100899696350098,0.25589901208877563,285507,0.0,0.0
2021-12-10 00:00:00+00:00,0.25577399134635925,0.2782280147075653,0.25492799282073975,0.2781420052051544,303197,0.0,0.0
2021-12-11 00:00:00+00:00,0.2781420052051544,0.292587012052536,0.27752500772476196,0.28020599484443665,195848,0.0,0.0
2021-12-12 00:00:00+00:00,0.2804569900035858,0.28127598762512207,0.2765510082244873,0.2786549925804138,123551,0.0,0.0
2021-12-13 00:00:00+00:00,0.27837100625038147,0.2888450026512146,0.2672339975833893,0.2802860140800476,225074,0.0,0.0
2021-12-14 00:00:00+00:00,0.2804639935493469,0.2823930084705353,0.27365198731422424,0.2775149941444397,231455,0.0,0.0
2021-12-15 00:00:00+00:00,0.2750360071659088,0.275407999753952,0.2540690004825592,0.26471999287605286,154792,0.0,0.0
2021-12-16 00:00:00+00:00,0.26489898562431335,0.28274598717689514,0.26237499713897705,0.27204498648643494,292905,0.0,0.0
2021-12-17 00:00:00+00:00,0.2719990015029907,0.2723020017147064,0.24247300624847412,0.24368099868297577,242552,0.0,0.0
2021-12-18 00:00:00+00:00,0.24343499541282654,0.24384799599647522,0.23882000148296356,0.2412720024585724,126997,0.0,0.0
2021-12-19 00:00:00+00:00,0.2412489950656891,0.24147799611091614,0.2186329960823059,0.21881400048732758,97843,0.0,0.0
2021-12-20 00:00:00+00:00,0.21896600723266602,0.21906200051307678,0.21649900078773499,0.21721799671649933,87794,0.0,0.0
2021-12-21 00:00:00+00:00,0.21723100543022156,0.2175700068473816,0.16959600150585175,0.16999299824237823,189892,0.0,0.0
2021-12-22 00:00:00+00:00,0.17002500593662262,0.17110800743103027,0.1573130041360855,0.16593100130558014,337471,0.0,0.0
2021-12-23 00:00:00+00:00,0.166020005941391,0.1671459972858429,0.13361500203609467,0.14251500368118286,365307,0.0,0.0
2021-12-24 00:00:00+00:00,0.14249500632286072,0.14512699842453003,0.1424500048160553,0.14503200352191925,224875,0.0,0.0
2021-12-25 00:00:00+00:00,0.14499999582767487,0.1454859972000122,0.14431999623775482,0.14454199373722076,16787,0.0,0.0
2021-12-26 00:00:00+00:00,0.14454099535942078,0.1512479931116104,0.1442680060863495,0.1492210030555725,134720,0.0,0.0
