TIMESTAMP,STBOT_OPEN_PRICE_USD,STBOT_HIGH_PRICE_USD,STBOT_LOW_PRICE_USD,STBOT_CLOSE_PRICE_USD,STBOT_VOLUME_USD,STBOT_DIVIDENDS_USD,STBOT_STOCK_SPLITS_USD
2023-12-13 00:00:00+00:00,0.0008200000156648457,0.0008420000085607171,0.0004360000020824373,0.0006929999799467623,298637,0.0,0.0
2023-12-14 00:00:00+00:00,0.000691999972332269,0.0007099999929778278,0.00024199999461416155,0.0003819999983534217,201925,0.0,0.0
2023-12-15 00:00:00+00:00,0.0004419999895617366,0.0005840000230818987,0.0003769999893847853,0.000391999987186864,136019,0.0,0.0
2023-12-16 00:00:00+00:00,0.000391999987186864,0.0006249999860301614,0.00033599999733269215,0.000526999996509403,118924,0.0,0.0
2023-12-17 00:00:00+00:00,0.0005280000041238964,0.0005290000117383897,0.0002789999998640269,0.00030899999546818435,120532,0.0,0.0
2023-12-18 00:00:00+00:00,0.00030899999546818435,0.00038499999209307134,0.00023200000578071922,0.0003169999981764704,97382,0.0,0.0
2023-12-19 00:00:00+00:00,0.0003169999981764704,0.0004349999944679439,0.00024199999461416155,0.0002749999985098839,92471,0.0,0.0
2023-12-20 00:00:00+00:00,0.0002770000137388706,0.00044299999717622995,0.0002770000137388706,0.0003380000125616789,143447,0.0,0.0
2023-12-21 00:00:00+00:00,0.0003380000125616789,0.0006469999789260328,0.00032699998700991273,0.0006099999882280827,181064,0.0,0.0
2023-12-22 00:00:00+00:00,0.000610999995842576,0.000881000014487654,0.00043799998820759356,0.0006169999833218753,276061,0.0,0.0
2023-12-23 00:00:00+00:00,0.0006189999985508621,0.0006280000088736415,0.0004309999931138009,0.0005019999807700515,99466,0.0,0.0
2023-12-24 00:00:00+00:00,0.000493000028654933,0.0006130000110715628,0.0004769999941345304,0.0005080000264570117,62240,0.0,0.0
2023-12-25 00:00:00+00:00,0.0005080000264570117,0.0005579999997280538,0.00042299999040551484,0.0005389999714680016,74751,0.0,0.0
2023-12-26 00:00:00+00:00,0.0005389999714680016,0.005942999850958586,0.0005370000144466758,0.0033229999244213104,4614630,0.0,0.0
2023-12-27 00:00:00+00:00,0.003135999897494912,0.007658999878913164,0.0023620000574737787,0.00266100000590086,6175976,0.0,0.0
2023-12-28 00:00:00+00:00,0.0026569999754428864,0.003982999827712774,0.0018139999592676759,0.0021019999403506517,2107752,0.0,0.0
2023-12-29 00:00:00+00:00,0.0021019999403506517,0.003745000110939145,0.0019039999460801482,0.0036140000447630882,1602346,0.0,0.0
2023-12-30 00:00:00+00:00,0.0036140000447630882,0.0036349999718368053,0.0025019999593496323,0.002704000100493431,1132854,0.0,0.0
2023-12-31 00:00:00+00:00,0.002706000115722418,0.002767000114545226,0.0020649998914450407,0.002366000087931752,675543,0.0,0.0
2024-01-01 00:00:00+00:00,0.002372999908402562,0.0025629999581724405,0.001962000038474798,0.0020800000056624413,494540,0.0,0.0
2024-01-02 00:00:00+00:00,0.0020910000894218683,0.0022140000946819782,0.0013340000296011567,0.0015010000206530094,541049,0.0,0.0
