TIMESTAMP,MEMERUNE_OPEN_PRICE_USD,MEMERUNE_HIGH_PRICE_USD,MEMERUNE_LOW_PRICE_USD,MEMERUNE_CLOSE_PRICE_USD,MEMERUNE_VOLUME_USD,MEMERUNE_DIVIDENDS_USD,MEMERUNE_STOCK_SPLITS_USD
2024-04-22 00:00:00+00:00,0.5491999983787537,0.5884559750556946,0.4322749972343445,0.48139500617980957,2200276,0.0,0.0
2024-04-23 00:00:00+00:00,0.48139500617980957,0.5210149884223938,0.2786419987678528,0.30014199018478394,1220814,0.0,0.0
2024-04-24 00:00:00+00:00,0.3342289924621582,0.4735879898071289,0.3008350133895874,0.3821580111980438,576977,0.0,0.0
2024-04-25 00:00:00+00:00,0.35926100611686707,0.49775099754333496,0.34889599680900574,0.4810220003128052,586645,0.0,0.0
2024-04-26 00:00:00+00:00,0.48267900943756104,0.49769899249076843,0.343639999628067,0.3522219955921173,495812,0.0,0.0
2024-04-27 00:00:00+00:00,0.3519990146160126,0.3938649892807007,0.3082970082759857,0.35607901215553284,437992,0.0,0.0
2024-04-28 00:00:00+00:00,0.35607901215553284,0.381089985370636,0.28823599219322205,0.30102699995040894,433378,0.0,0.0
2024-04-29 00:00:00+00:00,0.30102699995040894,0.30747100710868835,0.24782000482082367,0.2672620117664337,417518,0.0,0.0
2024-04-30 00:00:00+00:00,0.2672620117664337,0.2772600054740906,0.19749799370765686,0.20583699643611908,380265,0.0,0.0
2024-05-01 00:00:00+00:00,0.20583699643611908,0.2532519996166229,0.19457599520683289,0.23188400268554688,375822,0.0,0.0
2024-05-02 00:00:00+00:00,0.23188400268554688,0.2781670093536377,0.19840699434280396,0.23510999977588654,384180,0.0,0.0
2024-05-03 00:00:00+00:00,0.24269400537014008,0.29571598768234253,0.23847100138664246,0.24980199337005615,383596,0.0,0.0
2024-05-04 00:00:00+00:00,0.2467530071735382,0.24901099503040314,0.22026099264621735,0.22264699637889862,379480,0.0,0.0
2024-05-05 00:00:00+00:00,0.21594299376010895,0.21605700254440308,0.19339799880981445,0.21169699728488922,366016,0.0,0.0
2024-05-06 00:00:00+00:00,0.19909699261188507,0.20531800389289856,0.1742209941148758,0.18393400311470032,346442,0.0,0.0
2024-05-07 00:00:00+00:00,0.18393400311470032,0.18459899723529816,0.16114099323749542,0.16555200517177582,338945,0.0,0.0
2024-05-08 00:00:00+00:00,0.17702500522136688,0.20385700464248657,0.15729199349880219,0.17295600473880768,380413,0.0,0.0
2024-05-09 00:00:00+00:00,0.17295600473880768,0.1835239976644516,0.14346399903297424,0.14677099883556366,356627,0.0,0.0
2024-05-10 00:00:00+00:00,0.14677099883556366,0.17220599949359894,0.14552100002765656,0.15657000243663788,347814,0.0,0.0
2024-05-11 00:00:00+00:00,0.150518998503685,0.16327600181102753,0.14424699544906616,0.1516139954328537,341042,0.0,0.0
2024-05-12 00:00:00+00:00,0.15331800282001495,0.17629900574684143,0.1496410071849823,0.1751060038805008,325354,0.0,0.0
