TIMESTAMP,X_OPEN_PRICE_USD,X_HIGH_PRICE_USD,X_LOW_PRICE_USD,X_CLOSE_PRICE_USD,X_VOLUME_USD,X_DIVIDENDS_USD,X_STOCK_SPLITS_USD
2021-09-17 00:00:00+00:00,0.3302859961986542,0.7235879898071289,0.32865700125694275,0.5416240096092224,4762590,0.0,0.0
2021-09-18 00:00:00+00:00,0.5416420102119446,0.5754110217094421,0.3962419927120209,0.5370460152626038,3628708,0.0,0.0
2021-09-19 00:00:00+00:00,0.5370280146598816,0.6174520254135132,0.5003859996795654,0.6051750183105469,1418013,0.0,0.0
2021-09-20 00:00:00+00:00,0.6052430272102356,0.6378009915351868,0.5893009901046753,0.6019080281257629,770423,0.0,0.0
2021-09-21 00:00:00+00:00,0.6019030213356018,0.6022329926490784,0.5434820055961609,0.5435490012168884,529308,0.0,0.0
2021-09-22 00:00:00+00:00,0.5435510277748108,0.5479919910430908,0.4737739861011505,0.5338209867477417,384781,0.0,0.0
2021-09-23 00:00:00+00:00,0.5338299870491028,0.5414569973945618,0.5178509950637817,0.5178930163383484,299656,0.0,0.0
2021-09-24 00:00:00+00:00,0.5178729891777039,0.5182740092277527,0.4476439952850342,0.4478810131549835,179803,0.0,0.0
2021-09-25 00:00:00+00:00,0.44787299633026123,0.4523949921131134,0.4102570116519928,0.4103820025920868,256095,0.0,0.0
2021-09-26 00:00:00+00:00,0.41038501262664795,0.413906991481781,0.38304001092910767,0.4047110080718994,271155,0.0,0.0
2021-09-27 00:00:00+00:00,0.40470001101493835,0.4093500077724457,0.3772279918193817,0.3774070143699646,172544,0.0,0.0
2021-09-28 00:00:00+00:00,0.3774079978466034,0.3778190016746521,0.3429409861564636,0.34296301007270813,72286,0.0,0.0
2021-09-29 00:00:00+00:00,0.3429349958896637,0.34446999430656433,0.3342509865760803,0.3377529978752136,63488,0.0,0.0
2021-09-30 00:00:00+00:00,0.3377400040626526,0.3417559862136841,0.32377299666404724,0.3237780034542084,79196,0.0,0.0
2021-10-01 00:00:00+00:00,0.32377201318740845,0.32817500829696655,0.31753599643707275,0.32492899894714355,125867,0.0,0.0
2021-10-02 00:00:00+00:00,0.32495400309562683,0.32676801085472107,0.2910960018634796,0.2911359965801239,220718,0.0,0.0
2021-10-03 00:00:00+00:00,0.29109299182891846,0.2930949926376343,0.26638999581336975,0.27165699005126953,99044,0.0,0.0
2021-10-04 00:00:00+00:00,0.2716430127620697,0.2716589868068695,0.2506459951400757,0.2542780041694641,102905,0.0,0.0
2021-10-05 00:00:00+00:00,0.254269003868103,0.25597599148750305,0.24240300059318542,0.24258199334144592,81319,0.0,0.0
2021-10-06 00:00:00+00:00,0.24257400631904602,0.24399299919605255,0.23339100182056427,0.23342099785804749,72541,0.0,0.0
2021-10-07 00:00:00+00:00,0.2333970069885254,0.23343700170516968,0.22104999423027039,0.22192800045013428,133425,0.0,0.0
2021-10-08 00:00:00+00:00,0.2219340056180954,0.22194600105285645,0.21059900522232056,0.2106119990348816,103023,0.0,0.0
2021-10-09 00:00:00+00:00,0.21062399446964264,0.210889995098114,0.20604099333286285,0.20607100427150726,60029,0.0,0.0
2021-10-10 00:00:00+00:00,0.20604799687862396,0.2061150074005127,0.20166100561618805,0.20166100561618805,57196,0.0,0.0
2021-10-11 00:00:00+00:00,0.2016810029745102,0.2095869928598404,0.20130200684070587,0.2062399983406067,55309,0.0,0.0
2021-10-12 00:00:00+00:00,0.2062550038099289,0.21329599618911743,0.20467400550842285,0.21146200597286224,74661,0.0,0.0
2021-10-13 00:00:00+00:00,0.21148699522018433,0.21532900631427765,0.20524199306964874,0.207737997174263,95002,0.0,0.0
2021-10-14 00:00:00+00:00,0.2077309936285019,0.20820499956607819,0.2023629993200302,0.20237599313259125,73634,0.0,0.0
2021-10-15 00:00:00+00:00,0.20237499475479126,0.2023860067129135,0.19613799452781677,0.19814899563789368,53037,0.0,0.0
2021-10-16 00:00:00+00:00,0.19815100729465485,0.19866099953651428,0.19303500652313232,0.19304600358009338,43512,0.0,0.0
2021-10-17 00:00:00+00:00,0.19304199516773224,0.20553499460220337,0.19207100570201874,0.20476999878883362,53627,0.0,0.0
2021-10-18 00:00:00+00:00,0.20476999878883362,0.2070080041885376,0.20438000559806824,0.20546799898147583,28076,0.0,0.0
2021-10-19 00:00:00+00:00,0.2054619938135147,0.2073259949684143,0.200654998421669,0.2036910057067871,1053,0.0,0.0
2021-10-20 00:00:00+00:00,0.20369400084018707,0.20369400084018707,0.19819000363349915,0.19963400065898895,959,0.0,0.0
2021-10-21 00:00:00+00:00,0.19964900612831116,0.20037099719047546,0.19425199925899506,0.19534100592136383,18923,0.0,0.0
2021-10-22 00:00:00+00:00,0.19534100592136383,0.19534100592136383,0.18790200352668762,0.18790200352668762,24370,0.0,0.0
2021-10-23 00:00:00+00:00,0.18790499866008759,0.1890210062265396,0.18382300436496735,0.1839659959077835,14483,0.0,0.0
2021-10-24 00:00:00+00:00,0.1839590072631836,0.1839810013771057,0.18056699633598328,0.18140800297260284,14756,0.0,0.0
