TIMESTAMP,BABYSHIB27905_OPEN_PRICE_USD,BABYSHIB27905_HIGH_PRICE_USD,BABYSHIB27905_LOW_PRICE_USD,BABYSHIB27905_CLOSE_PRICE_USD,BABYSHIB27905_VOLUME_USD,BABYSHIB27905_DIVIDENDS_USD,BABYSHIB27905_STOCK_SPLITS_USD
2023-08-23 00:00:00+00:00,0.003645000047981739,0.011644000187516212,0.003645000047981739,0.009359999559819698,1362726,0.0,0.0
2023-08-24 00:00:00+00:00,0.009379000402987003,0.037443000823259354,0.007999000139534473,0.021057000383734703,4228829,0.0,0.0
2023-08-25 00:00:00+00:00,0.02049800008535385,0.0237869992852211,0.011579999700188637,0.017472000792622566,3896336,0.0,0.0
2023-08-26 00:00:00+00:00,0.017472000792622566,0.03266099840402603,0.016764000058174133,0.02501799911260605,4264312,0.0,0.0
2023-08-27 00:00:00+00:00,0.02501799911260605,0.026335999369621277,0.02029000036418438,0.022034000605344772,1975907,0.0,0.0
2023-08-28 00:00:00+00:00,0.0220320001244545,0.0220320001244545,0.008971000090241432,0.012284000404179096,2711150,0.0,0.0
2023-08-29 00:00:00+00:00,0.012338000349700451,0.01512099988758564,0.007412999868392944,0.011160999536514282,1832543,0.0,0.0
2023-08-30 00:00:00+00:00,0.011160999536514282,0.017278999090194702,0.01025800034403801,0.011374999769032001,1417744,0.0,0.0
2023-08-31 00:00:00+00:00,0.011432000435888767,0.012749000452458858,0.00748499995097518,0.009870000183582306,976943,0.0,0.0
2023-09-01 00:00:00+00:00,0.00986700039356947,0.011711000464856625,0.008710999973118305,0.009239000268280506,597752,0.0,0.0
2023-09-02 00:00:00+00:00,0.009238000027835369,0.013678999617695808,0.009238000027835369,0.010990999639034271,653972,0.0,0.0
2023-09-03 00:00:00+00:00,0.011051000095903873,0.011349000036716461,0.008596000261604786,0.008968000300228596,640928,0.0,0.0
2023-09-04 00:00:00+00:00,0.008976999670267105,0.010254000313580036,0.00724400021135807,0.008531000465154648,733084,0.0,0.0
2023-09-05 00:00:00+00:00,0.00853000022470951,0.009839000180363655,0.0065830000676214695,0.00698099983856082,722761,0.0,0.0
2023-09-06 00:00:00+00:00,0.006982000079005957,0.007658999878913164,0.0041809999383986,0.006113000214099884,1049836,0.0,0.0
2023-09-07 00:00:00+00:00,0.00611699977889657,0.011265000328421593,0.004346000030636787,0.00940100010484457,904173,0.0,0.0
2023-09-08 00:00:00+00:00,0.009398000314831734,0.012916999869048595,0.006409999914467335,0.007294000126421452,765032,0.0,0.0
