,MSE,RMSE,MAE,MAPE,R2
0,0.0008952469824760294,0.029920678175402865,0.02462201433333333,0.04604324064840954,0.8301790174882666
1,0.0004608572213675484,0.021467585364161205,0.01708954645161291,0.03441036984555859,0.7747999196954192
2,0.0009662738079899965,0.031084945037590087,0.02502574483870967,0.033966319524112165,0.6951891003796702
3,0.002036715217173387,0.04512998135578373,0.035459313333333346,0.0455840006097679,0.7330593282965545
4,0.0012080454855889439,0.034756948738186785,0.027662685483870953,0.030042013012721483,0.8064131682200608
5,0.0019990489183727205,0.04471072486968558,0.03518793466666667,0.0337576410621278,0.2939114050635542
6,0.0012591093555142968,0.035483930947885364,0.027694018064516122,0.02882718020122406,0.5872394600083016
7,0.0010203860063393653,0.0319434814373663,0.024388550000000012,0.03455885363732155,0.9142252584087245
8,0.001079797534560401,0.03286027289236048,0.02539899357142858,0.03705987733310038,0.5405090656603384
9,0.0004744580157689809,0.021782057197817218,0.018186687096774186,0.027134454082278433,0.8957996503757252
10,0.0005696834479327272,0.023868042398419005,0.018784110666666676,0.025772711995954014,0.776569239785258
11,0.000895034414575196,0.02991712577396425,0.024764204230769228,0.04758738039489469,0.8801736272869048
Mean,0.0010720547006382996,0.03191048118238524,0.02535531689480681,0.03539533686228921,0.7273390200557315
