,MSE,RMSE,MAE,MAPE,R2
0,69388.70559178467,263.4159012214497,220.536932,0.10465546009972891,0.03269164285435178
1,54073.62719343591,232.5371820562118,207.70987956989248,0.09726496561790425,-0.5798181106199629
2,65145.01979787238,255.22470861039088,203.38348924731187,0.06723917304936501,-0.2286568496619532
3,191174.87773057105,437.2333485346416,375.36479666666673,0.11217148007308513,-0.49807807200869386
4,89829.41013080033,299.70619392912994,252.64879032258065,0.0673848871372037,0.13934271021973976
5,79053.58674966778,281.16345470469804,238.25880666666663,0.05434609590745353,-0.6694616495546931
6,59372.511628847125,243.66206662846142,193.74719569892477,0.048709176238521966,-0.16369578449596958
7,164701.74308768858,405.81080638551185,324.27620537634414,0.1141924067807703,0.17222508447602655
8,80972.7241142806,284.5523889876692,236.50944642857135,0.08296298800170142,-1.0601208116686902
9,65114.13619483219,255.15871150694304,218.28927634408603,0.07502031611507272,0.14500057740300717
10,30429.05058582989,174.4141481475524,141.8612322222222,0.045792545372606096,0.2864623333476113
11,82375.38481785504,286.9970768442839,198.53906666666663,0.0943005132259032,0.35492716144696645
Mean,85969.23146862214,284.9896656297453,234.2604264341611,0.0803366673016097,-0.172431814021855
