TIMESTAMP,LYNX_OPEN_PRICE_USD,LYNX_HIGH_PRICE_USD,LYNX_LOW_PRICE_USD,LYNX_CLOSE_PRICE_USD,LYNX_VOLUME_USD,LYNX_DIVIDENDS_USD,LYNX_STOCK_SPLITS_USD
2024-02-26 00:00:00+00:00,0.08513200283050537,0.12410899996757507,0.08406200259923935,0.10817799717187881,752864,0.0,0.0
2024-02-27 00:00:00+00:00,0.10817799717187881,0.13382300734519958,0.10743899643421173,0.13382300734519958,544739,0.0,0.0
2024-02-28 00:00:00+00:00,0.1339540034532547,0.17784300446510315,0.12804199755191803,0.15447500348091125,767782,0.0,0.0
2024-02-29 00:00:00+00:00,0.15446899831295013,0.16755099594593048,0.1321360021829605,0.1346530020236969,505364,0.0,0.0
2024-03-01 00:00:00+00:00,0.13464200496673584,0.15407800674438477,0.12956300377845764,0.14708200097084045,543856,0.0,0.0
2024-03-02 00:00:00+00:00,0.1470859944820404,0.16965200006961823,0.14431999623775482,0.1614989936351776,730192,0.0,0.0
2024-03-03 00:00:00+00:00,0.1614599972963333,0.18236899375915527,0.16046099364757538,0.1726430058479309,761784,0.0,0.0
2024-03-04 00:00:00+00:00,0.1726430058479309,0.18063199520111084,0.1624930053949356,0.1640540063381195,648202,0.0,0.0
2024-03-05 00:00:00+00:00,0.16375400125980377,0.17249999940395355,0.15081700682640076,0.15702900290489197,721770,0.0,0.0
2024-03-06 00:00:00+00:00,0.15702900290489197,0.20108400285243988,0.15263399481773376,0.1833139955997467,860351,0.0,0.0
2024-03-07 00:00:00+00:00,0.1833139955997467,0.21101200580596924,0.17209699749946594,0.19764399528503418,822770,0.0,0.0
2024-03-08 00:00:00+00:00,0.19763599336147308,0.20163699984550476,0.18574200570583344,0.18713200092315674,620416,0.0,0.0
2024-03-09 00:00:00+00:00,0.18713200092315674,0.19467000663280487,0.17757900059223175,0.18399600684642792,557345,0.0,0.0
2024-03-10 00:00:00+00:00,0.18394899368286133,0.18624700605869293,0.1714099943637848,0.17332300543785095,470008,0.0,0.0
2024-03-11 00:00:00+00:00,0.17326900362968445,0.17953099310398102,0.1642570048570633,0.16504399478435516,621398,0.0,0.0
2024-03-12 00:00:00+00:00,0.16504399478435516,0.17160899937152863,0.1607159972190857,0.16635699570178986,640602,0.0,0.0
2024-03-13 00:00:00+00:00,0.16606199741363525,0.17091600596904755,0.15377600491046906,0.15798699855804443,637372,0.0,0.0
2024-03-14 00:00:00+00:00,0.15798699855804443,0.159170001745224,0.14926399290561676,0.14981700479984283,423318,0.0,0.0
2024-03-15 00:00:00+00:00,0.14982299506664276,0.15067900717258453,0.1326330006122589,0.13325999677181244,321132,0.0,0.0
2024-03-16 00:00:00+00:00,0.13325199484825134,0.13325199484825134,0.1157120019197464,0.11991800367832184,415247,0.0,0.0
2024-03-17 00:00:00+00:00,0.11991800367832184,0.12117400020360947,0.10809099674224854,0.11197099834680557,424954,0.0,0.0
2024-03-18 00:00:00+00:00,0.11364100128412247,0.1238889992237091,0.11182399839162827,0.114437997341156,557842,0.0,0.0
2024-03-19 00:00:00+00:00,0.11488299816846848,0.11557000130414963,0.10874000191688538,0.11353299766778946,356731,0.0,0.0
2024-03-20 00:00:00+00:00,0.11355700343847275,0.11878500133752823,0.11103300005197525,0.11866799741983414,405790,0.0,0.0
2024-03-21 00:00:00+00:00,0.1186629980802536,0.12058699876070023,0.11567000299692154,0.11613699793815613,309650,0.0,0.0
