,MSE,MAE,RMSE,MAPE,R2
0,0.00045527452527769995,0.0164215023210276,0.0213371630091196,0.0701136203030788,0.8274313745137959
1,0.0001012300022541,0.0070626395178254,0.0100613121536987,0.0374387308161827,0.7595548401118122
2,0.0007926277571792,0.0217189630460794,0.0281536455397748,0.0620471020835699,0.860129036895727
3,0.0006349696856043,0.017045664043196,0.0251986048344809,0.0484427640443656,0.7435659345109373
4,0.0002324189246962,0.010439735017375199,0.0152452918862275,0.0291989120232445,-0.21632193602908548
5,0.0002574430466954,0.0126351149737388,0.0160450318384048,0.0344889873321228,0.7888590506670999
6,0.00022315210039,0.011986110545041598,0.0149382763527149,0.0438255623860724,0.5773081062872303
7,8.51370283677654e-05,0.0068833599695985,0.0092269728713032,0.032163137917171,0.9144373347554938
8,0.0003346487229122,0.013976081572123203,0.0182934065420382,0.0584949844340876,0.6067473055561659
9,8.525355976869875e-05,0.0070373089809465,0.0092332854265802,0.0287651371170722,0.7027912099196024
10,0.000100020781156,0.0078344686090879,0.0100010390038238,0.0353512279523591,0.8311282602916492
11,0.0001365778280735,0.0082114430119958,0.0116866517049833,0.0671557026613748,0.8676044814603775
Mean,0.000286562830197922,0.011771032634002991,0.015785056763595828,0.04562382242255845,0.6886029165784006
