,MSE,MAE,RMSE,MAPE,R2
0,0.0008037666645555665,0.021482201782011167,0.028348481867465133,0.0609674724304796,0.7472061918353553
1,0.00013744428828686665,0.009278518261142335,0.011720365255627767,0.03225703947554497,0.7960612749558903
2,0.00040335623394633334,0.016133688420654668,0.0200829333011508,0.04045936013446754,0.7529996615360369
3,0.0013742690729784332,0.024580421624651166,0.03706588479205966,0.05762714567109926,0.6398481812940132
4,0.00037955583843073327,0.0157719409024311,0.019480784608042565,0.0356262305417019,0.5071969167448668
5,0.0017037165628545669,0.030059568310923334,0.041270197467765134,0.05363311474542117,0.6259179753049927
6,0.0005173581483444,0.0151567260102008,0.022742998747494136,0.04094249560310067,0.6984041105737654
7,0.00023628024572026668,0.011793461149254567,0.015370309026685167,0.04028047265187213,0.8754615423778277
8,0.00028675462095599996,0.01392940984452,0.016929759139340732,0.05319271046147309,0.6804358939319585
9,0.00011813059616206668,0.0085677727307509,0.0108676814206287,0.035171394535234164,0.842929502837826
10,0.00011893120330126667,0.008766447644350367,0.010904079227462901,0.03743314262326647,0.7626836763124185
11,0.00022816575424256666,0.011059091664180466,0.015104844497337733,0.08052978556400303,0.836306788800851
Mean,0.0005256441024815889,0.015548270695422571,0.020824026612588368,0.047343363703138665,0.7304543097088169
