,MSE,MAE,RMSE,MAPE,R2
0,0.0017201703218850002,0.030569395614058335,0.041463824337000334,0.06486097122307634,0.6163782823078313
1,0.00024273108647773333,0.012740499713503101,0.015579758834160967,0.0324134799666957,0.7639293834051099
2,0.0006304147095847666,0.0210001628128661,0.025106598705716132,0.03881025986338593,0.7722502898122793
3,0.0011473087785859335,0.022668683133553667,0.03386995658075364,0.04607934839648956,0.6673699257339157
4,0.00042953432395293335,0.01641167518855517,0.020723667800194103,0.031014612168222003,0.030123936086609803
5,0.0005988166772724,0.0193284540804258,0.02447054492595883,0.0398048131073044,0.5656171960079743
6,0.00040430656728653334,0.015113363695135601,0.02010671737949737,0.03907119220324163,0.6716241005485225
7,0.0006426716965590667,0.021424505091061936,0.025345135887451367,0.05966017485001146,0.8720628838934106
8,0.00029637227588120003,0.013482948316044968,0.01721450508535473,0.044806825392980566,0.6452863150342195
9,0.0005591358369464,0.015864604966309332,0.023644366967302304,0.0448927313598545,0.6273781479083336
10,0.000537151341808,0.018320066958091533,0.0231755145241955,0.0395886771285666,0.6745287533158487
11,0.0009399340520840667,0.025979506412566068,0.0306580949243121,0.07875214980967413,0.6424156706513595
Mean,0.0006790456390270028,0.0194086554985143,0.02511322382932478,0.04664626962245857,0.6290804070587845
