TIMESTAMP,MAGIK_OPEN_PRICE_USD,MAGIK_HIGH_PRICE_USD,MAGIK_LOW_PRICE_USD,MAGIK_CLOSE_PRICE_USD,MAGIK_VOLUME_USD,MAGIK_DIVIDENDS_USD,MAGIK_STOCK_SPLITS_USD
2022-02-08 00:00:00+00:00,2.5919458866119385,2.694499969482422,1.8570740222930908,2.320683002471924,182222,0.0,0.0
2022-02-09 00:00:00+00:00,2.320683002471924,4.361457824707031,2.175088882446289,3.0308849811553955,446725,0.0,0.0
2022-02-10 00:00:00+00:00,3.0308849811553955,3.1958260536193848,2.621311902999878,2.9536919593811035,194675,0.0,0.0
2022-02-11 00:00:00+00:00,2.9536919593811035,3.054363965988159,2.1194489002227783,2.254749059677124,225427,0.0,0.0
2022-02-12 00:00:00+00:00,2.254749059677124,2.733794927597046,2.247715950012207,2.3902299404144287,207012,0.0,0.0
2022-02-13 00:00:00+00:00,2.3902299404144287,2.425968885421753,1.5611690282821655,1.7331149578094482,252527,0.0,0.0
2022-02-14 00:00:00+00:00,1.7331149578094482,1.982848048210144,1.7331149578094482,1.9285789728164673,159253,0.0,0.0
2022-02-15 00:00:00+00:00,1.9285789728164673,2.286756992340088,1.8427300453186035,2.131540060043335,201521,0.0,0.0
2022-02-16 00:00:00+00:00,2.131540060043335,2.2523140907287598,1.5817660093307495,1.680448055267334,336913,0.0,0.0
2022-02-17 00:00:00+00:00,1.680448055267334,2.001094102859497,1.680448055267334,2.001094102859497,174073,0.0,0.0
2022-02-18 00:00:00+00:00,2.001094102859497,2.06954288482666,1.7712299823760986,1.8538899421691895,242818,0.0,0.0
2022-02-19 00:00:00+00:00,1.8538899421691895,2.044485092163086,1.7949490547180176,1.9851429462432861,161775,0.0,0.0
2022-02-20 00:00:00+00:00,1.9851429462432861,2.063133955001831,1.637745976448059,1.7225069999694824,181421,0.0,0.0
2022-02-21 00:00:00+00:00,1.7225069999694824,1.8928710222244263,1.3833420276641846,1.3833420276641846,152313,0.0,0.0
2022-02-22 00:00:00+00:00,1.3833420276641846,1.450186014175415,1.279086947441101,1.450186014175415,95784,0.0,0.0
2022-02-23 00:00:00+00:00,1.450186014175415,1.7038110494613647,1.3362400531768799,1.339324951171875,119802,0.0,0.0
2022-02-24 00:00:00+00:00,1.339324951171875,1.339324951171875,0.7458779811859131,1.0750349760055542,70317,0.0,0.0
2022-02-25 00:00:00+00:00,1.0750349760055542,1.321141004562378,1.0217119455337524,1.321141004562378,32584,0.0,0.0
2022-02-26 00:00:00+00:00,1.321141004562378,1.8830900192260742,1.3133230209350586,1.790802001953125,108018,0.0,0.0
2022-02-27 00:00:00+00:00,1.790802001953125,1.8133020401000977,1.2966749668121338,1.3094110488891602,61928,0.0,0.0
2022-02-28 00:00:00+00:00,1.3094110488891602,1.599223017692566,1.2595349550247192,1.587960958480835,30302,0.0,0.0
2022-03-01 00:00:00+00:00,1.587960958480835,1.720900058746338,1.4615240097045898,1.463750958442688,38835,0.0,0.0
2022-03-02 00:00:00+00:00,1.463750958442688,1.5545510053634644,1.0344760417938232,1.2342309951782227,70480,0.0,0.0
2022-03-03 00:00:00+00:00,1.2342309951782227,1.2379460334777832,0.9311360120773315,1.1095739603042603,40559,0.0,0.0
2022-03-04 00:00:00+00:00,1.1095739603042603,1.1095739603042603,0.8233789801597595,0.8792089819908142,34131,0.0,0.0
2022-03-05 00:00:00+00:00,0.8792089819908142,0.9793019890785217,0.8597580194473267,0.9793019890785217,11438,0.0,0.0
2022-03-06 00:00:00+00:00,0.9793019890785217,1.0044020414352417,0.5396559834480286,0.6013399958610535,19540,0.0,0.0
2022-03-07 00:00:00+00:00,0.6013399958610535,0.6231070160865784,0.5102779865264893,0.574193000793457,15717,0.0,0.0
2022-03-08 00:00:00+00:00,0.574193000793457,0.6585469841957092,0.574193000793457,0.6179810166358948,5945,0.0,0.0
2022-03-09 00:00:00+00:00,0.6179810166358948,0.7941499948501587,0.605472981929779,0.6111479997634888,13151,0.0,0.0
