TIMESTAMP,BTC_TRADE_VOLUME_VS_TRANSACTION_VOLUME_RATIO
2009-09-28,0.0
2009-09-29,0.0
2009-09-30,0.0
2009-10-01,0.0
2009-10-02,0.0
2009-10-03,0.0
2009-10-04,0.0
2009-10-05,0.0
2009-10-06,0.0
2009-10-07,0.0
2009-10-08,0.0
2009-10-09,0.0
2009-10-10,0.0
2009-10-11,0.0
2009-10-12,0.0
2009-10-13,0.0
2009-10-14,0.0
2009-10-15,0.0
2009-10-16,0.0
2009-10-17,0.0
2009-10-18,0.0
2009-10-19,0.0
2009-10-20,0.0
2009-10-21,0.0
2009-10-22,0.0
2009-10-23,0.0
2009-10-24,0.0
2009-10-25,0.0
2009-10-26,0.0
2009-10-27,0.0
2009-10-28,0.0
2009-10-29,0.0
2009-10-30,0.0
2009-10-31,0.0
2009-11-01,0.0
2009-11-02,0.0
2009-11-03,0.0
2009-11-04,0.0
2009-11-05,0.0
2009-11-06,0.0
2009-11-07,0.0
2009-11-08,0.0
2009-11-09,0.0
2009-11-10,0.0
2009-11-11,0.0
2009-11-12,0.0
2009-11-13,0.0
2009-11-14,0.0
2009-11-15,0.0
2009-11-16,0.0
2009-11-17,0.0
2009-11-18,0.0
2009-11-19,0.0
2009-11-20,0.0
2009-11-21,0.0
2009-11-22,0.0
2009-11-23,0.0
2009-11-24,0.0
2009-11-25,0.0
2009-11-26,0.0
2009-11-27,0.0
2009-11-28,0.0
2009-11-29,0.0
2009-11-30,0.0
2009-12-01,0.0
2009-12-02,0.0
2009-12-03,0.0
2009-12-04,0.0
2009-12-05,0.0
2009-12-06,0.0
2009-12-07,0.0
2009-12-08,0.0
2009-12-09,0.0
2009-12-10,0.0
2009-12-11,0.0
2009-12-12,0.0
2009-12-13,0.0
2009-12-14,0.0
2009-12-15,0.0
2009-12-16,0.0
2009-12-17,0.0
2009-12-18,0.0
2009-12-19,0.0
2009-12-20,0.0
2009-12-21,0.0
2009-12-22,0.0
2009-12-23,0.0
2009-12-24,0.0
2009-12-25,0.0
2009-12-26,0.0
2009-12-27,0.0
2009-12-28,0.0
2009-12-29,0.0
2009-12-30,0.0
2009-12-31,0.0
2010-01-01,0.0
2010-01-02,0.0
2010-01-03,0.0
2010-01-04,0.0
2010-01-05,0.0
2010-01-06,0.0
2010-01-07,0.0
2010-01-08,0.0
2010-01-09,0.0
2010-01-10,0.0
2010-01-11,0.0
2010-01-12,0.0
2010-01-13,0.0
2010-01-14,0.0
2010-01-15,0.0
2010-01-16,0.0
2010-01-17,0.0
2010-01-18,0.0
2010-01-19,0.0
2010-01-20,0.0
2010-01-21,0.0
2010-01-22,0.0
2010-01-23,0.0
2010-01-24,0.0
2010-01-25,0.0
2010-01-26,0.0
2010-01-27,0.0
2010-01-28,0.0
2010-01-29,0.0
2010-01-30,0.0
2010-01-31,0.0
2010-02-01,0.0
2010-02-02,0.0
2010-02-03,0.0
2010-02-04,0.0
2010-02-05,0.0
2010-02-06,0.0
2010-02-07,0.0
2010-02-08,0.0
2010-02-09,0.0
2010-02-10,0.0
2010-02-11,0.0
2010-02-12,0.0
2010-02-13,0.0
2010-02-14,0.0
2010-02-15,0.0
2010-02-16,0.0
2010-02-17,0.0
2010-02-18,0.0
2010-02-19,0.0
2010-02-20,0.0
2010-02-21,0.0
2010-02-22,0.0
2010-02-23,0.0
2010-02-24,0.0
2010-02-25,0.0
2010-02-26,0.0
2010-02-27,0.0
2010-02-28,0.0
2010-03-01,0.0
2010-03-02,0.0
2010-03-03,0.0
2010-03-04,0.0
2010-03-05,0.0
2010-03-06,0.0
2010-03-07,0.0
2010-03-08,0.0
2010-03-09,0.0
2010-03-10,0.0
2010-03-11,0.0
2010-03-12,0.0
2010-03-13,0.0
2010-03-14,0.0
2010-03-15,0.0
2010-03-16,0.0
2010-03-17,0.0
2010-03-18,0.0
2010-03-19,0.0
2010-03-20,0.0
2010-03-21,0.0
2010-03-22,0.0
2010-03-23,0.0
2010-03-24,0.0
2010-03-25,0.0
2010-03-26,0.0
2010-03-27,0.0
2010-03-28,0.0
2010-03-29,0.0
2010-03-30,0.0
2010-03-31,0.0
2010-04-01,0.0
2010-04-02,0.0
2010-04-03,0.0
2010-04-04,0.0
2010-04-05,0.0
2010-04-06,0.0
2010-04-07,0.0
2010-04-08,0.0
2010-04-09,0.0
2010-04-10,0.0
2010-04-11,0.0
2010-04-12,0.0
2010-04-13,0.0
2010-04-14,0.0
2010-04-15,0.0
2010-04-16,0.0
2010-04-17,0.0
2010-04-18,0.0
2010-04-19,0.0
2010-04-20,0.0
2010-04-21,0.0
2010-04-22,0.0
2010-04-23,0.0
2010-04-24,0.0
2010-04-25,0.0
2010-04-26,0.0
2010-04-27,0.0
2010-04-28,0.0
2010-04-29,0.0
2010-04-30,0.0
2010-05-01,0.0
2010-05-02,0.0
2010-05-03,0.0
2010-05-04,0.0
2010-05-05,0.0
2010-05-06,0.0
2010-05-07,0.0
2010-05-08,0.0
2010-05-09,0.0
2010-05-10,0.0
2010-05-11,0.0
2010-05-12,0.0
2010-05-13,0.0
2010-05-14,0.0
2010-05-15,0.0
2010-05-16,0.0
2010-05-17,0.0
2010-05-18,0.0
2010-05-19,0.0
2010-05-20,0.0
2010-05-21,0.0
2010-05-22,0.0
2010-05-23,0.0
2010-05-24,0.0
2010-05-25,0.0
2010-05-26,0.0
2010-05-27,0.0
2010-05-28,0.0
2010-05-29,0.0
2010-05-30,0.0
2010-05-31,0.0
2010-06-01,0.0
2010-06-02,0.0
2010-06-03,0.0
2010-06-04,0.0
2010-06-05,0.0
2010-06-06,0.0
2010-06-07,0.0
2010-06-08,0.0
2010-06-09,0.0
2010-06-10,0.0
2010-06-11,0.0
2010-06-12,0.0
2010-06-13,0.0
2010-06-14,0.0
2010-06-15,0.0
2010-06-16,0.0
2010-06-17,0.0
2010-06-18,0.0
2010-06-19,0.0
2010-06-20,0.0
2010-06-21,0.0
2010-06-22,0.0
2010-06-23,0.0
2010-06-24,0.0
2010-06-25,0.0
2010-06-26,0.0
2010-06-27,0.0
2010-06-28,0.0
2010-06-29,0.0
2010-06-30,0.0
2010-07-01,0.0
2010-07-02,0.0
2010-07-03,0.0
2010-07-04,0.0
2010-07-05,0.0
2010-07-06,0.0
2010-07-07,0.0
2010-07-08,0.0
2010-07-09,0.0
2010-07-10,0.0
2010-07-11,0.0
2010-07-12,0.0
2010-07-13,0.0
2010-07-14,0.0
2010-07-15,0.0
2010-07-16,0.0
2010-07-17,0.0
2010-07-18,0.0
2010-07-19,0.0
2010-07-20,0.0
2010-07-21,0.0
2010-07-22,0.0
2010-07-23,0.0
2010-07-24,0.0
2010-07-25,0.0
2010-07-26,0.0
2010-07-27,0.0
2010-07-28,0.0
2010-07-29,0.0
2010-07-30,0.0
2010-07-31,0.0
2010-08-01,0.0
2010-08-02,0.0
2010-08-03,0.0
2010-08-04,0.0
2010-08-05,0.0
2010-08-06,0.0
2010-08-07,0.0
2010-08-08,0.0
2010-08-09,0.0
2010-08-10,0.0
2010-08-11,0.0
2010-08-12,0.0
2010-08-13,0.0
2010-08-14,0.0
2010-08-15,0.0
2010-08-16,0.0
2010-08-17,4.4945
2010-08-18,18.6409
2010-08-19,4.8677
2010-08-20,6.2075
2010-08-21,2.4648
2010-08-22,1.5365
2010-08-23,2.8299
2010-08-24,1.1663
2010-08-25,2.765
2010-08-26,3.3387
2010-08-27,1.111
2010-08-28,3.974
2010-08-29,3.3762
2010-08-30,0.4023
2010-08-31,7.0478
2010-09-01,0.6751
2010-09-02,2.9484
2010-09-03,3.3576
2010-09-04,19.8138
2010-09-05,3.162
2010-09-06,5.7157
2010-09-07,10.0243
2010-09-08,5.0655
2010-09-09,6.066
2010-09-10,2.0587
2010-09-11,9.6445
2010-09-12,1.8946
2010-09-13,15.2173
2010-09-14,1.0779
2010-09-15,4.6143
2010-09-16,24.7796
2010-09-17,7.089
2010-09-18,8.8687
2010-09-19,4.0553
2010-09-20,2.336
2010-09-21,2.8585
2010-09-22,4.4153
2010-09-23,2.7231
2010-09-24,10.5908
2010-09-25,8.2157
2010-09-26,18.1001
2010-09-27,1.459
2010-09-28,4.2436
2010-09-29,4.3192
2010-09-30,1.5976
2010-10-01,6.5538
2010-10-02,2.1051
2010-10-03,44.7871
2010-10-04,2.2663
2010-10-05,2.7654
2010-10-06,2.4378
2010-10-07,3.8051
2010-10-08,0.9916
2010-10-09,0.6886
2010-10-10,1.2976
2010-10-11,1.7497
2010-10-12,2.0781
2010-10-13,0.5691
2010-10-14,1.1108
2010-10-15,2.9813
2010-10-16,16.313
2010-10-17,1.7696
2010-10-18,3.6734
2010-10-19,1.32
2010-10-20,1.5736
2010-10-21,1.3771
2010-10-22,0.7185
2010-10-23,2.4694
2010-10-24,4.5598
2010-10-25,1.3236
2010-10-26,2.6334
2010-10-27,1.7593
2010-10-28,1.2561
2010-10-29,3.353
2010-10-30,3.3136
2010-10-31,0.7681
2010-11-01,1.3717
2010-11-02,1.4156
2010-11-03,0.501
2010-11-04,3.0571
2010-11-05,1.2041
2010-11-06,3.3989
2010-11-07,0.5502
2010-11-08,3.8571
2010-11-09,1.0409
2010-11-10,0.9716
2010-11-11,1.8691
2010-11-12,0.8939
2010-11-13,0.4618
2010-11-14,1.1387
2010-11-15,7.1103
2010-11-16,2.4064
2010-11-17,1.1924
2010-11-18,0.7515
2010-11-19,0.6694
2010-11-20,3.2123
2010-11-21,27.4589
2010-11-22,1.125
2010-11-23,1.6407
2010-11-24,5.9081
2010-11-25,12.7213
2010-11-26,2.6412
2010-11-27,4.1123
2010-11-28,1.8242
2010-11-29,0.4498
2010-11-30,1.1431
2010-12-01,7.2625
2010-12-02,2.6237
2010-12-03,4.2718
2010-12-04,1.9784
2010-12-05,1.9061
2010-12-06,11.2282
2010-12-07,2.1829
2010-12-08,2.7104
2010-12-09,1.023
2010-12-10,9.8988
2010-12-11,5.5961
2010-12-12,7.2369
2010-12-13,11.1217
2010-12-14,6.6726
2010-12-15,3.4058
2010-12-16,4.8574
2010-12-17,1.1974
2010-12-18,87.372
2010-12-19,24.9004
2010-12-20,0.9504
2010-12-21,24.1852
2010-12-22,4.3278
2010-12-23,2.1538
2010-12-24,1.7937
2010-12-25,4.0567
2010-12-26,0.3761
2010-12-27,22.1474
2010-12-28,1.7335
2010-12-29,2.2131
2010-12-30,19.9021
2010-12-31,4.4949
2011-01-01,4.3115
2011-01-02,7.0291
2011-01-03,4.4741
2011-01-04,11.3355
2011-01-05,82.0859
2011-01-06,5.6739
2011-01-07,0.4065
2011-01-08,7.237
2011-01-09,7.6869
2011-01-10,2.8104
2011-01-11,8.1806
2011-01-12,1.8161
2011-01-13,2.0854
2011-01-14,1.3465
2011-01-15,24.4649
2011-01-16,13.8665
2011-01-17,8.8771
2011-01-18,2.9039
2011-01-19,2.3878
2011-01-20,2.1807
2011-01-21,1.5309
2011-01-22,3.8908
2011-01-23,13.1684
2011-01-24,4.8519
2011-01-25,3.2277
2011-01-26,2.3203
2011-01-27,55.0103
2011-01-28,6.0464
2011-01-29,5.8841
2011-01-30,1.5397
2011-01-31,2.1575
2011-02-01,0.8897
2011-02-02,5.4882
2011-02-03,4.711
2011-02-04,0.8265
2011-02-05,1.7607
2011-02-06,5.127
2011-02-07,17.402
2011-02-08,6.5674
2011-02-09,2.8275
2011-02-10,1.0071
2011-02-11,4.1442
2011-02-12,3.4399
2011-02-13,5.0995
2011-02-14,5.0915
2011-02-15,4.9053
2011-02-16,5.5246
2011-02-17,3.2089
2011-02-18,3.475
2011-02-19,1.2137
2011-02-20,3.0519
2011-02-21,10.1917
2011-02-22,5.8466
2011-02-23,2.1947
2011-02-24,4.9198
2011-02-25,2.8617
2011-02-26,9.759
2011-02-27,3.7123
2011-02-28,4.2085
2011-03-01,10.8069
2011-03-02,48.1324
2011-03-03,32.3308
2011-03-04,13.3458
2011-03-05,8.9168
2011-03-06,2.3378
2011-03-07,2.1673
2011-03-08,9.3649
2011-03-09,30.8256
2011-03-10,23.0242
2011-03-11,10.9009
2011-03-12,14.8812
2011-03-13,45.0926
2011-03-14,29.8428
2011-03-15,28.9013
2011-03-16,14.0824
2011-03-17,8.4821
2011-03-18,4.855
2011-03-19,11.1883
2011-03-20,4.7747
2011-03-21,12.4516
2011-03-22,9.086
2011-03-23,5.6179
2011-03-24,7.7101
2011-03-25,10.7673
2011-03-26,11.7131
2011-03-27,8.1635
2011-03-28,5.3231
2011-03-29,14.8581
2011-03-30,13.3575
2011-03-31,10.5312
2011-04-01,12.9865
2011-04-02,15.0565
2011-04-03,13.3171
2011-04-04,2.3509
2011-04-05,3.8764
2011-04-06,4.184
2011-04-07,5.9387
2011-04-08,2.4279
2011-04-09,5.0522
2011-04-10,16.1808
2011-04-11,4.1306
2011-04-12,1.8392
2011-04-13,1.4382
2011-04-14,4.2459
2011-04-15,1.3277
2011-04-16,5.197
2011-04-17,47.4884
2011-04-18,1.9056
2011-04-19,122.02
2011-04-20,29.9128
2011-04-21,2.0054
2011-04-22,3.2219
2011-04-23,1.6824
2011-04-24,1.9311
2011-04-25,2.9134
2011-04-26,3.1544
2011-04-27,1.7826
2011-04-28,1.1097
2011-04-29,5.2885
2011-04-30,3.4388
2011-05-01,1.6704
2011-05-02,2.5253
2011-05-03,7.1387
2011-05-04,9.6713
2011-05-05,5.3132
2011-05-06,4.2314
2011-05-07,7.1256
2011-05-08,4.2443
2011-05-09,5.3629
2011-05-10,2.3751
2011-05-11,1.9998
2011-05-12,3.5464
2011-05-13,5.0581
2011-05-14,18.1515
2011-05-15,5.9975
2011-05-16,1.4745
2011-05-17,4.0567
2011-05-18,3.0408
2011-05-19,2.2715
2011-05-20,2.4969
2011-05-21,8.1339
2011-05-22,11.1989
2011-05-23,2.2759
2011-05-24,4.0924
2011-05-25,2.2985
2011-05-26,1.2583
2011-05-27,18.4454
2011-05-28,3.5546
2011-05-29,7.2123
2011-05-30,3.6342
2011-05-31,1.9209
2011-06-01,1.4933
2011-06-02,1.585
2011-06-03,2.3867
2011-06-04,1.7112
2011-06-05,3.8649
2011-06-06,1.9102
2011-06-07,2.6467
2011-06-08,1.516
2011-06-09,1.9194
2011-06-10,1.9178
2011-06-11,1.1412
2011-06-12,2.6499
2011-06-13,2.5862
2011-06-14,4.6816
2011-06-15,4.0821
2011-06-16,4.2663
2011-06-17,1.4723
2011-06-18,1.951
2011-06-19,2.5433
2011-06-20,224.0653
2011-06-21,24.8785
2011-06-22,43.3324
2011-06-23,92.8769
2011-06-24,20.5806
2011-06-25,19.581
2011-06-26,12.6971
2011-06-27,1.9936
2011-06-28,5.4626
2011-06-29,3.7501
2011-06-30,4.6517
2011-07-01,2.3511
2011-07-02,2.4892
2011-07-03,2.2233
2011-07-04,1.6048
2011-07-05,1.2221
2011-07-06,0.7008
2011-07-07,0.7932
2011-07-08,1.1144
2011-07-09,3.1009
2011-07-10,1.481
2011-07-11,1.1171
2011-07-12,1.8232
2011-07-13,4.4713
2011-07-14,3.2652
2011-07-15,2.37
2011-07-16,1.4992
2011-07-17,1.3065
2011-07-18,4.1235
2011-07-19,0.7923
2011-07-20,2.8659
2011-07-21,1.5974
2011-07-22,2.7405
2011-07-23,3.0844
2011-07-24,1.8564
2011-07-25,1.5341
2011-07-26,2.7976
2011-07-27,4.3399
2011-07-28,3.8092
2011-07-29,4.2044
2011-07-30,7.908
2011-07-31,1.1372
2011-08-01,5.794
2011-08-02,1.7842
2011-08-03,0.9852
2011-08-04,1.2016
2011-08-05,4.5426
2011-08-06,0.9278
2011-08-07,1.2521
2011-08-08,2.4558
2011-08-09,0.6419
2011-08-10,1.9799
2011-08-11,1.4197
2011-08-12,0.815
2011-08-13,1.793
2011-08-14,1.1371
2011-08-15,1.7065
2011-08-16,3.1258
2011-08-17,3.3986
2011-08-18,4.4598
2011-08-19,1.7411
2011-08-20,3.5679
2011-08-21,3.6407
2011-08-22,1.8102
2011-08-23,2.5084
2011-08-24,6.2897
2011-08-25,3.3835
2011-08-26,1.3699
2011-08-27,16.5713
2011-08-28,1.7687
2011-08-29,1.8574
2011-08-30,2.8221
2011-08-31,3.4814
2011-09-01,2.2633
2011-09-02,3.7513
2011-09-03,3.0381
2011-09-04,5.1702
2011-09-05,2.2979
2011-09-06,0.9494
2011-09-07,2.3619
2011-09-08,2.4874
2011-09-09,0.6334
2011-09-10,0.9419
2011-09-11,7.3095
2011-09-12,0.8154
2011-09-13,1.1551
2011-09-14,1.9354
2011-09-15,0.995
2011-09-16,1.0491
2011-09-17,3.0372
2011-09-18,2.3014
2011-09-19,1.0675
2011-09-20,0.6092
2011-09-21,2.0011
2011-09-22,1.5042
2011-09-23,0.8629
2011-09-24,2.6665
2011-09-25,6.0081
2011-09-26,1.1101
2011-09-27,2.4545
2011-09-28,2.1055
2011-09-29,2.8924
2011-09-30,1.4604
2011-10-01,2.2919
2011-10-02,3.668
2011-10-03,3.655
2011-10-04,4.0076
2011-10-05,3.4588
2011-10-06,2.4799
2011-10-07,1.18
2011-10-08,1.1235
2011-10-09,1.7143
2011-10-10,2.5403
2011-10-11,1.6394
2011-10-12,1.271
2011-10-13,1.6406
2011-10-14,5.4151
2011-10-15,1.4184
2011-10-16,1.9206
2011-10-17,0.6081
2011-10-18,0.9429
2011-10-19,0.9378
2011-10-20,1.5512
2011-10-21,1.0276
2011-10-22,0.9458
2011-10-23,1.5361
2011-10-24,1.935
2011-10-25,0.7351
2011-10-26,2.9785
2011-10-27,1.3649
2011-10-28,1.7846
2011-10-29,2.2042
2011-10-30,1.5013
2011-10-31,2.4893
2011-11-01,2.5343
2011-11-02,3.7647
2011-11-03,3.8851
2011-11-04,2.2315
2011-11-05,1.9448
2011-11-06,3.5651
2011-11-07,3.6683
2011-11-08,1.4738
2011-11-09,4.1445
2011-11-10,4.2486
2011-11-11,3.4511
2011-11-12,1.6362
2011-11-13,6.1146
2011-11-14,0.3559
2011-11-15,1.3248
2011-11-16,35.8263
2011-11-17,17.6031
2011-11-18,69.2632
2011-11-19,15.8153
2011-11-20,6.4129
2011-11-21,24.1515
2011-11-22,34.8972
2011-11-23,26.0556
2011-11-24,3.1607
2011-11-25,2.1937
2011-11-26,2.7599
2011-11-27,43.2995
2011-11-28,52.3061
2011-11-29,10.8877
2011-11-30,46.2397
2011-12-01,21.3988
2011-12-02,48.288
2011-12-03,41.1798
2011-12-04,22.1517
2011-12-05,41.612
2011-12-06,92.2291
2011-12-07,83.1122
2011-12-08,86.2767
2011-12-09,26.2978
2011-12-10,5.6076
2011-12-11,2.0
2011-12-12,5.6874
2011-12-13,4.5402
2011-12-14,1.6442
2011-12-15,6.1099
2011-12-16,2.8602
2011-12-17,6.0485
2011-12-18,4.8811
2011-12-19,0.9626
2011-12-20,1.3402
2011-12-21,1.6153
2011-12-22,1.6323
2011-12-23,3.2083
2011-12-24,4.6248
2011-12-25,0.8266
2011-12-26,0.8589
2011-12-27,2.1947
2011-12-28,2.3627
2011-12-29,1.6402
2011-12-30,1.967
2011-12-31,0.6406
2012-01-01,2.0599
2012-01-02,0.9555
2012-01-03,0.8017
2012-01-04,1.4075
2012-01-05,1.2806
2012-01-06,0.664
2012-01-07,1.5127
2012-01-08,1.3533
2012-01-09,1.1548
2012-01-10,0.8743
2012-01-11,0.9306
2012-01-12,0.609
2012-01-13,2.6041
2012-01-14,1.07
2012-01-15,0.9119
2012-01-16,1.2355
2012-01-17,1.0891
2012-01-18,0.4582
2012-01-19,1.0782
2012-01-20,1.6002
2012-01-21,1.3591
2012-01-22,1.8018
2012-01-23,1.7459
2012-01-24,2.9801
2012-01-25,1.4414
2012-01-26,0.815
2012-01-27,0.9769
2012-01-28,0.9107
2012-01-29,1.8169
2012-01-30,1.6454
2012-01-31,2.1384
2012-02-01,2.8025
2012-02-02,1.0068
2012-02-03,1.8158
2012-02-04,5.4177
2012-02-05,0.94
2012-02-06,1.7695
2012-02-07,1.3022
2012-02-08,0.4241
2012-02-09,1.3719
2012-02-10,1.0789
2012-02-11,3.7124
2012-02-12,1.364
2012-02-13,0.6791
2012-02-14,1.3394
2012-02-15,3.4576
2012-02-16,1.2714
2012-02-17,1.3051
2012-02-18,1.619
2012-02-19,2.2437
2012-02-20,1.7028
2012-02-21,2.2922
2012-02-22,1.737
2012-02-23,0.9054
2012-02-24,1.2757
2012-02-25,2.7247
2012-02-26,1.1437
2012-02-27,1.9124
2012-02-28,2.1785
2012-02-29,2.456
2012-03-01,4.1254
2012-03-02,1.7291
2012-03-03,3.8354
2012-03-04,2.2499
2012-03-05,1.1519
2012-03-06,2.8166
2012-03-07,2.2944
2012-03-08,1.9138
2012-03-09,2.6201
2012-03-10,2.9583
2012-03-11,1.8068
2012-03-12,4.8615
2012-03-13,1.1842
2012-03-14,1.7305
2012-03-15,3.286
2012-03-16,4.6197
2012-03-17,3.2398
2012-03-18,2.275
2012-03-19,1.2209
2012-03-20,0.8002
2012-03-21,2.8929
2012-03-22,3.3531
2012-03-23,1.8382
2012-03-24,2.2963
2012-03-25,1.906
2012-03-26,1.5946
2012-03-27,2.2915
2012-03-28,2.6425
2012-03-29,3.7209
2012-03-30,4.0873
2012-03-31,2.3691
2012-04-01,2.595
2012-04-02,1.5567
2012-04-03,2.2077
2012-04-04,2.5453
2012-04-05,4.5577
2012-04-06,3.5803
2012-04-07,1.3214
2012-04-08,1.5327
2012-04-09,9.9931
2012-04-10,4.4979
2012-04-11,3.2188
2012-04-12,3.8989
2012-04-13,2.4376
2012-04-14,2.081
2012-04-15,3.0164
2012-04-16,5.6645
2012-04-17,6.7585
2012-04-18,2.2116
2012-04-19,4.988
2012-04-20,4.5875
2012-04-21,1.401
2012-04-22,5.3018
2012-04-23,3.4862
2012-04-24,1.8408
2012-04-25,3.9382
2012-04-26,3.4007
2012-04-27,5.1702
2012-04-28,1.4153
2012-04-29,7.2262
