TIMESTAMP,DOGA_OPEN_PRICE_USD,DOGA_HIGH_PRICE_USD,DOGA_LOW_PRICE_USD,DOGA_CLOSE_PRICE_USD,DOGA_VOLUME_USD,DOGA_DIVIDENDS_USD,DOGA_STOCK_SPLITS_USD
2022-03-22 00:00:00+00:00,0.27011701464653015,0.415351003408432,0.2631320059299469,0.3731670081615448,5813986,0.0,0.0
2022-03-23 00:00:00+00:00,0.37213000655174255,0.38954299688339233,0.260017991065979,0.2785800099372864,927593,0.0,0.0
2022-03-24 00:00:00+00:00,0.2787950038909912,0.30514898896217346,0.2201090008020401,0.22435399889945984,350671,0.0,0.0
2022-03-25 00:00:00+00:00,0.23308099806308746,0.2799670100212097,0.22010600566864014,0.23009300231933594,216772,0.0,0.0
2022-03-26 00:00:00+00:00,0.2300969958305359,0.24306899309158325,0.20008599758148193,0.21152600646018982,173316,0.0,0.0
2022-03-27 00:00:00+00:00,0.21152600646018982,0.23132100701332092,0.19815899431705475,0.19824999570846558,148446,0.0,0.0
2022-03-28 00:00:00+00:00,0.1982479989528656,0.22308999300003052,0.1967329978942871,0.21836000680923462,115466,0.0,0.0
2022-03-29 00:00:00+00:00,0.21835899353027344,0.3040980100631714,0.21148799359798431,0.2781260013580322,343248,0.0,0.0
2022-03-30 00:00:00+00:00,0.2781189978122711,0.3572550117969513,0.25571098923683167,0.3016830086708069,612862,0.0,0.0
2022-03-31 00:00:00+00:00,0.3016810119152069,0.33334898948669434,0.28541600704193115,0.2892880141735077,223284,0.0,0.0
2022-04-01 00:00:00+00:00,0.28918901085853577,0.3301439881324768,0.28702300786972046,0.3134549856185913,222259,0.0,0.0
2022-04-02 00:00:00+00:00,0.31172099709510803,0.35012900829315186,0.29912200570106506,0.325111985206604,296979,0.0,0.0
2022-04-03 00:00:00+00:00,0.3251129984855652,0.35013800859451294,0.32417699694633484,0.3429259955883026,230886,0.0,0.0
2022-04-04 00:00:00+00:00,0.34310200810432434,0.3476420044898987,0.3000810146331787,0.3131999969482422,169501,0.0,0.0
2022-04-05 00:00:00+00:00,0.3131990134716034,0.3151929974555969,0.2894209921360016,0.28955501317977905,81119,0.0,0.0
2022-04-06 00:00:00+00:00,0.28926798701286316,0.28926798701286316,0.26060500741004944,0.2695299983024597,99828,0.0,0.0
2022-04-07 00:00:00+00:00,0.26952800154685974,0.2878369987010956,0.2628740072250366,0.2757500112056732,95236,0.0,0.0
2022-04-08 00:00:00+00:00,0.2754470109939575,0.2761920094490051,0.23346899449825287,0.25588399171829224,111859,0.0,0.0
2022-04-09 00:00:00+00:00,0.25588300824165344,0.2572700083255768,0.2410220056772232,0.24103699624538422,39367,0.0,0.0
2022-04-10 00:00:00+00:00,0.24103200435638428,0.264506995677948,0.23633399605751038,0.25627198815345764,47083,0.0,0.0
2022-04-11 00:00:00+00:00,0.25627401471138,0.26899200677871704,0.2490220069885254,0.2572390139102936,50650,0.0,0.0
2022-04-12 00:00:00+00:00,0.2572390139102936,0.270702987909317,0.25722500681877136,0.26029300689697266,86639,0.0,0.0
2022-04-13 00:00:00+00:00,0.26029500365257263,0.27969101071357727,0.2565799951553345,0.2719550132751465,60485,0.0,0.0
2022-04-14 00:00:00+00:00,0.2718130052089691,0.2936689853668213,0.27144598960876465,0.2916260063648224,104477,0.0,0.0
2022-04-15 00:00:00+00:00,0.2916240096092224,0.3034290075302124,0.2905369997024536,0.2941719889640808,100654,0.0,0.0
2022-04-16 00:00:00+00:00,0.2941719889640808,0.29866600036621094,0.26327699422836304,0.2936820089817047,102858,0.0,0.0
2022-04-17 00:00:00+00:00,0.29368001222610474,0.2936899960041046,0.25992199778556824,0.260329008102417,72633,0.0,0.0
