,MSE,MAE,RMSE,MAPE,R2
0,0.0003834007185924306,0.014849316510756806,0.019580620996087705,0.06513783863176295,0.8546746383897593
1,9.314918031387552e-05,0.006628243389602085,0.009651382300679811,0.035344756733360086,0.7787487004318263
2,0.0007945128162497256,0.022335316088045783,0.028187103722265003,0.06378813861355613,0.8597963901705741
3,0.0006663581173742168,0.01768912151462125,0.025813913251853483,0.05039127822055442,0.7308896393262028
4,0.0002241779504761889,0.01038064807796259,0.014972573275031547,0.029063861360790342,-0.1731943046142137
5,0.00025962700061902747,0.012529479100386308,0.016112945125551302,0.03424644679633717,0.7870678890465108
6,0.00021239058141450497,0.011473482467738163,0.01457362622735004,0.04199588067648372,0.5976924397847032
7,8.827765108947457e-05,0.006997088555674395,0.009395618717757473,0.03245353295533414,0.911281010700629
8,0.0003325483788915308,0.0140443823540454,0.018235909050319667,0.05907237157539661,0.6092154636242255
9,9.046298981245917e-05,0.007100737767768908,0.009511203384033965,0.02907391596094095,0.68463022749828
10,0.00010506748145262248,0.00789349116297563,0.010250242994808586,0.03571894229851067,0.8226075803986675
11,0.00013428077365195746,0.008178607671854129,0.011587958131265294,0.06716744294055668,0.869831195089927
Mean,0.0002820211366615012,0.01167499288845262,0.01565609143141699,0.04528786723029866,0.6944367391539243
