TIMESTAMP,HTA_OPEN_PRICE_USD,HTA_HIGH_PRICE_USD,HTA_LOW_PRICE_USD,HTA_CLOSE_PRICE_USD,HTA_VOLUME_USD,HTA_DIVIDENDS_USD,HTA_STOCK_SPLITS_USD
2020-03-24 00:00:00+00:00,0.0008500000112690032,0.010091000236570835,0.0008290000259876251,0.0060629998333752155,870,0.0,0.0
2020-03-25 00:00:00+00:00,0.006060000043362379,0.011367999948561192,0.0023930000606924295,0.006676000077277422,2271,0.0,0.0
2020-03-26 00:00:00+00:00,0.006676000077277422,0.009352000430226326,0.0025140000507235527,0.0032210000790655613,15,0.0,0.0
2020-03-27 00:00:00+00:00,0.0032210000790655613,0.009448000229895115,0.0030129998922348022,0.0031030001118779182,1416,0.0,0.0
2020-03-28 00:00:00+00:00,0.0031049998942762613,0.00812000036239624,0.002848000032827258,0.0028699999675154686,1011,0.0,0.0
2020-03-29 00:00:00+00:00,0.002870999975129962,0.002870999975129962,0.002658999990671873,0.00266100000590086,3,0.0,0.0
2020-03-30 00:00:00+00:00,0.0026579999830573797,0.007065999787300825,0.002455000067129731,0.007017999887466431,1202,0.0,0.0
2020-03-31 00:00:00+00:00,0.006994000170379877,0.010626000352203846,0.0024530000519007444,0.003091000020503998,1857,0.0,0.0
2020-04-01 00:00:00+00:00,0.003089000005275011,0.005584999918937683,0.002524999901652336,0.0033179998863488436,841,0.0,0.0
2020-04-02 00:00:00+00:00,0.003317000111564994,0.005423000082373619,0.002919000107795,0.003131000092253089,916,0.0,0.0
2020-04-03 00:00:00+00:00,0.0031300000846385956,0.004776000045239925,0.0027310000732541084,0.002896999940276146,792,0.0,0.0
2020-04-04 00:00:00+00:00,0.0028959999326616526,0.004062000196427107,0.0028210000600665808,0.0030219999607652426,1030,0.0,0.0
2020-04-05 00:00:00+00:00,0.0030239999759942293,0.0030300000216811895,0.002346999943256378,0.002377999946475029,65,0.0,0.0
2020-04-06 00:00:00+00:00,0.0023769999388605356,0.003197999903932214,0.0019239999819546938,0.002901999978348613,758,0.0,0.0
2020-04-07 00:00:00+00:00,0.0029100000392645597,0.0038219999987632036,0.0018139999592676759,0.0018649999983608723,725,0.0,0.0
2020-04-08 00:00:00+00:00,0.001863999990746379,0.005235999822616577,0.0018579999450594187,0.0020520000252872705,808,0.0,0.0
2020-04-09 00:00:00+00:00,0.0020520000252872705,0.0029200001154094934,0.0020490000024437904,0.002263000002130866,731,0.0,0.0
2020-04-10 00:00:00+00:00,0.0022619999945163727,0.002280999906361103,0.0019120000069960952,0.001921999966725707,568,0.0,0.0
2020-04-11 00:00:00+00:00,0.001921999966725707,0.0023380001075565815,0.001896000001579523,0.0019180000526830554,675,0.0,0.0
2020-04-12 00:00:00+00:00,0.0019180000526830554,0.0023399998899549246,0.0017679999582469463,0.001879999996162951,531,0.0,0.0
2020-04-13 00:00:00+00:00,0.0018779999809339643,0.0018779999809339643,0.0016880000475794077,0.0017089999746531248,436,0.0,0.0
2020-04-14 00:00:00+00:00,0.0017099999822676182,0.0019280000124126673,0.0016329999780282378,0.0016420000465586782,412,0.0,0.0
2020-04-15 00:00:00+00:00,0.0016400000313296914,0.001661999966017902,0.0015239999629557133,0.0015259999781847,1,0.0,0.0
2020-04-16 00:00:00+00:00,0.0015259999781847,0.0027759999502450228,0.0015140000032261014,0.0019199999514967203,439,0.0,0.0
2020-04-17 00:00:00+00:00,0.0019209999591112137,0.0026950000319629908,0.0019000000320374966,0.001914000022225082,589,0.0,0.0
2020-04-18 00:00:00+00:00,0.001914000022225082,0.004414000082761049,0.0019130000146105886,0.0021019999403506517,621,0.0,0.0
2020-04-19 00:00:00+00:00,0.0021009999327361584,0.002167999977245927,0.0019320000428706408,0.0020800000056624413,526,0.0,0.0
2020-04-20 00:00:00+00:00,0.0020800000056624413,0.003350999904796481,0.001993000041693449,0.0023380001075565815,888,0.0,0.0
2020-04-21 00:00:00+00:00,0.002337000099942088,0.0024770000018179417,0.0019229999743402004,0.0019229999743402004,569,0.0,0.0
2020-04-22 00:00:00+00:00,0.0019229999743402004,0.002274000085890293,0.0016029999824240804,0.0017760000191628933,551,0.0,0.0
2020-04-23 00:00:00+00:00,0.0017760000191628933,0.002239000052213669,0.0017679999582469463,0.0018550000386312604,536,0.0,0.0
2020-04-24 00:00:00+00:00,0.0018550000386312604,0.0022640000097453594,0.0016580000519752502,0.0016599999507889152,547,0.0,0.0
2020-04-25 00:00:00+00:00,0.0016599999507889152,0.0022770001087337732,0.00165200000628829,0.0016639999812468886,525,0.0,0.0
2020-04-26 00:00:00+00:00,0.0016639999812468886,0.002078999998047948,0.0016599999507889152,0.0016870000399649143,497,0.0,0.0
2020-04-27 00:00:00+00:00,0.0016899999463930726,0.0023169999476522207,0.0016870000399649143,0.0019470000406727195,509,0.0,0.0
2020-04-28 00:00:00+00:00,0.0019470000406727195,0.002177000045776367,0.0017059999518096447,0.0017160000279545784,519,0.0,0.0
2020-04-29 00:00:00+00:00,0.001715000020340085,0.0024309998843818903,0.0017109999898821115,0.001934999949298799,777,0.0,0.0
2020-04-30 00:00:00+00:00,0.0019330000504851341,0.002076999982818961,0.0017920000245794654,0.0018159999744966626,2,0.0,0.0
2020-05-01 00:00:00+00:00,0.0018159999744966626,0.00241199997253716,0.0018159999744966626,0.0018619999755173922,572,0.0,0.0
