TIMESTAMP,MRHB_OPEN_PRICE_USD,MRHB_HIGH_PRICE_USD,MRHB_LOW_PRICE_USD,MRHB_CLOSE_PRICE_USD,MRHB_VOLUME_USD,MRHB_DIVIDENDS_USD,MRHB_STOCK_SPLITS_USD
2021-12-27 00:00:00+00:00,0.04098600149154663,0.04566999897360802,0.03494400158524513,0.04487000033259392,910866,0.0,0.0
2021-12-28 00:00:00+00:00,0.044881999492645264,0.04709300026297569,0.04185599833726883,0.04539100080728531,1812404,0.0,0.0
2021-12-29 00:00:00+00:00,0.0453840009868145,0.05409500002861023,0.043733999133110046,0.05247199907898903,1629374,0.0,0.0
2021-12-30 00:00:00+00:00,0.05247500166296959,0.09914200007915497,0.05247500166296959,0.09914200007915497,1751233,0.0,0.0
2021-12-31 00:00:00+00:00,0.0991469994187355,0.14326800405979156,0.09908699989318848,0.13759300112724304,2619215,0.0,0.0
2022-01-01 00:00:00+00:00,0.13757899403572083,0.13757899403572083,0.10004600137472153,0.10738199949264526,2389358,0.0,0.0
2022-01-02 00:00:00+00:00,0.10738100111484528,0.111845001578331,0.10510600358247757,0.10777299851179123,1546627,0.0,0.0
2022-01-03 00:00:00+00:00,0.10777200013399124,0.12495400011539459,0.10709100216627121,0.124440997838974,1249819,0.0,0.0
2022-01-04 00:00:00+00:00,0.12443999946117401,0.14289699494838715,0.12156499922275543,0.13942299783229828,1406977,0.0,0.0
2022-01-05 00:00:00+00:00,0.1394219994544983,0.1394219994544983,0.12687399983406067,0.12688200175762177,1392030,0.0,0.0
2022-01-06 00:00:00+00:00,0.12688200175762177,0.13468000292778015,0.12161099910736084,0.1335580050945282,1187038,0.0,0.0
2022-01-07 00:00:00+00:00,0.1335580050945282,0.1350329965353012,0.12915100157260895,0.12941999733448029,1197076,0.0,0.0
2022-01-08 00:00:00+00:00,0.12942099571228027,0.1310659945011139,0.12518100440502167,0.12551599740982056,1080431,0.0,0.0
2022-01-09 00:00:00+00:00,0.12551599740982056,0.12962700426578522,0.1252010017633438,0.12558700144290924,1082915,0.0,0.0
2022-01-10 00:00:00+00:00,0.12558700144290924,0.1269969940185547,0.10916099697351456,0.11025399714708328,1203033,0.0,0.0
2022-01-11 00:00:00+00:00,0.11025399714708328,0.11365099996328354,0.1102209985256195,0.11293099820613861,1075577,0.0,0.0
2022-01-12 00:00:00+00:00,0.1129319965839386,0.11325100064277649,0.11076299846172333,0.11181700229644775,988542,0.0,0.0
2022-01-13 00:00:00+00:00,0.11181700229644775,0.11437799781560898,0.11088100075721741,0.113257996737957,1807496,0.0,0.0
2022-01-14 00:00:00+00:00,0.11325900256633759,0.11476899683475494,0.11170200258493423,0.11262299865484238,1301252,0.0,0.0
