TIMESTAMP,DGB_CLOSE_PRICE_USD,DGB_OPEN_PRICE_USD,DGB_HIGH_PRICE_USD,DGB_LOW_PRICE_USD
2017-08-19,0.001661,0.001653,0.001743,0.001569
2017-08-20,0.001682,0.001661,0.001725,0.001593
2017-08-21,0.001687,0.001682,0.001745,0.001629
2017-08-22,0.001699,0.001687,0.001745,0.001498
2017-08-23,0.001702,0.001699,0.001784,0.00164
2017-08-24,0.001805,0.001702,0.001823,0.001661
2017-08-25,0.001724,0.001805,0.001844,0.00169
2017-08-26,0.001752,0.001724,0.001799,0.001644
2017-08-27,0.001755,0.001752,0.001808,0.00171
2017-08-28,0.001794,0.001755,0.00184,0.001703
2017-08-29,0.001891,0.001794,0.00195,0.001777
2017-08-30,0.002119,0.001891,0.002333,0.001777
2017-08-31,0.0021,0.002119,0.00223,0.001963
2017-09-01,0.002492,0.0021,0.0025,0.002048
2017-09-02,0.002178,0.002492,0.002853,0.002117
2017-09-03,0.00216,0.002178,0.002451,0.002089
2017-09-04,0.001879,0.00216,0.00218,0.001837
2017-09-05,0.002049,0.001879,0.00206,0.001708
2017-09-06,0.002031,0.002049,0.002085,0.0019
2017-09-07,0.002,0.002031,0.002098,0.001954
2017-09-08,0.0018,0.002,0.002042,0.001713
2017-09-09,0.001728,0.0018,0.001872,0.001672
2017-09-10,0.001544,0.001728,0.001738,0.0014
2017-09-11,0.001522,0.001544,0.001596,0.00147
2017-09-12,0.001493,0.001522,0.00169,0.001457
2017-09-13,0.001404,0.001493,0.001507,0.001299
2017-09-14,0.000953,0.001404,0.001489,0.00095
2017-09-15,0.000965,0.000953,0.001036,0.000669
2017-09-16,0.000914,0.000965,0.000995,0.00081
2017-09-17,0.000865,0.000914,0.000918,0.000786
2017-09-18,0.00094,0.000865,0.00099,0.000865
2017-09-19,0.000876,0.00094,0.000969,0.00084
2017-09-20,0.000838,0.000876,0.000921,0.000815
2017-09-21,0.000776,0.000838,0.000848,0.000717
2017-09-22,0.000774,0.000776,0.000793,0.00069
2017-09-23,0.000944,0.000774,0.000965,0.000757
2017-09-24,0.00089,0.000944,0.00099,0.000853
2017-09-25,0.001146,0.00089,0.001229,0.000881
2017-09-26,0.00115,0.001146,0.001202,0.001045
2017-09-27,0.001159,0.00115,0.001283,0.001123
2017-09-28,0.001109,0.001159,0.001239,0.001061
2017-09-29,0.001089,0.001109,0.001121,0.000988
2017-09-30,0.001168,0.001089,0.001171,0.001084
2017-10-01,0.001076,0.001168,0.001169,0.0009
2017-10-02,0.001051,0.001076,0.001112,0.001042
2017-10-03,0.001023,0.001051,0.001077,0.00099
2017-10-04,0.001014,0.001023,0.001098,0.001004
2017-10-05,0.001007,0.001014,0.001033,0.000958
2017-10-06,0.001024,0.001007,0.001046,0.000979
2017-10-07,0.001042,0.001024,0.001048,0.000999
2017-10-08,0.00106,0.001042,0.001071,0.001035
2017-10-09,0.000976,0.00106,0.00106,0.000961
2017-10-10,0.000999,0.000976,0.001027,0.000956
2017-10-11,0.001036,0.000999,0.00105,0.000988
2017-10-12,0.01,0.0129,0.0129,0.009
2017-10-13,0.0087,0.01,0.0129,0.0087
2017-10-14,0.0095,0.0087,0.0119,0.0087
2017-10-15,0.0091,0.0095,0.011,0.009
2017-10-16,0.0084,0.0091,0.0126,0.0078
2017-10-17,0.011,0.0084,0.011,0.0084
2017-10-18,0.0091,0.011,0.011,0.0089
2017-10-19,0.0092,0.0091,0.0114,0.0091
2017-10-20,0.0087,0.0092,0.0114,0.0087
2017-10-21,0.0109,0.0087,0.0109,0.0081
2017-10-22,0.0109,0.0109,0.0109,0.0075
2017-10-23,0.0083,0.0109,0.1,0.0066
2017-10-24,0.01,0.0083,0.018,0.0081
2017-10-25,0.0083,0.01,0.0132,0.0083
2017-10-26,0.0105,0.0083,0.0118,0.0083
2017-10-27,0.01,0.0105,0.0105,0.0085
2017-10-28,0.0096,0.01,0.01,0.0092
2017-10-29,0.0094,0.0096,0.0096,0.0083
2017-10-30,0.0091,0.0094,0.0095,0.009
2017-10-31,0.0078,0.0091,0.01,0.0078
2017-11-01,0.009,0.0078,0.0093,0.007
2017-11-02,0.009,0.009,0.009,0.0075
2017-11-03,0.0086,0.009,0.009,0.0071
2017-11-04,0.0073,0.0086,0.0094,0.0071
2017-11-05,0.0071,0.0073,0.0094,0.0071
2017-11-06,0.0091,0.0071,0.0093,0.0071
2017-11-07,0.0089,0.0091,0.0105,0.0076
2017-11-08,0.0092,0.0089,0.0109,0.0087
2017-11-09,0.0104,0.0092,0.016,0.0092
2017-11-10,0.0088,0.0104,0.0139,0.0088
2017-11-11,0.0082,0.0088,0.012,0.0077
2017-11-12,0.0078,0.0082,0.0098,0.0072
2017-11-13,0.0085,0.0078,0.0089,0.0077
2017-11-14,0.0117,0.0085,0.0117,0.0084
2017-11-15,0.0086,0.0117,0.0117,0.0084
2017-11-16,0.0096,0.0086,0.0098,0.0085
2017-11-17,0.0086,0.0096,0.011,0.0085
2017-11-18,0.0091,0.0086,0.0096,0.0085
2017-11-19,0.009,0.0091,0.0098,0.0082
2017-11-20,0.0093,0.009,0.01,0.0087
2017-11-21,0.0088,0.0093,0.0102,0.0078
2017-11-22,0.0095,0.0088,0.012,0.0086
2017-11-23,0.009,0.0095,0.0114,0.0085
2017-11-24,0.0106,0.009,0.0113,0.0087
2017-11-25,0.0101,0.0106,0.0115,0.0098
2017-11-26,0.0112,0.0101,0.0113,0.0098
2017-11-27,0.012,0.0112,0.012,0.0091
2017-11-28,0.013,0.012,0.013,0.0117
2017-11-29,0.0106,0.013,0.0154,0.0093
2017-11-30,0.0112,0.0106,0.0139,0.0098
2017-12-01,0.012,0.0112,0.012,0.0109
2017-12-02,0.0121,0.012,0.014,0.012
2017-12-03,0.0121,0.0121,0.0155,0.0121
2017-12-04,0.0178,0.0121,0.018,0.0121
2017-12-05,0.0154,0.0178,0.0185,0.0152
2017-12-06,0.0151,0.0154,0.0173,0.0141
2017-12-07,0.0158,0.0151,0.0169,0.0146
2017-12-08,0.0148,0.0158,0.016,0.0126
2017-12-09,0.014,0.0148,0.0153,0.0127
2017-12-10,0.0136,0.014,0.014,0.012
2017-12-11,0.0146,0.0136,0.015,0.012
2017-12-12,0.0142,0.0146,0.0149,0.0122
2017-12-13,0.0138,0.0142,0.0166,0.0135
2017-12-14,0.023,0.0138,0.0369,0.0138
2017-12-15,0.0203,0.023,0.0235,0.0174
2017-12-16,0.0318,0.0203,0.0318,0.0203
2017-12-17,0.0355,0.0318,0.09,0.0292
2017-12-18,0.0378,0.0355,0.0659,0.03
2017-12-19,0.0433,0.0378,0.055,0.0354
2017-12-20,0.0514,0.0433,0.064,0.03
2017-12-21,0.0486,0.0514,0.065,0.0426
2017-12-22,0.0415,0.0486,0.0513,0.03
2017-12-23,0.074,0.0415,0.0999,0.0403
2017-12-24,0.0839,0.074,0.0891,0.057
2017-12-25,0.065,0.0839,0.096,0.0614
2017-12-26,0.0665,0.065,0.0739,0.0612
2017-12-27,0.077,0.0665,0.0794,0.0665
2017-12-28,0.068,0.077,0.0784,0.0561
2017-12-29,0.0663,0.068,0.08,0.06
2017-12-30,0.067,0.0663,0.0712,0.0516
2017-12-31,0.0686,0.067,0.075,0.0621
2018-01-01,0.0707,0.0686,0.0739,0.063
2018-01-02,0.067,0.0707,0.0739,0.063
2018-01-03,0.0801,0.067,0.0838,0.0628
2018-01-04,0.1093,0.0801,0.125,0.0652
2018-01-05,0.118,0.1093,0.1339,0.1
2018-01-06,0.1365,0.118,0.15,0.1101
2018-01-07,0.1274,0.1365,0.145,0.115
2018-01-08,0.1143,0.1274,0.1316,0.0925
2018-01-09,0.1132,0.1143,0.1339,0.1042
2018-01-10,0.1099,0.1132,0.13,0.0901
2018-01-11,0.0954,0.1099,0.1139,0.0901
2018-01-12,0.102,0.0954,0.105,0.087
2018-01-13,0.0997,0.102,0.11,0.0988
2018-01-14,0.093,0.0997,0.1046,0.0856
2018-01-15,0.085,0.093,0.102,0.085
2018-01-16,0.0596,0.085,0.0887,0.05
2018-01-17,0.0616,0.0596,0.0698,0.0436
2018-01-18,0.0624,0.0623,0.0732,0.0542
2018-01-19,0.062,0.0624,0.0699,0.056
2018-01-20,0.0681,0.062,0.075,0.059
2018-01-21,0.0543,0.0681,0.071,0.0527
2018-01-22,0.0521,0.0543,0.0616,0.0455
2018-01-23,0.056,0.0521,0.0628,0.0468
2018-01-24,0.06,0.0549,0.064,0.0532
2018-01-25,0.0566,0.06,0.0614,0.0533
2018-01-26,0.0545,0.0566,0.0587,0.0496
2018-01-27,0.0604,0.0545,0.062,0.0532
2018-01-28,0.067,0.0604,0.069,0.0589
2018-01-29,0.0621,0.067,0.0692,0.0602
2018-01-30,0.0535,0.0621,0.0648,0.0475
2018-01-31,0.0545,0.0535,0.0552,0.046
2018-02-01,0.0455,0.0545,0.0545,0.0395
2018-02-02,0.042621,0.045325,0.045756,0.032884
2018-02-03,0.042816,0.042621,0.046488,0.037529
2018-02-04,0.036241,0.042816,0.043815,0.03504
2018-02-05,0.027001,0.036241,0.037575,0.025874
2018-02-06,0.032499,0.027001,0.032574,0.022292
2018-02-07,0.030356,0.032499,0.035601,0.029033
2018-02-08,0.033575,0.030356,0.035435,0.029889
2018-02-09,0.038477,0.033575,0.039952,0.030833
2018-02-10,0.035749,0.038477,0.042025,0.033802
2018-02-11,0.0332,0.035749,0.036749,0.031465
2018-02-12,0.036968,0.0332,0.03739,0.032951
2018-02-13,0.035375,0.036968,0.038768,0.034711
2018-02-14,0.042656,0.035375,0.043685,0.034684
2018-02-15,0.043904,0.042656,0.047125,0.04128
2018-02-16,0.043847,0.043904,0.045328,0.041369
2018-02-17,0.048639,0.043847,0.049413,0.0438
2018-02-18,0.043812,0.048639,0.049282,0.043392
2018-02-19,0.044169,0.043812,0.046584,0.043054
2018-02-20,0.041065,0.044169,0.045734,0.040364
2018-02-21,0.038221,0.041065,0.042287,0.036264
2018-02-22,0.033527,0.038221,0.040262,0.032337
2018-02-23,0.034827,0.033527,0.036138,0.031473
2018-02-24,0.031929,0.034827,0.036262,0.031157
2018-02-25,0.0341,0.031929,0.034352,0.031759
2018-02-26,0.035854,0.0341,0.036194,0.032827
2018-02-27,0.037126,0.035854,0.038133,0.034889
2018-02-28,0.032737,0.037126,0.037131,0.032737
2018-03-01,0.036836,0.032737,0.037779,0.032327
2018-03-02,0.037101,0.036836,0.038297,0.03465
2018-03-03,0.033782,0.037101,0.037583,0.033424
2018-03-04,0.035133,0.033782,0.036537,0.033728
2018-03-05,0.03607,0.035133,0.036858,0.034539
2018-03-06,0.031263,0.035912,0.035912,0.030223
2018-03-07,0.027399,0.031263,0.033165,0.026364
2018-03-08,0.027277,0.027399,0.032867,0.025937
2018-03-09,0.026425,0.027277,0.028148,0.02433
2018-03-10,0.024593,0.026425,0.027741,0.024593
2018-03-11,0.026281,0.024593,0.026997,0.023648
2018-03-12,0.028017,0.026281,0.030864,0.025634
2018-03-13,0.026013,0.028017,0.028686,0.02552
2018-03-14,0.023642,0.026013,0.02724,0.022697
2018-03-15,0.021283,0.023642,0.023908,0.020142
2018-03-16,0.022507,0.021283,0.023413,0.020935
2018-03-17,0.020487,0.022507,0.022507,0.0188
2018-03-18,0.020541,0.020487,0.020711,0.014133
2018-03-19,0.021301,0.020541,0.023592,0.018828
2018-03-20,0.024583,0.021301,0.028277,0.018501
2018-03-21,0.025246,0.024539,0.028016,0.022703
2018-03-22,0.023856,0.025246,0.025256,0.02294
2018-03-23,0.022964,0.023856,0.024138,0.021055
2018-03-24,0.022518,0.022964,0.023889,0.022451
2018-03-25,0.024664,0.022518,0.02518,0.022328
2018-03-26,0.022,0.024664,0.024882,0.020009
2018-03-27,0.021445,0.022,0.022499,0.021225
2018-03-28,0.021498,0.021445,0.023582,0.020499
2018-03-29,0.018587,0.021498,0.021562,0.018473
2018-03-30,0.017794,0.018587,0.019077,0.016213
2018-03-31,0.017811,0.017794,0.019286,0.017777
2018-04-01,0.017748,0.017811,0.01802,0.016152
2018-04-02,0.018006,0.017748,0.018614,0.017509
2018-04-03,0.020723,0.018006,0.020723,0.018006
2018-04-04,0.018426,0.020723,0.020723,0.01806
2018-04-05,0.018206,0.018426,0.018974,0.017821
2018-04-06,0.01728,0.018206,0.018582,0.01726
2018-04-07,0.018164,0.01728,0.019087,0.01728
2018-04-08,0.01875,0.018164,0.019042,0.017878
2018-04-09,0.018256,0.01875,0.020633,0.018093
2018-04-10,0.020384,0.018256,0.020384,0.018172
2018-04-11,0.023498,0.020384,0.024214,0.019383
2018-04-12,0.025734,0.023498,0.025738,0.020235
2018-04-13,0.028255,0.025734,0.037746,0.024286
2018-04-14,0.027909,0.028255,0.034686,0.027028
2018-04-15,0.030715,0.027909,0.035254,0.027408
2018-04-16,0.029476,0.030715,0.032849,0.02828
2018-04-17,0.029417,0.029476,0.031296,0.028365
2018-04-18,0.033845,0.029417,0.035684,0.029416
2018-04-19,0.033914,0.033845,0.037369,0.033098
2018-04-20,0.035257,0.033914,0.037178,0.032615
2018-04-21,0.033725,0.035257,0.037051,0.032307
2018-04-22,0.034769,0.033725,0.041539,0.032565
2018-04-23,0.034815,0.034769,0.035913,0.033434
2018-04-24,0.04,0.034815,0.04,0.034184
2018-04-25,0.035256,0.04,0.04,0.031517
2018-04-26,0.03978,0.035256,0.039898,0.032348
2018-04-27,0.044016,0.039806,0.047475,0.039213
2018-04-28,0.044435,0.044016,0.04846,0.040854
2018-04-29,0.04427,0.044435,0.045624,0.04159
2018-04-30,0.040095,0.04427,0.04427,0.03951
2018-05-01,0.043858,0.040095,0.044082,0.03854
2018-05-02,0.048292,0.043858,0.048939,0.042378
2018-05-03,0.047966,0.048292,0.049563,0.04591
2018-05-04,0.049304,0.047966,0.050862,0.046652
2018-05-05,0.04855,0.049304,0.054222,0.046798
2018-05-06,0.047153,0.048329,0.04859,0.040799
2018-05-07,0.044393,0.047153,0.047479,0.042285
2018-05-08,0.046125,0.045669,0.046583,0.043159
2018-05-09,0.048055,0.046125,0.049507,0.042658
2018-05-10,0.042342,0.048055,0.049674,0.042261
2018-05-11,0.036779,0.042342,0.04316,0.034884
2018-05-12,0.039803,0.036779,0.041135,0.033701
2018-05-13,0.044038,0.039803,0.044038,0.039372
2018-05-14,0.042146,0.044038,0.04417,0.039565
2018-05-15,0.039408,0.042146,0.042876,0.039243
2018-05-16,0.03715,0.039408,0.039408,0.036346
2018-05-17,0.033421,0.037149,0.038518,0.033421
2018-05-18,0.036083,0.033421,0.036152,0.032662
2018-05-19,0.036863,0.036083,0.038119,0.035091
2018-05-20,0.041005,0.036863,0.04116,0.034197
2018-05-21,0.040753,0.041005,0.048175,0.039993
2018-05-22,0.03774,0.040753,0.040753,0.037104
2018-05-23,0.035391,0.038056,0.038685,0.033592
2018-05-24,0.035726,0.035391,0.036242,0.033859
2018-05-25,0.034225,0.035439,0.036861,0.033954
2018-05-26,0.033784,0.034225,0.035094,0.033784
2018-05-27,0.032688,0.033784,0.033784,0.032511
2018-05-28,0.030352,0.03269,0.032926,0.030352
2018-05-29,0.032189,0.030352,0.033557,0.030271
2018-05-30,0.031355,0.032189,0.033319,0.030791
2018-05-31,0.032646,0.031355,0.033518,0.031292
2018-06-01,0.033216,0.032798,0.035128,0.032107
2018-06-02,0.034769,0.033216,0.035197,0.032719
2018-06-03,0.035667,0.034983,0.036307,0.034546
2018-06-04,0.033192,0.035655,0.035885,0.032829
2018-06-05,0.034443,0.033198,0.034547,0.032329
2018-06-06,0.034472,0.034443,0.035191,0.032767
2018-06-07,0.034257,0.034436,0.035835,0.034155
2018-06-08,0.035787,0.034257,0.036043,0.033295
2018-06-09,0.035054,0.035787,0.036117,0.033789
2018-06-10,0.028953,0.034147,0.034154,0.028403
2018-06-11,0.031304,0.028953,0.031418,0.028726
2018-06-12,0.024484,0.031131,0.033291,0.023459
2018-06-13,0.023434,0.024484,0.026163,0.022835
2018-06-14,0.025635,0.023386,0.025973,0.023386
2018-06-15,0.023562,0.025579,0.025659,0.023562
2018-06-16,0.02362,0.023669,0.024323,0.021393
2018-06-17,0.023401,0.023623,0.026689,0.022992
2018-06-18,0.024338,0.0234,0.024811,0.02251
2018-06-19,0.024898,0.02435,0.025539,0.023462
2018-06-20,0.019853,0.025127,0.025127,0.018868
2018-06-21,0.020741,0.019853,0.021444,0.018361
2018-06-22,0.01876,0.020741,0.021137,0.01876
2018-06-23,0.020428,0.018839,0.02139,0.018648
2018-06-24,0.02013,0.020425,0.020459,0.01748
2018-06-25,0.020701,0.020101,0.020718,0.019224
2018-06-26,0.01992,0.020701,0.020816,0.019534
2018-06-27,0.021345,0.019855,0.021482,0.017568
2018-06-28,0.021511,0.021343,0.024783,0.02134
2018-06-29,0.024677,0.021612,0.024773,0.021164
2018-06-30,0.024873,0.024455,0.026235,0.024455
2018-07-01,0.024735,0.024871,0.024886,0.02362
2018-07-02,0.024987,0.024737,0.025151,0.022122
2018-07-03,0.024749,0.024987,0.025872,0.02375
2018-07-04,0.02393,0.024749,0.025269,0.023809
2018-07-05,0.024398,0.02393,0.024722,0.023091
2018-07-06,0.02738,0.024398,0.032429,0.024003
2018-07-07,0.031913,0.02738,0.03235,0.024446
2018-07-08,0.041279,0.031913,0.042545,0.030781
2018-07-09,0.041276,0.041279,0.047207,0.040569
2018-07-10,0.037372,0.041276,0.042432,0.033677
2018-07-11,0.039811,0.037372,0.041149,0.037368
2018-07-12,0.038532,0.039811,0.04042,0.037465
2018-07-13,0.037,0.038532,0.040958,0.037
2018-07-14,0.033754,0.037,0.040266,0.033646
2018-07-15,0.037587,0.033754,0.038573,0.032248
2018-07-16,0.039762,0.037587,0.040324,0.037212
2018-07-17,0.043762,0.039762,0.044935,0.038232
2018-07-18,0.04253,0.043762,0.045383,0.040425
2018-07-19,0.050053,0.04253,0.053115,0.041096
2018-07-20,0.042362,0.050053,0.057093,0.042059
2018-07-21,0.043899,0.042363,0.045189,0.041606
2018-07-22,0.045989,0.043899,0.046763,0.043422
2018-07-23,0.046715,0.045989,0.049429,0.040135
2018-07-24,0.046647,0.046715,0.049226,0.044926
2018-07-25,0.045047,0.046647,0.047682,0.042079
2018-07-26,0.040793,0.045047,0.04587,0.039184
2018-07-27,0.043764,0.040793,0.04419,0.039561
2018-07-28,0.043527,0.043764,0.044197,0.042607
2018-07-29,0.041149,0.043527,0.044263,0.041149
2018-07-30,0.04137,0.041149,0.041618,0.039349
2018-07-31,0.037142,0.04137,0.04137,0.035611
2018-08-01,0.036207,0.037142,0.038224,0.034893
2018-08-02,0.035565,0.036207,0.038674,0.035299
2018-08-03,0.033871,0.035565,0.035568,0.032309
2018-08-04,0.032397,0.033871,0.034831,0.031736
2018-08-05,0.033908,0.032397,0.034013,0.031801
2018-08-06,0.032614,0.033908,0.03495,0.032373
2018-08-07,0.030597,0.032614,0.03356,0.030294
2018-08-08,0.02801,0.030597,0.030598,0.026676
2018-08-09,0.028869,0.02801,0.029188,0.025752
2018-08-10,0.026518,0.028869,0.029014,0.025984
2018-08-11,0.026556,0.026518,0.027108,0.024687
2018-08-12,0.027017,0.026556,0.027571,0.026024
2018-08-13,0.024605,0.027017,0.027372,0.024407
2018-08-14,0.022176,0.024605,0.024605,0.020815
2018-08-15,0.024468,0.022176,0.028401,0.022176
2018-08-16,0.02438,0.024468,0.0251,0.02337
2018-08-17,0.028313,0.02438,0.028608,0.02438
2018-08-18,0.026263,0.028313,0.028619,0.024874
2018-08-19,0.026103,0.026263,0.027169,0.024871
2018-08-20,0.024162,0.026103,0.026732,0.024161
2018-08-21,0.024632,0.024162,0.025495,0.024083
2018-08-22,0.023371,0.024632,0.026728,0.022828
2018-08-23,0.025322,0.023371,0.025441,0.022996
2018-08-24,0.026167,0.025322,0.026193,0.02463
2018-08-25,0.026127,0.026167,0.026574,0.025672
2018-08-26,0.025551,0.026127,0.026151,0.024608
2018-08-27,0.027736,0.025551,0.028931,0.025264
2018-08-28,0.02926,0.027736,0.030281,0.027736
2018-08-29,0.029432,0.02926,0.029736,0.02794
2018-08-30,0.029207,0.029432,0.029744,0.027302
2018-08-31,0.030386,0.029207,0.030777,0.028681
2018-09-01,0.032295,0.030386,0.034017,0.030386
2018-09-02,0.032058,0.032295,0.03296,0.031035
2018-09-03,0.031935,0.032058,0.032118,0.029981
2018-09-04,0.031933,0.031935,0.032641,0.031236
2018-09-05,0.026182,0.031933,0.032153,0.026182
2018-09-06,0.025933,0.026182,0.026736,0.024854
2018-09-07,0.024333,0.025933,0.026843,0.024156
2018-09-08,0.024081,0.024333,0.02527,0.022855
2018-09-09,0.024188,0.024081,0.024895,0.023206
2018-09-10,0.023624,0.024188,0.024188,0.023069
2018-09-11,0.022966,0.023624,0.023853,0.022207
2018-09-12,0.022498,0.022966,0.022966,0.020553
2018-09-13,0.025012,0.022498,0.025012,0.021735
2018-09-14,0.025171,0.025012,0.025916,0.024121
2018-09-15,0.025821,0.025171,0.025822,0.02464
2018-09-16,0.025589,0.025821,0.025823,0.024305
2018-09-17,0.023819,0.025589,0.025633,0.023574
2018-09-18,0.02482,0.023819,0.024825,0.023819
2018-09-19,0.025412,0.02482,0.02562,0.024114
2018-09-20,0.024907,0.025412,0.025499,0.023874
2018-09-21,0.026414,0.024907,0.027008,0.024447
2018-09-22,0.025284,0.026414,0.026498,0.024761
2018-09-23,0.026077,0.025284,0.026204,0.025049
2018-09-24,0.024735,0.026077,0.026246,0.024735
2018-09-25,0.023517,0.024735,0.024735,0.022299
2018-09-26,0.023819,0.023517,0.024392,0.023517
2018-09-27,0.025671,0.023819,0.025693,0.023755
2018-09-28,0.024861,0.025671,0.025671,0.024768
2018-09-29,0.025173,0.024861,0.025221,0.024041
2018-09-30,0.024533,0.025173,0.025173,0.024465
2018-10-01,0.024281,0.024533,0.024813,0.024133
2018-10-02,0.024704,0.024281,0.0248,0.024106
2018-10-03,0.023876,0.024704,0.024705,0.023855
2018-10-04,0.024535,0.023876,0.024536,0.023876
2018-10-05,0.026327,0.024535,0.026328,0.024439
2018-10-06,0.025095,0.026327,0.026327,0.02503
2018-10-07,0.0256,0.025095,0.025994,0.024799
2018-10-08,0.02599,0.0256,0.02599,0.024705
2018-10-09,0.02539,0.02599,0.02599,0.025247
2018-10-10,0.025379,0.02539,0.025482,0.024903
2018-10-11,0.02306,0.025379,0.025379,0.023023
2018-10-12,0.023301,0.02306,0.025695,0.022412
2018-10-13,0.023328,0.023301,0.023697,0.023225
2018-10-14,0.02355,0.023328,0.024197,0.023304
2018-10-15,0.025207,0.02355,0.027379,0.02337
2018-10-16,0.024489,0.025207,0.025325,0.024456
2018-10-17,0.024265,0.024489,0.024629,0.024059
2018-10-18,0.024002,0.024265,0.024287,0.023979
2018-10-19,0.023402,0.024001,0.024051,0.020126
2018-10-20,0.023661,0.023402,0.024458,0.023401
2018-10-21,0.023922,0.023661,0.024022,0.023613
2018-10-22,0.02311,0.023922,0.023922,0.022737
2018-10-23,0.022175,0.02311,0.02328,0.022174
2018-10-24,0.02302,0.022175,0.023091,0.022175
2018-10-25,0.023156,0.02302,0.023158,0.022432
2018-10-26,0.022851,0.023156,0.023281,0.022435
2018-10-27,0.023059,0.022851,0.02329,0.022457
2018-10-28,0.022642,0.023059,0.023059,0.022533
2018-10-29,0.021561,0.022642,0.022646,0.02111
2018-10-30,0.020709,0.021561,0.02174,0.020708
2018-10-31,0.021333,0.020709,0.021504,0.020411
2018-11-01,0.021192,0.021333,0.022946,0.020865
