TIMESTAMP,CHER_OPEN_PRICE_USD,CHER_HIGH_PRICE_USD,CHER_LOW_PRICE_USD,CHER_CLOSE_PRICE_USD,CHER_VOLUME_USD,CHER_DIVIDENDS_USD,CHER_STOCK_SPLITS_USD
2021-12-28 00:00:00+00:00,0.07492200285196304,0.15276500582695007,0.07486800104379654,0.11618199944496155,3335349,0.0,0.0
2021-12-29 00:00:00+00:00,0.11641500145196915,0.155690997838974,0.10800900310277939,0.12868399918079376,4957403,0.0,0.0
2021-12-30 00:00:00+00:00,0.1287589967250824,0.19410499930381775,0.1267780065536499,0.1829890012741089,3792246,0.0,0.0
2021-12-31 00:00:00+00:00,0.18322299420833588,0.40573298931121826,0.18322299420833588,0.37922999262809753,9966094,0.0,0.0
2022-01-01 00:00:00+00:00,0.379831999540329,0.50764000415802,0.35022100806236267,0.39587101340293884,16547658,0.0,0.0
2022-01-02 00:00:00+00:00,0.3958669900894165,0.4145579934120178,0.3044449985027313,0.34515899419784546,12199235,0.0,0.0
2022-01-03 00:00:00+00:00,0.34603598713874817,0.38915500044822693,0.3136250078678131,0.389041006565094,6799368,0.0,0.0
2022-01-04 00:00:00+00:00,0.38934099674224854,0.42265400290489197,0.3420470058917999,0.3576430082321167,6337901,0.0,0.0
2022-01-05 00:00:00+00:00,0.3576430082321167,0.3673180043697357,0.2961460053920746,0.3220059871673584,5164797,0.0,0.0
2022-01-06 00:00:00+00:00,0.3220070004463196,0.3250040113925934,0.2362940013408661,0.28258800506591797,4980758,0.0,0.0
2022-01-07 00:00:00+00:00,0.2815900146961212,0.28358298540115356,0.20382000505924225,0.22495900094509125,4010904,0.0,0.0
2022-01-08 00:00:00+00:00,0.2249619960784912,0.24955199658870697,0.19512400031089783,0.20991399884223938,2629976,0.0,0.0
2022-01-09 00:00:00+00:00,0.21005100011825562,0.3089520037174225,0.20115600526332855,0.265392005443573,3650980,0.0,0.0
2022-01-10 00:00:00+00:00,0.2653909921646118,0.28587600588798523,0.23671899735927582,0.2834790050983429,4487201,0.0,0.0
2022-01-11 00:00:00+00:00,0.28348100185394287,0.2837109863758087,0.24150000512599945,0.24596600234508514,2788891,0.0,0.0
2022-01-12 00:00:00+00:00,0.24596600234508514,0.24764899909496307,0.2027920037508011,0.21379399299621582,2101702,0.0,0.0
2022-01-13 00:00:00+00:00,0.21393300592899323,0.23448100686073303,0.2093150019645691,0.22075800597667694,2237310,0.0,0.0
2022-01-14 00:00:00+00:00,0.22075800597667694,0.22325499355793,0.20479699969291687,0.20714199542999268,1433717,0.0,0.0
2022-01-15 00:00:00+00:00,0.2071409970521927,0.21570000052452087,0.20664000511169434,0.20946800708770752,811486,0.0,0.0
