TIMESTAMP,IGUP_OPEN_PRICE_USD,IGUP_HIGH_PRICE_USD,IGUP_LOW_PRICE_USD,IGUP_CLOSE_PRICE_USD,IGUP_VOLUME_USD,IGUP_DIVIDENDS_USD,IGUP_STOCK_SPLITS_USD
2022-12-09 00:00:00+00:00,0.010222000069916248,0.011944999918341637,0.009279999881982803,0.009542999789118767,116146,0.0,0.0
2022-12-10 00:00:00+00:00,0.009538999758660793,0.034432001411914825,0.005896999966353178,0.026982000097632408,702147,0.0,0.0
2022-12-11 00:00:00+00:00,0.026982000097632408,0.04521400108933449,0.023468999192118645,0.03443000093102455,780892,0.0,0.0
2022-12-12 00:00:00+00:00,0.03443000093102455,0.04445800185203552,0.027824999764561653,0.03042300045490265,578974,0.0,0.0
2022-12-13 00:00:00+00:00,0.028819000348448753,0.029569000005722046,0.01670200005173683,0.02129100076854229,461486,0.0,0.0
2022-12-14 00:00:00+00:00,0.021320000290870667,0.03153099864721298,0.01930299960076809,0.02782999910414219,225356,0.0,0.0
2022-12-15 00:00:00+00:00,0.02782999910414219,0.0278329998254776,0.025683000683784485,0.02638399973511696,37367,0.0,0.0
2022-12-16 00:00:00+00:00,0.02638000063598156,0.02639099955558777,0.023818999528884888,0.023858999833464622,59554,0.0,0.0
2022-12-17 00:00:00+00:00,0.02386000007390976,0.02386000007390976,0.019874999299645424,0.020361000671982765,45375,0.0,0.0
2022-12-18 00:00:00+00:00,0.0204050000756979,0.02481899969279766,0.019943000748753548,0.022508999332785606,110719,0.0,0.0
2022-12-19 00:00:00+00:00,0.022508999332785606,0.022554999217391014,0.021011000499129295,0.02116999961435795,20540,0.0,0.0
2022-12-20 00:00:00+00:00,0.02116999961435795,0.023607999086380005,0.01942100003361702,0.020191000774502754,74256,0.0,0.0
2022-12-21 00:00:00+00:00,0.020212000235915184,0.021263999864459038,0.018001999706029892,0.019406000152230263,77317,0.0,0.0
2022-12-22 00:00:00+00:00,0.01942499913275242,0.019449999555945396,0.01800299994647503,0.018843999132514,35589,0.0,0.0
2022-12-23 00:00:00+00:00,0.018842000514268875,0.018928999081254005,0.017208000645041466,0.018108999356627464,60531,0.0,0.0
2022-12-24 00:00:00+00:00,0.01810700073838234,0.018737999722361565,0.017263000831007957,0.017649000510573387,69123,0.0,0.0
2022-12-25 00:00:00+00:00,0.017649000510573387,0.01924699917435646,0.017217999324202538,0.01865999959409237,65773,0.0,0.0
2022-12-26 00:00:00+00:00,0.018546000123023987,0.019625000655651093,0.017869999632239342,0.018316999077796936,94831,0.0,0.0
2022-12-27 00:00:00+00:00,0.018314000219106674,0.019898999482393265,0.017687000334262848,0.019648000597953796,93996,0.0,0.0
2022-12-28 00:00:00+00:00,0.019666999578475952,0.02163499966263771,0.01749200001358986,0.018086999654769897,182912,0.0,0.0
2022-12-29 00:00:00+00:00,0.018086999654769897,0.01947999931871891,0.015444000251591206,0.017911000177264214,319560,0.0,0.0
2022-12-30 00:00:00+00:00,0.017911000177264214,0.018146999180316925,0.016940999776124954,0.01759199984371662,113500,0.0,0.0
2022-12-31 00:00:00+00:00,0.017597999423742294,0.017827000468969345,0.01671300083398819,0.017052000388503075,107056,0.0,0.0
2023-01-01 00:00:00+00:00,0.017052000388503075,0.01708099991083145,0.016776999458670616,0.017047999426722527,65099,0.0,0.0
2023-01-02 00:00:00+00:00,0.017047999426722527,0.017145000398159027,0.016858000308275223,0.01694300025701523,59706,0.0,0.0
2023-01-03 00:00:00+00:00,0.01694300025701523,0.018022999167442322,0.01680999994277954,0.017753999680280685,108522,0.0,0.0
2023-01-04 00:00:00+00:00,0.017753999680280685,0.017753999680280685,0.01676199957728386,0.0169489998370409,83386,0.0,0.0
2023-01-05 00:00:00+00:00,0.016959000378847122,0.017396999523043633,0.01669199950993061,0.017324000597000122,92063,0.0,0.0
2023-01-06 00:00:00+00:00,0.017325999215245247,0.01795000024139881,0.0171509999781847,0.01728300005197525,203078,0.0,0.0
2023-01-07 00:00:00+00:00,0.01729400083422661,0.01751299947500229,0.017162999138236046,0.01742899976670742,102583,0.0,0.0
2023-01-08 00:00:00+00:00,0.017424000427126884,0.01773199997842312,0.016913000494241714,0.017086999490857124,125275,0.0,0.0
2023-01-09 00:00:00+00:00,0.017083000391721725,0.01793600060045719,0.016493000090122223,0.017020000144839287,149642,0.0,0.0
2023-01-10 00:00:00+00:00,0.017051000148057938,0.017448000609874725,0.01687600091099739,0.017051000148057938,115805,0.0,0.0
2023-01-11 00:00:00+00:00,0.017051000148057938,0.01758899912238121,0.016899999231100082,0.01699100062251091,134486,0.0,0.0
2023-01-12 00:00:00+00:00,0.016992999240756035,0.01771399937570095,0.016868000850081444,0.016944000497460365,134705,0.0,0.0
2023-01-13 00:00:00+00:00,0.016945000737905502,0.017163999378681183,0.016805000603199005,0.01692100055515766,148554,0.0,0.0
2023-01-14 00:00:00+00:00,0.016922999173402786,0.01775600016117096,0.016755999997258186,0.01716800034046173,183734,0.0,0.0
2023-01-15 00:00:00+00:00,0.017163999378681183,0.017167000100016594,0.01680699922144413,0.017007000744342804,197254,0.0,0.0
2023-01-16 00:00:00+00:00,0.017007000744342804,0.017354000359773636,0.01670300029218197,0.016844000667333603,200482,0.0,0.0
2023-01-17 00:00:00+00:00,0.016844000667333603,0.01758500002324581,0.016534000635147095,0.017006000503897667,207631,0.0,0.0
2023-01-18 00:00:00+00:00,0.016976000741124153,0.017083000391721725,0.016776999458670616,0.016978999599814415,180830,0.0,0.0
2023-01-19 00:00:00+00:00,0.016961999237537384,0.01774200052022934,0.016820000484585762,0.01693600043654442,328537,0.0,0.0
2023-01-20 00:00:00+00:00,0.016925999894738197,0.017582999542355537,0.01680300012230873,0.016968000680208206,214429,0.0,0.0
2023-01-21 00:00:00+00:00,0.016971999779343605,0.017078999429941177,0.0167859997600317,0.01683099940419197,174171,0.0,0.0
2023-01-22 00:00:00+00:00,0.016852999106049538,0.017109999433159828,0.01679600030183792,0.017076000571250916,214775,0.0,0.0
2023-01-23 00:00:00+00:00,0.017085999250411987,0.017317000776529312,0.016783999279141426,0.016899000853300095,207828,0.0,0.0
2023-01-24 00:00:00+00:00,0.016958000138401985,0.017155999317765236,0.016798999160528183,0.016915999352931976,218809,0.0,0.0
2023-01-25 00:00:00+00:00,0.016938000917434692,0.017333000898361206,0.016819000244140625,0.01700199954211712,218510,0.0,0.0
2023-01-26 00:00:00+00:00,0.01699100062251091,0.018120000138878822,0.016656000167131424,0.016969000920653343,308016,0.0,0.0
2023-01-27 00:00:00+00:00,0.016973000019788742,0.01779799908399582,0.016808999702334404,0.01690400019288063,251267,0.0,0.0
2023-01-28 00:00:00+00:00,0.01689000055193901,0.017235999926924706,0.016818000003695488,0.016899000853300095,245721,0.0,0.0
2023-01-29 00:00:00+00:00,0.016899000853300095,0.01707799918949604,0.01673400029540062,0.016933999955654144,499692,0.0,0.0
2023-01-30 00:00:00+00:00,0.016933999955654144,0.017697999253869057,0.01672700047492981,0.016915999352931976,333217,0.0,0.0
2023-01-31 00:00:00+00:00,0.0169220007956028,0.017945999279618263,0.0168210007250309,0.017364999279379845,438621,0.0,0.0
2023-02-01 00:00:00+00:00,0.01736599951982498,0.020819999277591705,0.016774000599980354,0.017620999366044998,655442,0.0,0.0
2023-02-02 00:00:00+00:00,0.01757100038230419,0.017967000603675842,0.016891000792384148,0.017100999131798744,309038,0.0,0.0
2023-02-03 00:00:00+00:00,0.01706800051033497,0.01771700009703636,0.01688000001013279,0.0171470008790493,318779,0.0,0.0
2023-02-04 00:00:00+00:00,0.017131999135017395,0.017264999449253082,0.016877999529242516,0.016940999776124954,295403,0.0,0.0
2023-02-05 00:00:00+00:00,0.01696700043976307,0.017937999218702316,0.016777999699115753,0.016958000138401985,490689,0.0,0.0
2023-02-06 00:00:00+00:00,0.016979999840259552,0.01762400008738041,0.016860000789165497,0.017054999247193336,441795,0.0,0.0
2023-02-07 00:00:00+00:00,0.017052000388503075,0.017683999612927437,0.01688000001013279,0.017062999308109283,324656,0.0,0.0
2023-02-08 00:00:00+00:00,0.01706000044941902,0.017531000077724457,0.01688000001013279,0.01702599972486496,349318,0.0,0.0
2023-02-09 00:00:00+00:00,0.017023999243974686,0.017395999282598495,0.01685200072824955,0.016950000077486038,349970,0.0,0.0
2023-02-10 00:00:00+00:00,0.016954999417066574,0.017751000821590424,0.016839999705553055,0.01696999929845333,464335,0.0,0.0
2023-02-11 00:00:00+00:00,0.016963999718427658,0.01806900091469288,0.016818000003695488,0.016938000917434692,349714,0.0,0.0
2023-02-12 00:00:00+00:00,0.016952000558376312,0.017210999503731728,0.0168210007250309,0.01701599918305874,416142,0.0,0.0
2023-02-13 00:00:00+00:00,0.017031999304890633,0.017315000295639038,0.0168210007250309,0.016939999535679817,468230,0.0,0.0
2023-02-14 00:00:00+00:00,0.016937000676989555,0.018352000042796135,0.01677899993956089,0.016973000019788742,593068,0.0,0.0
2023-02-15 00:00:00+00:00,0.01696700043976307,0.0177449993789196,0.016850000247359276,0.017242999747395515,658042,0.0,0.0
2023-02-16 00:00:00+00:00,0.017361000180244446,0.018231000751256943,0.016882000491023064,0.01705400086939335,994807,0.0,0.0
2023-02-17 00:00:00+00:00,0.01706100068986416,0.018014000728726387,0.0164170004427433,0.017071999609470367,794337,0.0,0.0
2023-02-18 00:00:00+00:00,0.017071999609470367,0.017201999202370644,0.01687699928879738,0.01701899990439415,617296,0.0,0.0
2023-02-19 00:00:00+00:00,0.01701500080525875,0.01729400083422661,0.01653899997472763,0.017002999782562256,481060,0.0,0.0
2023-02-20 00:00:00+00:00,0.017002999782562256,0.017091000452637672,0.01684500090777874,0.017021000385284424,621717,0.0,0.0
2023-02-21 00:00:00+00:00,0.01696000061929226,0.017271000891923904,0.016858000308275223,0.01706100068986416,526021,0.0,0.0
2023-02-22 00:00:00+00:00,0.01699800044298172,0.01725899986922741,0.010204000398516655,0.010204000398516655,771608,0.0,0.0
2023-02-23 00:00:00+00:00,0.011404000222682953,0.01710199937224388,0.010645000264048576,0.016920000314712524,1124974,0.0,0.0
2023-02-24 00:00:00+00:00,0.016920000314712524,0.017159000039100647,0.016749000176787376,0.01695300079882145,186946,0.0,0.0
2023-02-25 00:00:00+00:00,0.016961999237537384,0.01710199937224388,0.016818000003695488,0.016954999417066574,73954,0.0,0.0
