TIMESTAMP,GLC23481_OPEN_PRICE_USD,GLC23481_HIGH_PRICE_USD,GLC23481_LOW_PRICE_USD,GLC23481_CLOSE_PRICE_USD,GLC23481_VOLUME_USD,GLC23481_DIVIDENDS_USD,GLC23481_STOCK_SPLITS_USD
2023-02-12 00:00:00+00:00,0.15489600598812103,0.1664080023765564,0.150518000125885,0.1517769992351532,667017,0.0,0.0
2023-02-13 00:00:00+00:00,0.15048900246620178,0.15678800642490387,0.12750700116157532,0.13159899413585663,162732,0.0,0.0
2023-02-14 00:00:00+00:00,0.13156500458717346,0.1316789984703064,0.1089169979095459,0.11225400120019913,147102,0.0,0.0
2023-02-15 00:00:00+00:00,0.11306300014257431,0.1480730026960373,0.10314100235700607,0.12246400117874146,195965,0.0,0.0
2023-02-16 00:00:00+00:00,0.12246199697256088,0.12351299822330475,0.09286099672317505,0.09418699890375137,140331,0.0,0.0
2023-02-17 00:00:00+00:00,0.09426800161600113,0.09428399801254272,0.07079000025987625,0.07564300298690796,120610,0.0,0.0
2023-02-18 00:00:00+00:00,0.07550500333309174,0.0770609974861145,0.06661000102758408,0.07230699807405472,52086,0.0,0.0
2023-02-19 00:00:00+00:00,0.07229900360107422,0.10236799716949463,0.07155200093984604,0.08269999921321869,222298,0.0,0.0
2023-02-20 00:00:00+00:00,0.08250000327825546,0.08266600221395493,0.06758400052785873,0.06928800046443939,70287,0.0,0.0
2023-02-21 00:00:00+00:00,0.06929899752140045,0.07220300287008286,0.06309500336647034,0.0660490021109581,26959,0.0,0.0
2023-02-22 00:00:00+00:00,0.06604599952697754,0.07754900306463242,0.06263399869203568,0.06571599841117859,43721,0.0,0.0
2023-02-23 00:00:00+00:00,0.0656920000910759,0.07488500326871872,0.06000500172376633,0.06342600286006927,59009,0.0,0.0
2023-02-24 00:00:00+00:00,0.0634239986538887,0.06396300345659256,0.05187800154089928,0.05302799865603447,23668,0.0,0.0
2023-02-25 00:00:00+00:00,0.05302799865603447,0.05329899862408638,0.039542000740766525,0.04056800156831741,35461,0.0,0.0
2023-02-26 00:00:00+00:00,0.04048199951648712,0.06356800347566605,0.04048199951648712,0.05073900148272514,369836,0.0,0.0
2023-02-27 00:00:00+00:00,0.05051499977707863,0.05073599889874458,0.04401199892163277,0.04670900106430054,22504,0.0,0.0
2023-02-28 00:00:00+00:00,0.046852000057697296,0.04761499911546707,0.04216200113296509,0.043682001531124115,13672,0.0,0.0
2023-03-01 00:00:00+00:00,0.043783001601696014,0.04438500106334686,0.03995800018310547,0.040741998702287674,14637,0.0,0.0
2023-03-02 00:00:00+00:00,0.040734998881816864,0.047054000198841095,0.03886700049042702,0.0409110002219677,25926,0.0,0.0
2023-03-03 00:00:00+00:00,0.041023001074790955,0.041898999363183975,0.03873800113797188,0.04093499854207039,16706,0.0,0.0
2023-03-04 00:00:00+00:00,0.040748998522758484,0.04198300093412399,0.03739200159907341,0.03796200081706047,10660,0.0,0.0
