TIMESTAMP,GXT7310_OPEN_PRICE_USD,GXT7310_HIGH_PRICE_USD,GXT7310_LOW_PRICE_USD,GXT7310_CLOSE_PRICE_USD,GXT7310_VOLUME_USD,GXT7310_DIVIDENDS_USD,GXT7310_STOCK_SPLITS_USD
2020-10-06 00:00:00+00:00,0.1596290022134781,0.24290600419044495,0.15427300333976746,0.1863189935684204,13142,0.0,0.0
2020-10-07 00:00:00+00:00,0.1856829971075058,0.23277199268341064,0.185589998960495,0.19385600090026855,11901,0.0,0.0
2020-10-08 00:00:00+00:00,0.1939619928598404,0.2304379940032959,0.18605999648571014,0.20521299540996552,15550,0.0,0.0
2020-10-09 00:00:00+00:00,0.20379599928855896,0.20900599658489227,0.1861180067062378,0.1877640038728714,17196,0.0,0.0
2020-10-10 00:00:00+00:00,0.1870100051164627,0.23029300570487976,0.18653200566768646,0.21643799543380737,16804,0.0,0.0
2020-10-11 00:00:00+00:00,0.2165510058403015,0.22801899909973145,0.21619899570941925,0.2201710045337677,15870,0.0,0.0
2020-10-12 00:00:00+00:00,0.21971499919891357,0.24730999767780304,0.18023599684238434,0.18176600337028503,17319,0.0,0.0
2020-10-13 00:00:00+00:00,0.1803790032863617,0.25836700201034546,0.17385399341583252,0.23274600505828857,23971,0.0,0.0
2020-10-14 00:00:00+00:00,0.23274600505828857,0.24275299906730652,0.14111700654029846,0.1412689983844757,19313,0.0,0.0
2020-10-15 00:00:00+00:00,0.13989700376987457,0.26297399401664734,0.13483500480651855,0.2602500021457672,30440,0.0,0.0
2020-10-16 00:00:00+00:00,0.25795599818229675,0.2943589985370636,0.20003600418567657,0.2895070016384125,30140,0.0,0.0
2020-10-17 00:00:00+00:00,0.2895070016384125,0.2951650023460388,0.28341299295425415,0.2912220060825348,30631,0.0,0.0
2020-10-18 00:00:00+00:00,0.29133498668670654,0.2943490147590637,0.2865700125694275,0.28972500562667847,12448,0.0,0.0
2020-10-19 00:00:00+00:00,0.28972500562667847,0.2919049859046936,0.20469999313354492,0.2221599966287613,25418,0.0,0.0
2020-10-20 00:00:00+00:00,0.2221589982509613,0.237636998295784,0.19443699717521667,0.22026099264621735,28214,0.0,0.0
2020-10-21 00:00:00+00:00,0.22026099264621735,0.24918800592422485,0.21721099317073822,0.23642000555992126,47562,0.0,0.0
2020-10-22 00:00:00+00:00,0.23792299628257751,0.2519240081310272,0.20834900438785553,0.21399299800395966,39335,0.0,0.0
2020-10-23 00:00:00+00:00,0.21317599713802338,0.23237000405788422,0.18336400389671326,0.20278400182724,33748,0.0,0.0
2020-10-24 00:00:00+00:00,0.20284000039100647,0.23603500425815582,0.20139600336551666,0.2296999990940094,54081,0.0,0.0
2020-10-25 00:00:00+00:00,0.22962500154972076,0.2582249939441681,0.22946900129318237,0.25732100009918213,58283,0.0,0.0
2020-10-26 00:00:00+00:00,0.25744301080703735,0.3076759874820709,0.15887600183486938,0.16227899491786957,52414,0.0,0.0
2020-10-27 00:00:00+00:00,0.16230900585651398,0.24403800070285797,0.16230900585651398,0.18399199843406677,49250,0.0,0.0
2020-10-28 00:00:00+00:00,0.18420299887657166,0.3370859920978546,0.18075700104236603,0.3337239921092987,54229,0.0,0.0
2020-10-29 00:00:00+00:00,0.33371400833129883,0.33635300397872925,0.14853599667549133,0.16242800652980804,82517,0.0,0.0
2020-10-30 00:00:00+00:00,0.16242699325084686,0.23909999430179596,0.15973000228405,0.2147579938173294,56282,0.0,0.0
2020-10-31 00:00:00+00:00,0.21476100385189056,0.21788300573825836,0.1934259980916977,0.19849799573421478,24079,0.0,0.0
2020-11-01 00:00:00+00:00,0.19852900505065918,0.20021599531173706,0.19548200070858002,0.1964540034532547,5088,0.0,0.0
2020-11-02 00:00:00+00:00,0.1968040019273758,0.2118919938802719,0.14904500544071198,0.1549459993839264,146630,0.0,0.0
2020-11-03 00:00:00+00:00,0.1548440009355545,0.23005899786949158,0.15283000469207764,0.21859699487686157,288369,0.0,0.0
2020-11-04 00:00:00+00:00,0.21914799511432648,0.25565001368522644,0.20399199426174164,0.21595199406147003,413913,0.0,0.0
2020-11-05 00:00:00+00:00,0.21595799922943115,0.26838400959968567,0.19867299497127533,0.23148900270462036,251036,0.0,0.0
2020-11-06 00:00:00+00:00,0.2314859926700592,0.26638299226760864,0.20263099670410156,0.2612999975681305,258945,0.0,0.0
2020-11-07 00:00:00+00:00,0.2612990140914917,0.2695479989051819,0.20149600505828857,0.23498499393463135,88501,0.0,0.0
2020-11-08 00:00:00+00:00,0.2349890023469925,0.24221299588680267,0.2118930071592331,0.2380180060863495,68224,0.0,0.0
2020-11-09 00:00:00+00:00,0.23802900314331055,0.24924400448799133,0.20767100155353546,0.24172699451446533,590504,0.0,0.0
2020-11-10 00:00:00+00:00,0.24171599745750427,0.2596629858016968,0.19343699514865875,0.19451700150966644,599360,0.0,0.0
2020-11-11 00:00:00+00:00,0.19450299441814423,0.2756370007991791,0.1912360042333603,0.21416300535202026,670265,0.0,0.0
2020-11-12 00:00:00+00:00,0.21429100632667542,0.2779789865016937,0.1970449984073639,0.2568030059337616,634114,0.0,0.0
2020-11-13 00:00:00+00:00,0.25672098994255066,0.25886499881744385,0.21310600638389587,0.23352199792861938,539109,0.0,0.0
2020-11-14 00:00:00+00:00,0.23361200094223022,0.23833799362182617,0.21905900537967682,0.22568200528621674,437456,0.0,0.0
2020-11-15 00:00:00+00:00,0.2255689948797226,0.24241499602794647,0.2210730016231537,0.2371779978275299,437955,0.0,0.0
2020-11-16 00:00:00+00:00,0.23708200454711914,0.24017199873924255,0.2229290008544922,0.234948992729187,731305,0.0,0.0
2020-11-17 00:00:00+00:00,0.23427000641822815,0.2514829933643341,0.2270199954509735,0.2458910048007965,274479,0.0,0.0
2020-11-18 00:00:00+00:00,0.24557599425315857,0.2546730041503906,0.22944100201129913,0.2428549975156784,191323,0.0,0.0
2020-11-19 00:00:00+00:00,0.24272100627422333,0.24852900207042694,0.22401000559329987,0.23216000199317932,667887,0.0,0.0
2020-11-20 00:00:00+00:00,0.23242099583148956,0.24525399506092072,0.22780300676822662,0.241240993142128,1320090,0.0,0.0
2020-11-21 00:00:00+00:00,0.24123099446296692,0.24482400715351105,0.177946999669075,0.23238800466060638,23741,0.0,0.0
2020-11-22 00:00:00+00:00,0.23239299654960632,0.40748199820518494,0.03163599967956543,0.3560909926891327,22003,0.0,0.0
