TIMESTAMP,NFTD12137_OPEN_PRICE_USD,NFTD12137_HIGH_PRICE_USD,NFTD12137_LOW_PRICE_USD,NFTD12137_CLOSE_PRICE_USD,NFTD12137_VOLUME_USD,NFTD12137_DIVIDENDS_USD,NFTD12137_STOCK_SPLITS_USD
2021-09-25 00:00:00+00:00,0.6137880086898804,0.7044770121574402,0.5468400120735168,0.6277179718017578,2634129,0.0,0.0
2021-09-26 00:00:00+00:00,0.6278629899024963,0.6334390044212341,0.5348089933395386,0.5500419735908508,1078919,0.0,0.0
2021-09-27 00:00:00+00:00,0.5502049922943115,0.5502049922943115,0.4416869878768921,0.44840699434280396,608514,0.0,0.0
2021-09-28 00:00:00+00:00,0.44839799404144287,0.4617080092430115,0.38101398944854736,0.38513898849487305,400122,0.0,0.0
2021-09-29 00:00:00+00:00,0.38516199588775635,0.5151230096817017,0.360834002494812,0.42149001359939575,571622,0.0,0.0
2021-09-30 00:00:00+00:00,0.42213401198387146,0.437296986579895,0.38297998905181885,0.38811400532722473,352860,0.0,0.0
2021-10-01 00:00:00+00:00,0.3881160020828247,0.40815600752830505,0.3827590048313141,0.3996039927005768,150096,0.0,0.0
2021-10-02 00:00:00+00:00,0.39958301186561584,0.4337190091609955,0.372761994600296,0.4051850140094757,164850,0.0,0.0
2021-10-03 00:00:00+00:00,0.4052320122718811,0.786998987197876,0.4051069915294647,0.5957229733467102,1477710,0.0,0.0
2021-10-04 00:00:00+00:00,0.595736026763916,0.6999920010566711,0.5815520286560059,0.664385974407196,1520474,0.0,0.0
2021-10-05 00:00:00+00:00,0.6644110083580017,0.7802870273590088,0.5697519779205322,0.616786003112793,1273462,0.0,0.0
2021-10-06 00:00:00+00:00,0.6168149709701538,0.6792969703674316,0.5580899715423584,0.5689399838447571,774189,0.0,0.0
2021-10-07 00:00:00+00:00,0.5696759819984436,0.5696759819984436,0.4914120137691498,0.5338249802589417,431801,0.0,0.0
2021-10-08 00:00:00+00:00,0.5338079929351807,0.5412529706954956,0.3815020024776459,0.4530639946460724,470593,0.0,0.0
