,MSE,MAE,RMSE,MAPE,R2
0,0.0008569634464042961,0.02304987298024571,0.029273938006429818,0.042363914654007497,0.4065663093397195
1,0.00030980039369583537,0.014259863159009142,0.01760114751076859,0.026859807522453753,0.8768706910966312
2,0.0005616726990273043,0.019268746613045458,0.02369963499776535,0.027314239556079888,0.7924231811474762
3,0.0008789209654513063,0.02200397491657592,0.029646601246202005,0.031297625579127825,0.6495288126868461
4,0.0010523499327660213,0.025787452755892785,0.0324399434766157,0.028553447651901816,0.838134256069375
5,0.001027390668107391,0.024675549688257876,0.03205293540547248,0.02629821637925518,0.6973226818281979
6,0.0007426992668379782,0.01935205815158687,0.027252509367725723,0.025470431313004815,0.6026049148018999
7,0.0003622752261694813,0.012971883217059296,0.019033528999360085,0.02074143890362367,0.8818875680960212
8,0.0007853668282158901,0.01947653777914768,0.028024397017882296,0.03096084281977115,0.5217159675807157
9,0.0004689713164188095,0.01646899289681435,0.02165574557522344,0.025652586431853294,0.7869687455141088
10,0.0003224857659381341,0.01426716837263364,0.017957888682641233,0.022651293316108052,0.8039150744759304
11,0.0005333928374873047,0.017667600538101954,0.023095299034377206,0.036439915529975504,0.8394051147576838
Mean,0.0006585241122099793,0.019104141755697558,0.02514446411003866,0.028716979971430204,0.7247786097828838
