,MSE,MAE,RMSE,MAPE,R2
0,0.0008719445333874239,0.02355729901496517,0.029528706937274173,0.043301413666456685,0.39619214253505286
1,0.00031243926006039295,0.013551514238107316,0.017675951461247934,0.025467197223676345,0.8758218809647909
2,0.0005862940859841839,0.019610147537650204,0.024213510401926108,0.027811800051739565,0.7833238797409865
3,0.0008809117426912266,0.02235978939741206,0.029680157389933542,0.031780085151750015,0.6487349869728439
4,0.0010993253288906263,0.02579028584235391,0.03315607529383757,0.02851205584137564,0.8309088007304277
5,0.0010061542735676323,0.024574628669371937,0.03171993495528691,0.026188766758221835,0.7035790895866735
6,0.000760770389602597,0.019325410075869822,0.027582066449100526,0.0254339692481435,0.5929356237559488
7,0.0003367099589897371,0.012650717424626352,0.01834965827991729,0.020286294788249247,0.8902226008577202
8,0.0007953594089482574,0.019367368486867258,0.02820211710046353,0.030723683420861354,0.5156305414648599
9,0.0004776687048688397,0.016509885819559887,0.021855633252524157,0.02570259244411021,0.783017937634408
10,0.0003005863677139566,0.014260817318543572,0.017337426790442593,0.02256836517302995,0.8172308307770428
11,0.0004978003116700311,0.016812824764237275,0.022311439031806782,0.034848770396423735,0.8334778944821769
Mean,0.000660497030531242,0.019030890715797066,0.02513438977864676,0.02855208284700318,0.7225896841252445
