TIMESTAMP,HTD_OPEN_PRICE_USD,HTD_HIGH_PRICE_USD,HTD_LOW_PRICE_USD,HTD_CLOSE_PRICE_USD,HTD_VOLUME_USD,HTD_DIVIDENDS_USD,HTD_STOCK_SPLITS_USD
2021-11-28 00:00:00+00:00,5.3995280265808105,6.289881229400635,3.6586880683898926,5.615538120269775,16608813,0.0,0.0
2021-11-29 00:00:00+00:00,5.6153669357299805,6.609751224517822,1.3247499465942383,1.7469450235366821,55126712,0.0,0.0
2021-11-30 00:00:00+00:00,1.7473649978637695,1.8280889987945557,1.353883981704712,1.431264042854309,34880214,0.0,0.0
2021-12-01 00:00:00+00:00,1.4316190481185913,1.7429120540618896,1.3984800577163696,1.5944679975509644,19752627,0.0,0.0
2021-12-02 00:00:00+00:00,1.5943690538406372,1.64102303981781,1.4086849689483643,1.4482430219650269,14388198,0.0,0.0
2021-12-03 00:00:00+00:00,1.4469749927520752,1.5420600175857544,1.2806830406188965,1.310994029045105,7106213,0.0,0.0
2021-12-04 00:00:00+00:00,1.3109279870986938,1.3842259645462036,1.046381950378418,1.278663992881775,5208420,0.0,0.0
2021-12-05 00:00:00+00:00,1.278617024421692,1.2791179418563843,1.1325969696044922,1.1336239576339722,6045393,0.0,0.0
2021-12-06 00:00:00+00:00,1.1335690021514893,1.140895962715149,0.8721010088920593,0.9457870125770569,5171403,0.0,0.0
2021-12-07 00:00:00+00:00,0.9458619952201843,1.0799020528793335,0.9340710043907166,0.9427859783172607,3409819,0.0,0.0
2021-12-08 00:00:00+00:00,0.9427940249443054,0.953436017036438,0.8764780163764954,0.9457870125770569,3141421,0.0,0.0
2021-12-09 00:00:00+00:00,0.9453080296516418,0.9517369866371155,0.7009639739990234,0.8187779784202576,5661317,0.0,0.0
2021-12-10 00:00:00+00:00,0.8185449838638306,0.918097972869873,0.756322979927063,0.8764969706535339,6507803,0.0,0.0
2021-12-11 00:00:00+00:00,0.8764790296554565,0.8947349786758423,0.776619017124176,0.7815260291099548,4922687,0.0,0.0
2021-12-12 00:00:00+00:00,0.7820500135421753,0.8920310139656067,0.7512189745903015,0.8773840069770813,5830578,0.0,0.0
2021-12-13 00:00:00+00:00,0.876757025718689,0.8790689706802368,0.7612040042877197,0.7939079999923706,4259566,0.0,0.0
