,MSE,RMSE,MAE,MAPE,R2
0,0.0009539801228714144,0.03088656846873426,0.025112954533333332,0.04622375665836778,0.8102388789497059
1,0.0005199739141098277,0.022802936515236686,0.018422847956989247,0.037755640755482864,0.6252289760893357
2,0.0008594725696402863,0.02931676255813884,0.0238088423655914,0.03355462756413179,0.8656936633610396
3,0.0020354923795571373,0.0451164313671902,0.03425920488888888,0.04324336123370585,0.6471771656109371
4,0.0009540128114473651,0.03088702782749675,0.025598945053763447,0.030020143496620483,0.896254380316516
5,0.0017412780158598447,0.041728622809603294,0.03332393077777777,0.03196309474233552,0.3816579846083974
6,0.0017114463331685608,0.04136963049926112,0.03168448946236558,0.03215859185744086,0.38053239614747597
7,0.0011622370575449343,0.03409159786666828,0.026476751827957,0.03566880086026209,0.9071301278675574
8,0.0008255217420501576,0.02873189412682375,0.0223665830952381,0.03281647840668987,0.7224960101787463
9,0.0006759559762345578,0.025999153349013236,0.02031593279569892,0.031082106612193548,0.6944824879396787
10,0.0005124753688717438,0.02263791881998953,0.017505943222222233,0.02315938809228239,0.7468196342483603
11,0.000883240600782295,0.029719364065389064,0.024968855483870973,0.046186937029008925,0.9026851022518717
Mean,0.0010695905743448439,0.03194065902279542,0.025320440121974735,0.035319410609043506,0.7150330672974685
