,MSE,RMSE,MAE,MAPE,R2
0,0.0004178630209966333,0.02044169760040983,0.01621659,0.06988845287252456,0.8290915601095846
1,8.225583172952372e-05,0.00906949956917749,0.00685967301075269,0.036929696784309234,0.6511642924381719
2,0.0007312728072690131,0.02703885109485271,0.0202051135483871,0.061658229329609134,0.8934484383648073
3,0.0007539117196069177,0.027457121111502735,0.01931209111111111,0.052806786787765285,0.6117143938662587
4,0.00015712850237336877,0.012535090483725343,0.00882375709677419,0.025063329359316766,0.7749576210455583
5,0.000303883407786499,0.017432251662547468,0.014074547444444446,0.038036715675236636,0.6038021275077051
6,0.0002497737433498183,0.01580423180722824,0.011709266559139788,0.04199169042790108,0.6397418342559993
7,0.00011877896593430214,0.010898576293359443,0.00806195,0.03535725900799929,0.8742036738218403
8,0.0002881248747180286,0.016974241504163972,0.012387572619047618,0.052925620035532105,0.7722167033332248
9,0.0001205033595779182,0.010977402206391132,0.00836411956989247,0.03494850632101915,0.4961829336467584
10,0.00011409273414660327,0.010681419953058413,0.00814027033333333,0.034504568117378245,0.7184127421766123
11,0.00015318423603660704,0.012376761496767766,0.009356640150537634,0.0701140344467938,0.8852695605968393
Mean,0.0002908977669604361,0.015973928731932045,0.011959299286951698,0.04618540743044877,0.72918382343028
