TIMESTAMP,KCT_OPEN_PRICE_USD,KCT_HIGH_PRICE_USD,KCT_LOW_PRICE_USD,KCT_CLOSE_PRICE_USD,KCT_VOLUME_USD,KCT_DIVIDENDS_USD,KCT_STOCK_SPLITS_USD
2022-05-26 00:00:00+00:00,0.0431240014731884,0.1149040013551712,0.04045800119638443,0.08311499655246735,2086762,0.0,0.0
2022-05-27 00:00:00+00:00,0.08470699936151505,0.09274499863386154,0.06273599714040756,0.07621899992227554,1144545,0.0,0.0
2022-05-28 00:00:00+00:00,0.07262499630451202,0.07898499816656113,0.05388500168919563,0.06101499870419502,802993,0.0,0.0
2022-05-29 00:00:00+00:00,0.06099599972367287,0.07058200240135193,0.05994199961423874,0.06695999950170517,384769,0.0,0.0
2022-05-30 00:00:00+00:00,0.06696099787950516,0.07183799892663956,0.054947998374700546,0.0709569975733757,516326,0.0,0.0
2022-05-31 00:00:00+00:00,0.07045300304889679,0.07495799660682678,0.06540299952030182,0.06770899891853333,559435,0.0,0.0
2022-06-01 00:00:00+00:00,0.06770499795675278,0.08582200109958649,0.06618399918079376,0.06965799629688263,723305,0.0,0.0
2022-06-02 00:00:00+00:00,0.06967300176620483,0.07417500019073486,0.06883899867534637,0.07023999840021133,456352,0.0,0.0
2022-06-03 00:00:00+00:00,0.07022900134325027,0.07726699858903885,0.06996999680995941,0.07289200276136398,1129668,0.0,0.0
2022-06-04 00:00:00+00:00,0.0728989988565445,0.07810600101947784,0.07181199640035629,0.07654699683189392,868689,0.0,0.0
2022-06-05 00:00:00+00:00,0.07659000158309937,0.08467599749565125,0.0746849998831749,0.08160699903964996,502845,0.0,0.0
2022-06-06 00:00:00+00:00,0.08159399777650833,0.18010100722312927,0.07822900265455246,0.10356900095939636,2511257,0.0,0.0
2022-06-07 00:00:00+00:00,0.1035659983754158,0.12170299887657166,0.09971699863672256,0.1095919981598854,478683,0.0,0.0
2022-06-08 00:00:00+00:00,0.10957600176334381,0.12018399685621262,0.10397300124168396,0.10790400207042694,265244,0.0,0.0
2022-06-09 00:00:00+00:00,0.10790599882602692,0.10871300101280212,0.0947439968585968,0.09532800316810608,308105,0.0,0.0
2022-06-10 00:00:00+00:00,0.0953499972820282,0.1045060008764267,0.08370500057935715,0.0874909982085228,441602,0.0,0.0
2022-06-11 00:00:00+00:00,0.08747000247240067,0.08810900151729584,0.07955300062894821,0.08166299760341644,330740,0.0,0.0
2022-06-12 00:00:00+00:00,0.08165500313043594,0.0820230022072792,0.0755779966711998,0.07913099974393845,316435,0.0,0.0
2022-06-13 00:00:00+00:00,0.07914599776268005,0.08011700212955475,0.07255499809980392,0.07397899776697159,332436,0.0,0.0
2022-06-14 00:00:00+00:00,0.0740090012550354,0.07600600272417068,0.06776099652051926,0.06954599916934967,366348,0.0,0.0
2022-06-15 00:00:00+00:00,0.06975399702787399,0.06992600113153458,0.06169699877500534,0.06425900012254715,368991,0.0,0.0
2022-06-16 00:00:00+00:00,0.06430699676275253,0.08415699750185013,0.06348100304603577,0.06382200121879578,386318,0.0,0.0
