,MSE,MAE,RMSE,MAPE,R2
0,0.0031839318973124,0.0434268269561659,0.0564263404564965,0.0570412265228922,0.8274313833355778
1,0.0007079452763478,0.0186772211454697,0.0266072410510334,0.0293730804294993,0.7595548401168726
2,0.0055431894113742,0.0574360159314779,0.0744525984192241,0.0538855875065707,0.8601290368958142
3,0.0044406181917131,0.0450774297774177,0.0666379635921833,0.0421957613363159,0.7435659345109824
4,0.0016254062641017,0.0276079841078148,0.0403163275125815,0.0255310915432968,-0.2163219353115049
5,0.0018004107950373,0.0334136884614632,0.0424312478609501,0.030220559514527,0.7888590506675512
6,0.0015605993470804,0.0316973897330631,0.0395044218674368,0.0368820785913834,0.577308106176923
7,0.0005954001358372,0.0182031145824436,0.0244008224418208,0.0258640474714629,0.9144373347321826
8,0.0023403435479393,0.0369598881004805,0.0483770973492552,0.0480775852833077,0.6067473055447861
9,0.0005962150902186,0.01861023428564,0.0244175160534128,0.0237704933744611,0.7027912099420145
10,0.0006994886691296,0.0207183309291625,0.0264478481001692,0.0286488205478749,0.831128260302967
11,0.0009551479409196,0.0217152435268402,0.0309054678158996,0.0468657302887937,0.8676044814990198
Mean,0.002004058047250933,0.03112861396145326,0.041743741043371946,0.03736300520086546,0.6886029173677656
