,MSE,MAE,RMSE,MAPE,R2
0,3315192.561301044,1452.5650273027393,1820.767025541995,0.0409513947660098,0.3961918758025201
1,1187914.8427352286,835.5985540772547,1089.9150621655012,0.0240515541795299,0.875821880964111
2,2229129.101171512,1209.1793315590328,1493.026825335537,0.0266324947772664,0.7833238797396074
3,3349285.022841053,1378.7247212254558,1830.105194474092,0.0304317946566946,0.6487349869759054
4,4179708.0012000073,1590.2522168858725,2044.433418138142,0.0275579199759916,0.8309088007321599
5,3825465.452918302,1515.2937025380272,1955.8797133050648,0.0253461792202505,0.7035790896237595
6,2892499.6068683118,1191.6221611225933,1700.735019592503,0.0244337368739916,0.5929356241264367
7,1280193.411483411,780.0543297441409,1131.4563232769576,0.0193160848215866,0.8902226216505718
8,3024009.361350588,1194.2093570300754,1738.9679011846615,0.029276148569888,0.5156305414225661
9,1816128.178999928,1018.014406113978,1347.6379999836483,0.0245131191526164,0.7830179376340773
10,1142849.3579110052,879.3348198740588,1069.0413265683442,0.0215082946571767,0.8172308307683995
11,1892669.8871113667,1036.6938939262525,1375.7433943549818,0.0327222779418409,0.8334778944484278
Mean,2511253.732157646,1173.46187678329,1549.8091003267857,0.02722841663273692,0.7225896636573785
