TIMESTAMP,FBURN_OPEN_PRICE_USD,FBURN_HIGH_PRICE_USD,FBURN_LOW_PRICE_USD,FBURN_CLOSE_PRICE_USD,FBURN_VOLUME_USD,FBURN_DIVIDENDS_USD,FBURN_STOCK_SPLITS_USD
2022-11-07 00:00:00+00:00,4.680416107177734,7.515904903411865,4.194558143615723,5.195680141448975,359912,0.0,0.0
2022-11-08 00:00:00+00:00,5.195680141448975,5.44356107711792,3.125494956970215,3.5870790481567383,206613,0.0,0.0
2022-11-09 00:00:00+00:00,3.5848469734191895,4.066277027130127,2.497174024581909,3.3797600269317627,129665,0.0,0.0
2022-11-10 00:00:00+00:00,3.3676259517669678,4.163286209106445,2.810749053955078,3.1882801055908203,111399,0.0,0.0
2022-11-11 00:00:00+00:00,3.1838529109954834,3.6025989055633545,2.974350929260254,3.076253890991211,86093,0.0,0.0
2022-11-12 00:00:00+00:00,3.0817201137542725,3.7726619243621826,2.6653079986572266,3.179481029510498,86135,0.0,0.0
2022-11-13 00:00:00+00:00,3.200896978378296,3.278386116027832,2.639009952545166,3.0057759284973145,78228,0.0,0.0
2022-11-14 00:00:00+00:00,3.0087990760803223,3.032641887664795,2.1472790241241455,2.379443883895874,95425,0.0,0.0
2022-11-15 00:00:00+00:00,2.369472026824951,2.9808309078216553,2.189182996749878,2.707710027694702,78848,0.0,0.0
2022-11-16 00:00:00+00:00,2.708324909210205,3.7664289474487305,2.3209030628204346,3.0063729286193848,91152,0.0,0.0
2022-11-17 00:00:00+00:00,3.005143880844116,4.1692728996276855,2.943368911743164,3.449976921081543,97634,0.0,0.0
2022-11-18 00:00:00+00:00,3.4521210193634033,6.3199567794799805,3.3710689544677734,4.3421220779418945,48391,0.0,0.0
2022-11-19 00:00:00+00:00,4.3420891761779785,6.0482001304626465,3.819669008255005,4.589606761932373,98157,0.0,0.0
2022-11-20 00:00:00+00:00,4.589606761932373,7.726103782653809,2.979456901550293,3.0367140769958496,118099,0.0,0.0
2022-11-21 00:00:00+00:00,2.9900460243225098,3.254206895828247,2.4775960445404053,2.6175129413604736,68341,0.0,0.0
2022-11-22 00:00:00+00:00,2.6190850734710693,2.8607659339904785,2.1924550533294678,2.76857590675354,19799,0.0,0.0
2022-11-23 00:00:00+00:00,2.759124994277954,3.1249380111694336,2.483712911605835,2.603442907333374,12731,0.0,0.0
2022-11-24 00:00:00+00:00,2.6017589569091797,2.8348019123077393,2.4374289512634277,2.5600810050964355,62748,0.0,0.0
2022-11-25 00:00:00+00:00,2.5600810050964355,2.6671669483184814,2.1224820613861084,2.231168031692505,67458,0.0,0.0
2022-11-26 00:00:00+00:00,2.2331531047821045,2.5428690910339355,2.047473907470703,2.170116901397705,69689,0.0,0.0
2022-11-27 00:00:00+00:00,2.169435977935791,2.4513070583343506,1.4848370552062988,1.9134140014648438,78917,0.0,0.0
2022-11-28 00:00:00+00:00,1.9134140014648438,2.2261550426483154,1.6752309799194336,2.156294107437134,65048,0.0,0.0
2022-11-29 00:00:00+00:00,2.1568799018859863,2.2014989852905273,1.7819520235061646,1.7870210409164429,63594,0.0,0.0
