TIMESTAMP,WPKT_OPEN_PRICE_USD,WPKT_HIGH_PRICE_USD,WPKT_LOW_PRICE_USD,WPKT_CLOSE_PRICE_USD,WPKT_VOLUME_USD,WPKT_DIVIDENDS_USD,WPKT_STOCK_SPLITS_USD
2021-10-13 00:00:00+00:00,0.02500299923121929,0.028744999319314957,0.01929599978029728,0.022857999429106712,1077200,0.0,0.0
2021-10-14 00:00:00+00:00,0.02286900021135807,0.02565399929881096,0.00849900022149086,0.016165999695658684,1335108,0.0,0.0
2021-10-15 00:00:00+00:00,0.016248999163508415,0.03152500092983246,0.01129200030118227,0.01677599921822548,666006,0.0,0.0
2021-10-16 00:00:00+00:00,0.016769999638199806,0.019881999120116234,0.016760999336838722,0.01845799945294857,420744,0.0,0.0
2021-10-17 00:00:00+00:00,0.018441999331116676,0.02012000046670437,0.017830999568104744,0.01910500042140484,134661,0.0,0.0
2021-10-18 00:00:00+00:00,0.0191040001809597,0.020343000069260597,0.015417000278830528,0.017467999830842018,149999,0.0,0.0
2021-10-19 00:00:00+00:00,0.01747399941086769,0.019977999851107597,0.016158999875187874,0.01799900084733963,136448,0.0,0.0
2021-10-20 00:00:00+00:00,0.018004000186920166,0.020468000322580338,0.016776999458670616,0.017506999894976616,83026,0.0,0.0
2021-10-21 00:00:00+00:00,0.017517000436782837,0.01779700070619583,0.01603199914097786,0.016558999195694923,79851,0.0,0.0
2021-10-22 00:00:00+00:00,0.016548000276088715,0.016682999208569527,0.01583000086247921,0.01659500040113926,73565,0.0,0.0
2021-10-23 00:00:00+00:00,0.016592999920248985,0.018038000911474228,0.01570799946784973,0.01710899919271469,73017,0.0,0.0
2021-10-24 00:00:00+00:00,0.017105000093579292,0.017105000093579292,0.01469700038433075,0.016101999208331108,61055,0.0,0.0
2021-10-25 00:00:00+00:00,0.016101999208331108,0.017190000042319298,0.012928999960422516,0.015802999958395958,77363,0.0,0.0
2021-10-26 00:00:00+00:00,0.015800999477505684,0.016171999275684357,0.013989999890327454,0.014058000408113003,73264,0.0,0.0
2021-10-27 00:00:00+00:00,0.014053000137209892,0.01672299951314926,0.012808999978005886,0.016699999570846558,55213,0.0,0.0
2021-10-28 00:00:00+00:00,0.01669899933040142,0.019151000306010246,0.014992999844253063,0.017250999808311462,206811,0.0,0.0
2021-10-29 00:00:00+00:00,0.01724899932742119,0.017271000891923904,0.013039999641478062,0.014313999563455582,240726,0.0,0.0
2021-10-30 00:00:00+00:00,0.014312000013887882,0.018651999533176422,0.014312000013887882,0.016968000680208206,207532,0.0,0.0
2021-10-31 00:00:00+00:00,0.016969000920653343,0.018278999254107475,0.015994999557733536,0.017961999401450157,256109,0.0,0.0
2021-11-01 00:00:00+00:00,0.01796399988234043,0.018583999946713448,0.016720000654459,0.01736300066113472,184984,0.0,0.0
2021-11-02 00:00:00+00:00,0.017364000901579857,0.018703000620007515,0.016409000381827354,0.016958000138401985,87521,0.0,0.0
2021-11-03 00:00:00+00:00,0.016969000920653343,0.017305999994277954,0.016018999740481377,0.016930999234318733,61831,0.0,0.0
2021-11-04 00:00:00+00:00,0.016940999776124954,0.016952000558376312,0.015500999987125397,0.01612200029194355,60368,0.0,0.0
2021-11-05 00:00:00+00:00,0.016107000410556793,0.0171509999781847,0.015749000012874603,0.016228999942541122,26139,0.0,0.0
2021-11-06 00:00:00+00:00,0.016228999942541122,0.016606999561190605,0.015974000096321106,0.016544999554753304,0,0.0,0.0
2021-11-07 00:00:00+00:00,0.01654599979519844,0.01717199943959713,0.01646599918603897,0.016753999516367912,0,0.0,0.0
2021-11-08 00:00:00+00:00,0.016759000718593597,0.016759000718593597,0.015312000177800655,0.016069000586867332,39410,0.0,0.0
2021-11-09 00:00:00+00:00,0.016070999205112457,0.01683500036597252,0.01550500001758337,0.016001999378204346,36739,0.0,0.0
2021-11-10 00:00:00+00:00,0.015974000096321106,0.016068000346422195,0.013586999848484993,0.014651999808847904,34020,0.0,0.0
2021-11-11 00:00:00+00:00,0.014666999690234661,0.016062000766396523,0.014310000464320183,0.01590999960899353,124838,0.0,0.0
2021-11-12 00:00:00+00:00,0.01590299978852272,0.01787799969315529,0.015146000310778618,0.01686999946832657,180732,0.0,0.0
2021-11-13 00:00:00+00:00,0.016889000311493874,0.018115000799298286,0.01656300015747547,0.017201999202370644,115330,0.0,0.0
2021-11-14 00:00:00+00:00,0.017201999202370644,0.017448000609874725,0.015706999227404594,0.016961000859737396,58037,0.0,0.0
2021-11-15 00:00:00+00:00,0.016961999237537384,0.017457999289035797,0.016648000106215477,0.016899999231100082,59857,0.0,0.0
